,gain_mean,perm_mean,rank_mean,rank_std,family
close_pos,0.04137175843524968,0.006992358638573441,1.1666666666666667,0.408248290463863,candle
cumret_ex1_120,0.01801043575159741,0.004815923193961611,3.0,1.4142135623730951,stats
sh_foreign_ratio,0.026563123387823864,0.002430168250032382,3.1666666666666665,1.602081978759722,chip
upper_shadow,0.013529948773621951,0.004300533709040217,6.166666666666667,4.833908011812665,candle
cs_excess_roc_120,0.012465627573007872,0.0008046506624475899,11.666666666666666,2.804757862395017,cross_section
parkinson_10,0.009670061935701161,0.0012238286338737384,17.5,11.74308307047174,volatility
cs_rank_roc_120,0.007931412189766932,0.001679880785971946,24.833333333333332,16.461065174121227,cross_section
sh_foreign_chg20,0.00886086498070164,0.000488806113057954,27.0,8.921883209278185,chip
mg_bal_to_vol,0.009039509539035567,0.0004432580419513332,31.0,13.326664999166145,chip
cs_beta_60,0.010484156560411599,0.00023951820975420815,33.333333333333336,22.214109630292786,cross_section
mg_util,0.010581036336657149,0.0002026310417859599,35.833333333333336,20.351085147152883,chip
cs_rank_sh_foreign_chg20,0.0070406649088965885,0.0007375371860381089,39.5,25.750728145044754,cross_section
ss_bal_chg20,0.009437077269693917,0.00026673146548223455,40.0,23.40939982143925,chip
mg_bal_chg20,0.008403695172158337,0.00021807618376510103,42.0,17.181385275931625,chip
linreg_slope_120,0.008093792047893988,0.0003745568685842181,45.25,42.25843111143622,trend
mkt_roc_20,0.006858064026139689,0.0003017549564490062,46.166666666666664,17.440374613713622,cross_section
upper_shadow_ma20,0.010755892278948775,0.00035320737708033345,48.5,67.31047466776623,candle
inst_foreign_sum20,0.004843187677482403,0.0013316069580270567,49.166666666666664,37.71162508652559,chip
roc_120,0.006969075106028128,0.0010991408500972378,49.166666666666664,46.12772123860734,momentum
up_ratio_60,0.010365307281311074,0.0004951017048800225,51.166666666666664,65.50241725819488,momentum
obv_slope_60,0.011002892347275577,0.0002782268460113832,52.166666666666664,84.98568506911424,volume
pv_corr_60,0.01208356070409135,0.00010343732040601288,55.166666666666664,68.50815036670211,volume
dist_low_120,0.00434470196147187,0.0005253734688578248,56.0,32.074912314767126,volatility
ss_mg_ratio,0.00974211226144196,0.00029887177669759196,56.0,75.32064789949699,chip
cs_rank_inst_foreign_sum20,0.004534254326160909,0.0003353384809520928,57.166666666666664,30.636035426710595,cross_section
dist_high_60,0.007664583910239979,6.0100336473609436e-05,57.166666666666664,19.661298702442487,volatility
mdd_60,0.013843947421481937,-2.9081802965556938e-05,59.5,81.83092325032145,volatility
gk_vol_10,0.005834426946265831,0.00041248302024663206,59.5,42.528813761966134,volatility
stoch_d_60_3,0.009033599187176845,0.00016436722042288847,61.166666666666664,88.92562435353867,momentum
cs_rank_roc_5,0.007846557376838084,0.00018108024719137243,62.0,69.77392062941568,cross_section
inst_foreign_sum60,0.019342230887498483,-0.00022111683448268316,63.0,91.10872625605079,chip
pv_corr_20,0.010064678117253147,3.544233126849694e-05,65.33333333333333,70.46039076436256,volume
body_range,0.0051365915640132695,0.0002894089080202179,65.5,31.614869919074472,candle
ss_util,0.007554116608446693,0.00043358088288703023,67.33333333333333,76.22772898799141,chip
sh_foreign_z60,0.005439593649531071,5.693630644232339e-05,68.33333333333333,7.685484153042453,chip
adx_28,0.007331186777991774,0.00020862305555989654,68.33333333333333,75.4789153781814,trend
inst_all_sum20,0.0061226342045925435,0.00027335336312075655,69.83333333333333,59.42193758761714,chip
autocorr_60,0.007614647630404036,0.00016950369606109442,70.0,63.50433056099403,stats
mg_bal_roc20,0.0049362883850317145,0.0003191481928547852,70.58333333333333,39.91042052730924,chip
kurt_60,0.011332502409324582,0.0001944003428334426,73.66666666666667,87.19785930094079,stats
donchian_pos_5,0.00247941169738539,0.0008843553225011093,74.0,66.93877799900443,volatility
inst_trust_sum20,0.005573852547522604,8.742073739502014e-05,75.66666666666667,28.218197438296208,chip
up_ratio_120,0.005979986676870351,0.00012626249343798227,77.0,62.02257653467808,momentum
wma_ratio_5,0.002411934202108794,0.0007266473381932759,77.66666666666667,59.71822725656436,trend
sh_foreign_room,0.013868788121022232,0.00010835788224526784,80.33333333333333,107.98641889916837,chip
close_pos_ma5,0.003999227519350481,3.8939160764300195e-05,81.33333333333333,10.764137989949157,candle
cs_rank_turnover_z_20,0.0024270998531654604,0.00028572700955389576,82.5,51.391633560337425,cross_section
hurst_120,0.014901834765814017,-0.00011410638421581621,83.5,109.71918701849737,stats
adx_14,0.005751530635654188,6.855181946111936e-05,84.0,50.9431055197855,trend
mkt_roc_60,0.011540068672416222,0.00010414350463563673,84.5,105.8711480999427,cross_section
range_ratio_ma20,0.005238966703858201,0.00014031961813815782,85.16666666666667,79.11868721526328,candle
sh_foreign_chg60,0.00819294378423067,7.59058759216311e-05,85.83333333333333,77.43750168146353,chip
roc_60,0.0032544635130967426,0.0003093476544767289,86.91666666666667,43.59176145404848,momentum
inst_trust_sum5,0.007676291742154511,-1.3462955900026921e-05,87.5,59.75868137768771,chip
inst_trust_sum60,0.008412634754725768,4.910496684729093e-05,88.33333333333333,84.38878282489128,chip
vol_sma_ratio_20,0.002608029857029537,0.0001982656868583109,89.16666666666667,44.00189389863426,volume
parkinson_20,0.004657697949770878,5.6319409873902465e-05,89.83333333333333,46.57216622261269,volatility
kurt_20,0.006220912351190496,-0.00033405436204251665,92.33333333333333,75.0537585112609,stats
dist_high_120,0.0032566179174715604,5.8562965288512364e-05,94.25,28.92014868564821,volatility
cs_rank_inst_all_sum5,0.0035000245073288417,0.00015506344612370437,94.83333333333333,54.792031050752875,cross_section
linreg_slope_60,0.006774379428567074,-0.00011564700222484643,94.91666666666667,75.91996882682885,trend
upper_shadow_ma5,0.00528083572804106,6.536506166153632e-05,96.08333333333333,64.42857802766305,candle
turnover_z_60,0.004734686090351409,-1.4971105668639943e-05,97.5,69.20043352465359,volume
ret_std_120,0.010219850793765408,-0.0004143320865399222,98.0,105.86973127386317,volatility
sma_ratio_5,0.002585540851263806,0.00013036160879405698,98.66666666666667,40.92757831422068,trend
cs_excess_roc_5,0.006627124455114088,2.5373929906868944e-05,99.5,76.54214525344844,cross_section
parkinson_60,0.008575720463105395,-0.0003427931889579744,100.66666666666667,100.8497231858703,volatility
ret_std_60,0.0058508525124030845,6.555662428016824e-05,101.16666666666667,76.63267362337469,volatility
gk_vol_120,0.006228579842872651,2.0227713796505665e-05,101.83333333333333,80.94545488578508,volatility
cs_excess_roc_60,0.00613919622972729,-4.438733151077319e-05,103.66666666666667,76.4373381709925,cross_section
lower_shadow_ma20,0.00468597137510729,-6.868006901085255e-05,104.08333333333333,67.68043784334338,candle
linreg_slope_20,0.001479157806944971,0.00026744414335997145,104.16666666666667,67.8274772246961,trend
skew_20,0.0051687966497828705,-5.5832386267212155e-05,104.5,61.288661267807115,stats
ret_std_10,0.0025485719576133666,0.000140056625390566,105.16666666666667,56.894346526405116,volatility
wma_ratio_120,0.003812662219894949,6.498193642430945e-05,105.5,64.08353922810443,trend
aroon_dn_25,0.002725286885557541,3.0685734043498255e-05,106.33333333333333,34.17406423981009,trend
gk_vol_20,0.0070893397524528085,-0.00014860064286337238,106.5,80.94380766927141,volatility
cs_rank_mg_bal_chg20,0.0032892751764820294,2.6008684007520582e-05,106.75,29.257050432331692,cross_section
ema_ratio_120,0.006987928857875663,-0.00015288969742599526,106.83333333333333,86.81800888448586,trend
stochrsi_14,0.0029964950287039616,7.254703644770593e-05,106.83333333333333,48.979247306044485,momentum
bb_bw_60,0.005374436882253127,-0.00022757314409490212,107.08333333333333,67.95911761247837,volatility
stoch_k_14_3,0.0018883152473376304,0.00017127321516535114,107.08333333333333,53.27327347429165,momentum
gap_ma5,0.003371083666536139,2.015953049159001e-05,107.33333333333333,57.67032743679081,candle
atr_ratio_14,0.0036103225032281245,7.213306638208395e-05,107.75,59.680608240868324,volatility
