,nan_ratio,mean,std,kept
sma_ratio_5,0.002386344804728498,0.001212474,0.022848323,True
ema_ratio_5,0.0,0.0010011492,0.018708043,True
wma_ratio_5,0.002386344804728498,0.0007465862,0.016728807,True
sma_ratio_10,0.005369275810639121,0.0028400987,0.03564751,True
ema_ratio_10,0.0,0.002319445,0.030021152,True
wma_ratio_10,0.005369275810639121,0.0017849178,0.026752915,True
sma_ratio_20,0.011335137822460366,0.0060736113,0.053441882,True
ema_ratio_20,0.0,0.004901156,0.04502407,True
wma_ratio_20,0.011335137822460366,0.0038360462,0.040449172,True
sma_ratio_60,0.03519858586974534,0.017003378,0.09685296,True
ema_ratio_60,0.0,0.015148074,0.081359066,True
wma_ratio_60,0.03519858586974534,0.0106763765,0.07330212,True
sma_ratio_120,0.07099099596751919,0.036368154,0.14499463,True
ema_ratio_120,0.0,0.031151453,0.118601434,True
wma_ratio_120,0.07099099596751919,0.022770498,0.107503615,True
sma_cross_5_20,0.011335137822460366,0.0045397454,0.04165537,True
sma_cross_10_60,0.03519858586974534,0.013675226,0.08035964,True
sma_cross_20_120,0.07099099596751919,0.028994836,0.11682546,True
macd_diff_12_26_9,0.0,0.002045416,0.023584785,True
macd_signal_12_26_9,0.0,0.0020218804,0.021984847,True
macd_hist_12_26_9,0.0,2.3536106e-05,0.007289256,True
macd_diff_5_35_5,0.0,0.004431064,0.049376965,True
macd_signal_5_35_5,0.0,0.004393914,0.047550432,True
macd_hist_5_35_5,0.0,3.7149082e-05,0.01036053,True
adx_14,0.0007125890736342043,26.475538,12.448297,True
pdi_14,0.0,24.375988,8.597516,True
mdi_14,0.0,21.298843,8.364726,True
adx_28,0.0007125890736342043,20.637318,12.295015,True
pdi_28,0.0,24.237906,6.637507,True
mdi_28,0.0,21.204798,6.508307,True
aroon_up_14,0.008352206816549744,50.012016,36.50444,True
aroon_dn_14,0.008352206816549744,42.435776,36.01763,True
aroon_osc_14,0.008352206816549744,7.576239,63.161304,True
aroon_up_25,0.014914655029553112,50.825245,35.750584,True
aroon_dn_25,0.014914655029553112,41.529255,35.09737,True
aroon_osc_25,0.014914655029553112,9.295991,61.78624,True
linreg_slope_5,0.002386344804728498,0.00033608524,0.010675945,True
linreg_slope_10,0.005369275810639121,0.00033484233,0.0074535706,True
linreg_slope_20,0.011335137822460366,0.0003317825,0.005248887,True
linreg_slope_60,0.03519858586974534,0.00028959574,0.0028523507,True
linreg_slope_120,0.07099099596751919,0.00032169756,0.0019556175,True
trix_15,0.0005965862011821245,0.05115467,0.33552018,True
vortex_pos_14,0.008352206816549744,0.9711587,0.16581036,True
vortex_neg_14,0.008352206816549744,0.929407,0.17156823,True
psar_dist,0.0005965862011821245,-0.00037053062,0.07109613,True
roc_5,0.0029829310059106225,0.0038895705,0.047473125,True
roc_10,0.005965862011821245,0.007913191,0.068713255,True
roc_20,0.01193172402364249,0.015923556,0.10116209,True
roc_60,0.03579517207092747,0.046338107,0.19896302,True
roc_120,0.07158758216870131,0.10050343,0.34167406,True
rsi_6,0.0009501187648456057,51.967045,18.262537,True
rsi_14,0.0009501187648456057,51.838326,12.525823,True
rsi_28,0.0009501187648456057,51.657997,9.717529,True
stoch_k_14_3,0.008948793017731868,51.581116,27.61236,True
stoch_d_14_3,0.010141965420096117,51.574238,26.809399,True
stoch_k_60_3,0.036391758272109595,53.467022,28.265516,True
stoch_d_60_3,0.03758493067447385,53.452827,28.047815,True
stochrsi_14,0.008705739380213224,0.50231373,0.35952106,True
willr_14,0.007755620615367618,-48.418507,29.74887,True
willr_28,0.01610782743191736,-47.517307,29.376003,True
cci_14,0.007755620615367618,11.431299,110.47232,True
cci_20,0.011335137822460366,13.677332,113.72502,True
cci_60,0.03519858586974534,20.514904,118.173996,True
cmo_14,0.008352206816549744,4.4522915,34.05968,True
ppo_12_26,0.0,0.3092462,2.3690743,True
tsi_25_13,0.0006656355300226482,3.572683,22.246819,True
uo_7_14_28,0.01618516268021875,48.426613,11.523507,True
ao_5_34,0.019687344639010108,0.00450303,0.060784634,True
ret_lag_1,0.0005965862011821245,0.00076676323,0.020818053,True
ret_lag_2,0.001193172402364249,0.00076524756,0.020819573,True
ret_lag_3,0.0017897586035463735,0.00076040137,0.020819858,True
ret_lag_4,0.002386344804728498,0.00075264904,0.020818789,True
ret_lag_5,0.0029829310059106225,0.00074972096,0.020821052,True
ret_lag_6,0.003579517207092747,0.00075030647,0.020824047,True
ret_lag_7,0.004176103408274872,0.00075372605,0.02082693,True
ret_lag_8,0.004772689609456996,0.0007465709,0.020826757,True
ret_lag_9,0.005369275810639121,0.00074348797,0.020829717,True
ret_lag_10,0.005965862011821245,0.00074290886,0.020833224,True
up_ratio_5,0.002386344804728498,0.46304163,0.21867387,True
up_ratio_10,0.005369275810639121,0.46305692,0.15585288,True
up_ratio_20,0.011335137822460366,0.46294656,0.11290959,True
up_ratio_60,0.03519858586974534,0.46174762,0.06929077,True
up_ratio_120,0.07099099596751919,0.46196935,0.053357612,True
