,gain_mean,perm_mean,rank_mean,rank_std,family
mkt_roc_60,0.045489787402489046,0.0018472398147256145,2.0,1.2649110640673518,cross_section
mg_util,0.027236818244306623,0.0033847801773115734,2.3333333333333335,1.505545305418162,chip
cs_excess_roc_5,0.021606025579201955,0.002399546752682317,3.8333333333333335,1.4719601443879744,cross_section
mkt_roc_5,0.02842237047091258,0.0010305137772161786,4.833333333333333,1.9407902170679516,cross_section
close_pos,0.015111554102076643,0.0017759981110439095,5.166666666666667,1.4719601443879746,candle
cs_rank_roc_5,0.013386499397351911,0.0014219464957416154,6.5,2.073644135332772,cross_section
pv_corr_20,0.008103227564532888,0.0010354094382640294,12.5,6.745368781616021,volume
sma_ratio_5,0.008635401848070946,0.0005573009639662353,13.5,2.588435821108957,trend
ss_bal_chg20,0.007848313769146893,0.0006626107507328789,15.333333333333334,5.853773711604051,chip
ss_util,0.008997666268480536,0.00046169321156587354,16.833333333333332,5.980523945831725,chip
up_ratio_120,0.00800684147499746,0.00046600385771416395,19.0,2.5298221281347035,momentum
sh_foreign_chg20,0.007387881388959854,0.000603691602044999,19.333333333333332,7.580677190506576,chip
wma_ratio_5,0.007205043369658642,0.0005855656203517615,19.5,11.040833301884419,trend
cs_rank_ss_bal_chg5,0.007076435203876456,0.0006224457154914523,20.333333333333332,8.617811013631401,cross_section
ev_range_x_atr,0.007509313751549643,0.0004933347468433583,20.666666666666668,5.316640543300503,event
ss_mg_ratio,0.007472514982027862,0.0003305809040619673,26.166666666666668,6.968978882638882,chip
close_pos_ma20,0.007236231545741112,0.0003683552762556225,26.166666666666668,11.805366011550285,candle
linreg_slope_5,0.00526258046883623,0.0009810865928329877,27.666666666666668,23.209193580705616,trend
mg_bal_roc20,0.006026717629858001,0.00033036835260735753,31.833333333333332,7.782458908768274,chip
upper_shadow,0.005249218148372317,0.00047632870050345275,34.333333333333336,18.618986725025255,candle
adx_14,0.0054082252890992775,0.00042641533276910337,34.666666666666664,16.08311744241976,trend
inst_trust_pos20,0.0056968109078321056,0.0004490551803310039,34.833333333333336,15.484400752585382,chip
lower_shadow,0.007229756884383304,0.00020498683273559616,36.0,14.463747785411636,candle
ev_vol_vs_max20,0.008507179318953955,0.00015920538723134136,38.166666666666664,31.025258526991628,event
sh_foreign_ratio,0.006180487777253806,0.00024132013066892178,39.666666666666664,15.564917817536546,chip
ss_bal_chg1,0.004850231030358577,0.0004443541071494916,40.0,19.76866206904251,chip
ret_lag_5,0.005591218502278295,0.00025665844765016606,40.666666666666664,9.092121131323903,momentum
sh_foreign_chg60,0.004904097366406058,0.0003003571985433033,44.166666666666664,18.486932321687846,chip
roc_20,0.006562441873651778,0.00016371386614434506,44.666666666666664,21.257155657958254,momentum
bb_bw_60,0.0043329939122344055,0.00030002314366788733,54.166666666666664,21.404828115793563,volatility
sh_foreign_z60,0.004292583082807197,0.00021896237718975627,58.833333333333336,26.895476695285897,chip
ema_ratio_5,0.0037259285242023086,0.00033069017018590624,60.333333333333336,38.84670728217086,trend
cumret_ex1_60,0.0037522016276850235,0.00041301559873122934,60.833333333333336,43.04609931999259,stats
sh_foreign_room,0.004297844999257242,0.00018002828252157896,62.0,17.36663467687393,chip
ev_limit_up_lock,0.003805484525595454,0.0002686528649364547,62.833333333333336,30.47239187636354,event
upper_shadow_ma5,0.004558446493308704,0.0001461686788618207,63.5,13.457340004622013,candle
vol_sma_ratio_60,0.0054351897010849965,0.00015135230874325286,65.0,45.00666617291265,volume
inst_trust_sum5,0.003542979004515318,0.0003478292149464465,65.5,43.010463843116135,chip
inst_trust_net_r,0.003315439313271322,0.0005542512259830342,65.83333333333333,57.024263841514575,chip
linreg_slope_60,0.0041572308799421595,0.00021599297695449083,66.0,32.4530430006186,trend
ev_days_since_spike3,0.004925507966202979,0.00013656740601625865,68.0,33.111931384321274,event
roc_60,0.0033641164636798913,0.0003344552704285242,68.33333333333333,43.57828205272285,momentum
linreg_slope_120,0.005141316557576105,0.0001159749833519309,70.33333333333333,42.65520679432543,trend
ss_bal_chg5,0.003910825668776663,0.00019721197114681073,70.66666666666667,28.1045666514655,chip
inst_trust_sum20,0.004155244085640241,0.00015405057968341672,71.33333333333333,22.809354806014717,chip
gk_vol_120,0.004847550461415633,9.58676836144454e-05,72.66666666666667,28.408918787357372,volatility
sma_cross_20_120,0.0036445778338738063,0.00021212671222990852,73.83333333333333,33.629847853754356,trend
cs_rank_mg_bal_chg20,0.003873689988697205,0.00016432221037939362,76.33333333333333,27.5293782470049,cross_section
wma_ratio_60,0.003768138368120396,0.0001406929444918159,77.66666666666667,22.712698357233265,trend
ema_ratio_120,0.003131057130176301,0.0002447113464979006,79.66666666666667,47.07299296482716,trend
body_range_ma20,0.00439160682910741,9.497711804569893e-05,79.83333333333333,31.78941123497991,candle
pdi_14,0.0030966719057381477,0.0003456314006690479,80.0,59.481089431852205,trend
cs_excess_roc_20,0.003936526893185001,0.00018531233458796148,80.83333333333333,46.01485267461656,cross_section
donchian_pos_5,0.0032358977974799447,0.0002325359784023373,81.33333333333333,42.330446095767364,volatility
cs_idio_std_60,0.00720650274811915,4.209946132137531e-05,81.66666666666667,75.20017730475551,cross_section
ret_lag_2,0.003783084164096047,0.00011186369697950098,82.5,16.40426773739078,momentum
gap_ma20,0.00497587873320801,5.565813175927796e-05,82.5,36.83883820100737,candle
sh_foreign_chg5,0.004260197403798834,9.11423055070341e-05,83.0,32.292413969847466,chip
cs_beta_60,0.011838088108444162,3.193764817006122e-06,83.16666666666667,94.09020494539624,cross_section
dow_0,0.009602916294178991,-8.421105389727003e-06,83.66666666666667,93.61125288482505,stats
mfi_14,0.002984234856209749,0.00022396584097598515,84.16666666666667,48.14734329811632,volume
vol_sma_ratio_5,0.00608295577614124,3.990915484830549e-05,85.0,76.79062442772555,volume
cs_rank_ret_std_60,0.005670526858759378,7.081761877991699e-05,85.33333333333333,76.91987172809552,cross_section
dist_low_60,0.002883505008690588,0.00021895296062161376,86.83333333333333,52.62097173814511,volatility
donchian_pos_120,0.004637562616322166,8.00429924056292e-05,88.33333333333333,54.73816462639816,volatility
ret_lag_9,0.005438477235266049,3.662152126877101e-05,89.5,61.00081966662415,momentum
cs_rank_roc_120,0.0038229632838080734,7.399778895689213e-05,90.5,14.404860290887934,cross_section
pvt_roc_20,0.0031258718310337463,0.00015349888331659154,91.0,36.29325006113396,volume
cumret_ex1_120,0.0032833724737736376,0.00011269956586078423,91.66666666666667,23.97220612848694,stats
force_13,0.004024598510566084,0.00020037388081664242,91.83333333333333,54.872275938461556,volume
inst_trust_sum60,0.004167164646033239,0.00010199146450672203,92.33333333333333,64.63023028480299,chip
ret_lag_1,0.005779223654017263,2.1478237532007108e-05,92.5,85.47221770844605,momentum
hurst_120,0.0051868156606977465,8.057655551626149e-05,95.16666666666667,77.27720664378771,stats
ret_std_120,0.005052897066261011,3.171355929860237e-05,95.66666666666667,62.31746678634062,volatility
mkt_roc_20,0.030471516851171148,-7.960887588956104e-05,96.33333333333333,125.39962785697041,cross_section
macd_hist_5_35_5,0.002936127241225304,0.00013808239185302768,99.5,40.67308692489421,trend
inst_trust_streak,0.0020277332124435973,0.000492884999672495,99.83333333333333,89.6424378665968,chip
dist_high_120,0.009731416534783882,-5.430908112313837e-05,100.33333333333333,112.20279259745128,volatility
lower_shadow_ma20,0.004135748493209251,5.419654889223432e-05,102.5,63.46258740391854,candle
cs_rank_inst_trust_sum20,0.0077961196032558695,-2.8593387930745767e-05,102.83333333333333,101.52717206081664,cross_section
vortex_pos_14,0.003139737998760118,0.00012104016383469092,102.83333333333333,40.25626245277456,trend
pv_corr_60,0.00454062749852959,2.3071800812352665e-05,103.16666666666667,51.98236880584288,volume
cs_excess_roc_120,0.0038769328291823313,7.213729566184984e-05,103.33333333333333,54.78199217504477,cross_section
cs_rank_rsi_14,0.0028725827946287177,0.00013297738183206922,103.5,42.991859694598,cross_section
ret_lag_8,0.0034780843041680026,6.558641826259759e-05,105.33333333333333,33.31466143707102,momentum
inst_foreign_pos20,0.003121601627250482,8.268262187983835e-05,106.16666666666667,31.005913414487026,chip
ret_lag_10,0.0031478891123492806,6.3810758914731e-05,108.0,18.76166303929372,momentum
vortex_neg_14,0.0021852949287329395,0.00019626102501614352,109.33333333333333,68.10188445752927,trend
cs_excess_roc_10,0.003294318948086608,5.62402623046385e-05,110.16666666666667,24.49829926069699,cross_section
kurt_20,0.0054340274141800584,-2.1347826546872875e-06,113.0,74.9079435040103,stats
upper_shadow_ma20,0.0037361945067373773,5.058529501278386e-05,113.83333333333333,53.96449450024216,candle
parkinson_60,0.0025635021265233097,0.0001248988783379485,114.33333333333333,68.40662735924545,volatility
ad_roc_10,0.0036314359166385417,3.6490092276131314e-05,114.83333333333333,52.7310787550062,volume
cs_rank_ret_std_20,0.004796334342718683,4.859965043722979e-05,115.5,96.1472828529231,cross_section
sma_ratio_60,0.002594902760459886,9.514025372608307e-05,115.66666666666667,42.10779816930192,trend
adx_28,0.0030047883979459505,5.560856752561004e-05,116.33333333333333,37.12501402917805,trend
vwap_ratio_5,0.0030682972410030515,7.330791929861649e-05,117.66666666666667,55.07691591462494,volume
bb_bw_20,0.0037140449958669177,2.2480296115820786e-05,119.33333333333333,45.08510470950097,volatility
gap_ma5,0.0033360871769494704,3.838413739725648e-05,120.33333333333333,47.08148963941845,candle
pdi_28,0.002004270377341599,0.00015248032453010453,120.33333333333333,66.46101614229703,trend
linreg_slope_20,0.0029050106825569094,5.345049795243048e-05,122.16666666666667,23.676289123649987,trend
mg_bal_chg20,0.0026402052829571886,6.900917111143625e-05,124.16666666666667,37.50955433841712,chip
ret_lag_6,0.004381132459110832,-2.947621240181577e-05,124.16666666666667,69.73497448674277,momentum
aroon_dn_25,0.0044499741399972904,-1.6510594880009893e-05,125.0,80.55308808481523,trend
vol_sma_ratio_20,0.0032582973015359046,3.010814047414249e-05,125.16666666666667,51.58068113806434,volume
wma_ratio_10,0.0027137203889382303,0.00010323786606680763,125.33333333333333,69.60363975157237,trend
ema_ratio_20,0.002498335034363665,7.091746833572572e-05,125.83333333333333,49.99766661221968,trend
range_ratio,0.01333154726042817,-0.0002013113807666593,126.5,131.68561045155997,candle
mg_bal_to_vol,0.004444808639040644,-5.002874190248215e-05,129.5,90.44501091823695,chip
autocorr_60,0.0028439865958136156,3.0273524254146682e-05,129.66666666666666,22.205104518255858,stats
ao_5_34,0.0031120122546394098,6.511981034468881e-06,130.83333333333334,68.408820094098,momentum
cmf_20,0.0026308692748035233,4.33231061751391e-05,132.33333333333334,24.063804077216606,volume
mdi_14,0.0021480574264222075,0.00012606793254672015,133.5,62.24387520069746,trend
lower_shadow_ma5,0.0037947390063616357,-9.428275218831888e-06,133.66666666666666,62.548114813051455,candle
body_range_ma5,0.002711444418276586,4.823999691827563e-05,133.83333333333334,53.53659184769485,candle
gap,0.005941080578423224,-9.681892666386146e-05,134.5,109.47100072621973,candle
obv_slope_60,0.00300969546786958,2.6269764909739e-05,135.5,42.4346556484202,volume
cs_rank_sh_foreign_chg20,0.00630289427515571,-0.00015171096546334135,136.16666666666666,116.54255302964091,cross_section
parkinson_120,0.004177965248732825,-7.31250385170363e-05,136.33333333333334,85.67302181355964,volatility
uo_7_14_28,0.003636299902622696,-8.30976083408973e-06,136.33333333333334,61.98279331126234,momentum
macd_diff_5_35_5,0.00163978732960621,0.00011631938796890445,136.5,69.4110942141096,trend
mdd_20,0.0053848481336099775,-8.085618941455763e-05,137.66666666666666,101.60249340772432,volatility
cci_60,0.001658893312915722,0.00011958322562624327,137.83333333333334,69.59142667503424,momentum
roc_5,0.0030752958628413214,9.609056360221973e-06,137.83333333333334,41.30577037977462,momentum
ret_lag_4,0.0025641753325659233,2.9864539794909205e-05,139.0,16.074825037928093,momentum
close_pos_ma5,0.0024826914932336527,3.824528543427963e-05,139.16666666666666,29.287653826598447,candle
kurt_60,0.0031456232778832977,1.600131548676023e-05,141.66666666666666,50.32163219398459,stats
ema_ratio_60,0.0019632606344841914,6.112150158141568e-05,142.16666666666666,46.99113391552354,trend
eom_14,0.008525477376064938,-0.0005360997516886679,142.33333333333334,138.07920432370207,volume
rsi_28,0.0016158104775683977,9.229729848905491e-05,142.5,65.70159815407841,momentum
gk_vol_60,0.002643831485874356,2.9617079171065064e-05,143.33333333333334,52.217493875775645,volatility
roc_120,0.002380269620542512,7.233211682151137e-05,144.5,53.854433429384436,momentum
cumret_ex1_20,0.0021078995968597,4.310593127041271e-05,144.66666666666666,43.37126544921957,stats
dist_low_120,0.003268424672688565,-8.472048174976469e-06,145.16666666666666,82.86716277673966,volatility
obv_slope_20,0.0031027658981990333,1.529640901140913e-06,146.5,42.39693385140015,volume
macd_diff_12_26_9,0.0018106109759364883,5.5944255454533196e-05,148.16666666666666,49.66856819626137,trend
parkinson_5,0.005601148744825261,-0.0002876501548924172,148.66666666666666,118.94144217499074,volatility
ulcer_14,0.005738015724318773,-0.0003074038243212124,150.0,122.36012422353943,volatility
updown_mag_ratio_20,0.0019333585708696621,4.568840387273208e-05,150.33333333333334,39.923259719951055,stats
dow_1,0.0022697058392543595,3.452082065237407e-05,150.5,34.14527785799964,stats
stoch_d_14_3,0.006604833162376078,-0.0008099762881296213,150.5,131.1102589426167,momentum
mg_bal_chg1,0.0019108923234466984,3.982644174981164e-05,150.66666666666666,40.682510574774845,chip
linreg_slope_10,0.0023864796277772203,2.4778681037575088e-05,151.33333333333334,49.32207078648125,trend
dist_high_60,0.005326327502523254,-0.00018048307731225824,151.33333333333334,113.03391821336933,volatility
tsi_25_13,0.0014993005509518576,6.790607529660875e-05,151.83333333333334,58.458247208299596,momentum
mdd_60,0.0032667848964128914,-1.7631060445487555e-05,152.16666666666666,51.027116973886216,volatility
gk_vol_5,0.005314864809770742,-0.00030542324857401546,153.0,116.87086891094803,volatility
macd_hist_12_26_9,0.00204574684213539,2.817010895144683e-05,153.16666666666666,35.03379320979484,trend
vol_ratio_5_60,0.004416734473528541,-9.135878053164366e-05,153.5,92.32930195772089,volatility
rsi_6,0.0011229308938976712,8.055608932650621e-05,153.83333333333334,71.77302185826278,momentum
ev_limit_down_lock,0.0009085614806967067,8.91919518534549e-05,153.83333333333334,78.17267212182699,event
cs_rank_turnover_z_20,0.005522746663955264,-0.00042170393105450053,153.83333333333334,122.38858879269205,cross_section
sma_cross_10_60,0.0015629404821520898,5.230496395552337e-05,154.0,52.664978875909554,trend
vol_sma_ratio_10,0.0029977080358720605,-1.2791304968895467e-05,154.16666666666666,49.227702228183134,volume
ev_amt_pctile250,0.0022282210634300887,2.6677922237958478e-05,155.0,44.02272140611028,event
ev_vol_pctile250,0.0021853347197251984,2.636490618145181e-05,155.66666666666666,47.10272462041518,event
rsi_14,0.0011784837705018595,7.575236706889064e-05,155.66666666666666,68.85540404838727,momentum
cs_rank_roc_20,0.002022523375998637,3.284157508542939e-05,158.66666666666666,57.01111002836786,cross_section
ret_lag_7,0.0028216851409693156,-5.687458693596585e-06,159.33333333333334,31.658595462633315,momentum
skew_20,0.0025367515683707535,-7.024250824451252e-07,160.16666666666666,25.301515106148617,stats
sma_ratio_20,0.001144888630850609,5.448646890662514e-05,160.5,63.54761993969562,trend
sma_ratio_120,0.001999198629561386,2.4105396415964443e-05,161.5,43.509769018003304,trend
vol_sma_ratio_120,0.00442149442681376,-0.00017700933926116194,161.66666666666666,101.29494887044795,volume
donchian_pos_60,0.0018542276668702818,2.4104081489808833e-05,161.83333333333334,63.104410833686316,volatility
stoch_k_60_3,0.0021500554667565875,1.8161930078358027e-05,162.33333333333334,43.32512742816421,momentum
autocorr_20,0.002787974869651585,-1.265109566275482e-05,162.66666666666666,39.520458836742606,stats
parkinson_20,0.004785421600504997,-0.00041999454822781875,163.0,112.3903910483454,volatility
willr_28,0.0017873079796932943,2.0719970503852496e-05,163.33333333333334,38.70228244776614,momentum
