,gain_mean,perm_mean,rank_mean,rank_std,family
mkt_roc_20,0.02726462243321112,0.0019817550665748923,2.8333333333333335,2.5625508125043424,cross_section
close_pos,0.018980865092476835,0.002420471587589167,3.5,2.7386127875258306,candle
close_pos_ma20,0.018439231082596336,0.001252241809748959,4.833333333333333,2.0412414523193148,candle
up_ratio_120,0.01768078507069504,0.001451665468658862,5.333333333333333,2.250925735484551,momentum
mkt_roc_60,0.042975486530663055,0.0006290670339835276,6.666666666666667,7.118052168020874,cross_section
dist_high_120,0.012927464485325847,0.0012728402337327282,9.0,5.621387729022079,volatility
adx_14,0.014086877023530715,0.0009789081079706946,9.166666666666666,3.5449494589721118,trend
cs_excess_roc_5,0.013182911474805367,0.000594371619839958,13.5,5.167204273105526,cross_section
parkinson_120,0.018280026975019032,0.0003287385149063349,15.5,12.30853362509117,volatility
stoch_d_60_3,0.008155239545765126,0.000992819546346767,18.166666666666668,14.246637030073684,momentum
cs_rank_roc_5,0.01666067988470934,0.00043959868325297674,18.166666666666668,17.26750319723922,cross_section
parkinson_5,0.00949278229748777,0.0004580983741340071,21.333333333333332,8.57126983980009,volatility
donchian_pos_120,0.006796857662798537,0.0007137215735616309,25.0,18.286607121059937,volatility
cs_rank_roc_120,0.00862793059710374,0.0003887550217829272,26.5,9.354143466934854,cross_section
vol_sma_ratio_5,0.009034544995172249,0.00025603495426559003,30.0,11.882760622010357,volume
parkinson_10,0.006304907001411516,0.00039882417330088736,35.166666666666664,18.882972929776358,volatility
up_ratio_60,0.005549139451282233,0.0005105463266133419,35.666666666666664,25.625508125043424,momentum
stoch_d_14_3,0.0074019216736833605,0.00022290604819875782,36.333333333333336,6.947421584060281,momentum
ret_std_120,0.010630299091658689,0.00011195162033723122,39.833333333333336,26.286244818662603,volatility
range_ratio,0.0054604518352214665,0.00037350001441366966,40.166666666666664,23.215655637234683,candle
adx_28,0.007038067426333144,0.00020617048397876382,40.666666666666664,12.847827313077751,trend
cs_excess_roc_120,0.006852166734138881,0.00018318273459971834,44.0,16.174053295324583,cross_section
sma_cross_20_120,0.005334580362745975,0.00025712126302976677,46.5,19.50128200913981,trend
cs_beta_60,0.02205233208846107,0.00016796007021193903,48.833333333333336,92.33074605280012,cross_section
upper_shadow,0.004400453395978158,0.0003525202993176367,49.5,30.553232234904378,candle
lower_shadow,0.004755570444273,0.00029576074056960857,49.833333333333336,24.34269226414093,candle
cs_excess_roc_60,0.005459356464401432,0.00032233569255815355,50.666666666666664,26.867576494106544,cross_section
eom_14,0.008822993269434492,0.0002489347301968999,50.833333333333336,67.11606861748285,volume
ev_days_since_spike3,0.01481741663697706,0.00013279800717918503,52.166666666666664,88.93012238081464,event
stoch_k_60_3,0.004580331767843252,0.0003543254728818211,53.166666666666664,30.386948952908494,momentum
rsi_28,0.004079503862407554,0.0004482080486422316,53.5,47.12430370838385,momentum
cmf_20,0.00495994971749904,0.00020495430874755015,53.833333333333336,20.692188542217245,volume
dist_low_120,0.0062721387668086504,0.00012095365128181631,56.5,23.797058641773354,volatility
cs_idio_std_60,0.008845236205953736,9.421263242491582e-05,56.833333333333336,49.32511192756349,cross_section
ev_limit_up_lock,0.0035948759472936493,0.0004076332343465852,57.666666666666664,44.47321291144442,event
ad_roc_20,0.004609373433594728,0.00024654144847355595,59.0,31.17049887313323,volume
ao_5_34,0.0034624279398706424,0.000391503186129041,60.0,43.27585932133526,momentum
lower_shadow_ma20,0.009844954868044509,0.0001126793868752153,60.5,74.63444245119005,candle
cci_60,0.004033042309645945,0.00020707579073639716,62.833333333333336,29.38990756478602,momentum
gk_vol_120,0.009124173733632909,5.151069837297209e-05,64.16666666666667,65.88297706287008,volatility
cumret_ex1_60,0.004599593065737908,0.0001540914590866496,64.16666666666667,22.47146338507278,stats
ret_lag_1,0.006562181778088482,0.00012464698239023075,64.5,52.47761427504113,momentum
gk_vol_60,0.00812514191681559,0.0001268467007655088,64.83333333333333,70.83054896488285,volatility
vortex_pos_14,0.004180114558500369,0.00014848563901670442,65.66666666666667,19.91649232838621,trend
roc_120,0.004072871265201398,0.00016656912419074944,67.66666666666667,28.408918787357372,momentum
mdd_60,0.006920114300558332,0.00011572674852732157,68.16666666666667,66.43618491956522,volatility
ad_roc_10,0.00423046383697846,0.00012942830370225405,69.5,25.398818870175834,volume
cs_rank_roc_60,0.004409468454380984,0.00019507664350546273,70.33333333333333,36.175498153676706,cross_section
vol_sma_ratio_60,0.0030755891131280765,0.0002397788970007999,72.16666666666667,42.808488254862105,volume
hurst_120,0.006734676578680426,8.596794157019379e-05,72.33333333333333,72.04350537464614,stats
ev_vol_vs_max20,0.005822511293981882,9.210450304312594e-05,73.16666666666667,52.39242947856748,event
mdd_20,0.014251831977547846,7.806369274107913e-05,74.0,93.51363536939412,volatility
linreg_slope_60,0.004904587389456777,0.00021449637846589673,75.5,67.80486708194331,trend
linreg_slope_10,0.0037386923147498703,0.00010219749143733666,78.0,21.72556098240043,trend
kurt_60,0.006236830146827281,4.1405643178362946e-05,78.5,56.73711307424797,stats
cmo_14,0.0030335082868628775,0.00016631176505350128,79.0,37.416573867739416,momentum
ret_std_10,0.006490006925087943,1.9167321233205646e-05,80.33333333333333,62.19539104038712,volatility
ret_std_60,0.0033106546767379696,0.00012293250764574794,82.0,29.468627385747034,volatility
dist_high_60,0.0033453728222032158,0.00015642183519456085,83.33333333333333,34.94948735913972,volatility
cs_rank_ret_std_60,0.011607361888769792,1.9242788190062154e-05,83.66666666666667,95.20224086998513,cross_section
body_range_ma20,0.004183770054652448,0.00014767706447902125,84.66666666666667,54.07279044645899,candle
uo_7_14_28,0.0036575641210800924,0.00012184570434055815,89.0,46.92547282660026,momentum
donchian_pos_60,0.0025486639869494124,0.00014964711801314213,89.0,48.16222586218374,volatility
gk_vol_10,0.0031282473310087554,7.636425204306086e-05,90.0,28.263050083103202,volatility
parkinson_60,0.005764246149121713,5.26636712637628e-06,90.16666666666667,40.91169351990537,volatility
range_ratio_ma20,0.0043015128128034595,6.766141840448054e-05,90.5,54.01388710322559,candle
cci_20,0.004263626770863587,5.292340419829314e-05,93.33333333333333,46.465758001636715,momentum
sma_ratio_5,0.009206441639589604,-4.681196540835665e-05,93.5,105.78421432331007,trend
wma_ratio_5,0.008727526306352908,-4.872999322906116e-05,93.83333333333333,96.53479510863774,trend
tsi_25_13,0.0036999078147827145,0.00010245722437141058,93.83333333333333,53.68208888136402,momentum
mkt_roc_5,0.00801722525196781,-2.876962604561297e-05,93.83333333333333,79.62013983074048,cross_section
ev_limit_down_lock,0.002346866539654435,0.0001751026269903619,94.66666666666667,49.23278040763762,event
ev_vol_dryup_cnt5,0.0020654138520866533,0.00018408151341610236,95.16666666666667,56.446139519604586,event
autocorr_20,0.0032825217040221926,7.21916117958231e-05,95.66666666666667,33.10387691293373,stats
parkinson_20,0.004647122038198656,1.1522014072519304e-05,98.0,50.90383089709457,volatility
atr_ratio_28,0.00508154315446829,4.306166317646909e-05,98.33333333333333,64.92046415935938,volatility
ulcer_14,0.007375016874862499,-2.645764686296884e-05,98.5,87.07410636923011,volatility
bb_bw_60,0.006991867644045531,-2.4669485509239603e-05,99.0,71.76907411970703,volatility
obv_slope_60,0.007647732121189546,-4.782913734049623e-05,99.33333333333333,89.63853338083275,volume
upper_shadow_ma5,0.0030142540921968258,5.906471326480281e-05,99.66666666666667,30.611544663193115,candle
vortex_neg_14,0.00215416661161263,0.0001311159743244571,100.0,51.20156247615887,trend
gk_vol_20,0.0040125731967933015,3.202014514114282e-05,100.16666666666667,41.33481180151504,volatility
autocorr_60,0.0043074844481412146,1.8955657684480458e-05,101.16666666666667,48.676140630360855,stats
cumret_ex1_120,0.003878280559505854,5.751630538870017e-05,102.33333333333333,61.65927883673849,stats
close_pos_ma5,0.0033947814036283798,1.7037530955573327e-05,103.0,9.23038460737146,candle
ev_limit_up,0.0017464142150161357,0.00017052050679380564,103.16666666666667,62.19780274789992,event
dist_high_20,0.00258958609427081,5.415965779420606e-05,104.83333333333333,36.85331283163926,volatility
obv_slope_10,0.0034933302484312493,3.9343901742575994e-05,106.66666666666667,55.4316395812596,volume
macd_signal_12_26_9,0.00507130094834829,-1.0535108049714026e-05,107.16666666666667,57.721457593053444,trend
vol_sma_ratio_120,0.0035144925313213937,1.8751906791779506e-05,108.0,63.17911047173741,volume
gap_ma20,0.00583419204159454,-0.00010082879976126679,110.66666666666667,86.14096973372581,candle
ev_days_since_limit_down,0.0014524663434871115,0.0001136489839630439,113.16666666666667,60.390120604836234,event
cs_rank_ret_std_20,0.00662716349103474,-0.00015337328664412187,115.5,89.93720031221785,cross_section
upper_shadow_ma20,0.0033734567143406447,2.4608854782393053e-05,115.66666666666667,45.87664620116282,candle
ppo_12_26,0.003043730156474774,3.006502674523453e-05,115.83333333333333,56.20112691634098,momentum
lower_shadow_ma5,0.003137915665999891,1.4017764691343082e-05,116.16666666666667,33.23502168897542,candle
gap_ma5,0.004644356387421277,-1.8432037672032485e-05,116.33333333333333,68.99468578569414,candle
pdi_14,0.0026943683561446333,2.709075825324536e-05,116.66666666666667,36.70785565334302,trend
atr_ratio_14,0.0026807599473869896,5.068273782809434e-05,116.66666666666667,47.22146404620114,volatility
