,gain_mean,perm_mean,rank_mean,rank_std,family
ema_ratio_120,0.025415917283603696,0.004751785919140729,3.8333333333333335,4.262237284181473,trend
sma_cross_20_120,0.017750650652693836,0.002899351847777022,6.833333333333333,5.7067211835402185,trend
up_ratio_120,0.018951272737788412,0.002311337706043094,7.166666666666667,4.708148963941844,momentum
cs_rank_ret_std_60,0.02055211537285709,0.0018477528345365436,7.166666666666667,1.9407902170679516,cross_section
linreg_slope_120,0.01861235485352945,0.0021470066946565184,7.666666666666667,4.844240566555986,trend
dist_high_120,0.01946834920988007,0.0017091350067372196,7.833333333333333,2.6394443859772205,volatility
pv_corr_20,0.023739975408414198,0.0012821166925619644,8.0,4.6475800154489,volume
mkt_roc_20,0.03691436484617729,0.0004151826727800801,13.333333333333334,12.894443247642243,cross_section
eom_14,0.013514844454027208,0.0008266318512706194,15.166666666666666,4.5789372857319925,volume
close_pos,0.010992295648883122,0.0007926752524028846,18.5,6.534523701081817,candle
cumret_ex1_120,0.00959688563422569,0.001417641438751227,18.666666666666668,12.468627296806439,stats
mkt_roc_60,0.05164245334891093,0.00030638359301452905,19.5,25.446021299998947,cross_section
lower_shadow_ma20,0.009612224890075901,0.0009449697005498766,19.833333333333332,11.125046816380893,candle
close_pos_ma20,0.008532039199586249,0.00133174974889394,21.666666666666668,14.22204861005146,candle
cs_idio_std_60,0.012640668019372516,0.0004339760002209925,22.666666666666668,5.08592829940284,cross_section
parkinson_120,0.022452938087766924,0.0002331542740547797,23.0,20.089798406156294,volatility
cs_rank_roc_120,0.009544940224291453,0.0004961280119264197,25.0,5.477225575051661,cross_section
mkt_roc_5,0.009483185228789852,0.0004642592458106288,25.5,6.348228099241551,cross_section
upper_shadow_ma20,0.009114267772180499,0.00034703689121921383,29.5,3.271085446759225,candle
up_ratio_60,0.006063122440670948,0.0008227776028460415,31.833333333333332,22.41799872126561,momentum
donchian_pos_120,0.006255398549387028,0.0006821924375296373,33.666666666666664,20.00666555592577,volatility
adx_14,0.007641880605020652,0.00034244809702035613,34.333333333333336,9.953223933312596,trend
upper_shadow_ma5,0.005835593770193458,0.0004561546315375741,38.0,18.558017135459274,candle
vol_sma_ratio_60,0.006563907538822325,0.00032000741293510454,39.0,11.313708498984761,volume
stoch_d_60_3,0.004685699307206223,0.0007859000453642615,39.5,30.03830887383642,momentum
roc_120,0.005529224712789338,0.0004545682733928771,40.333333333333336,19.387281053996887,momentum
cs_rank_roc_60,0.006557259521916853,0.0003290931069639649,40.5,17.455658108475888,cross_section
dist_low_120,0.005787861105431342,0.0002827629328429677,44.166666666666664,12.384129628951188,volatility
gk_vol_120,0.013694225313923216,0.00017835172543190225,45.833333333333336,50.83469943519551,volatility
roc_60,0.0053197218997406695,0.0002820638868654937,48.0,15.962455951387932,momentum
force_13,0.005884258844660198,0.00018161539186563788,48.666666666666664,11.430952132988164,volume
cs_rank_ret_std_20,0.010105480368478694,0.0003770723692437682,49.166666666666664,63.493044238457074,cross_section
dist_low_60,0.0037821772320577665,0.0005355011853259583,50.333333333333336,33.589680955118745,volatility
macd_hist_12_26_9,0.004148095068954215,0.0002568318465989705,52.5,19.92736811523288,trend
body_range_ma20,0.004230909078480894,0.00028275816603199705,54.166666666666664,23.523746867084476,candle
gk_vol_60,0.0074859123054088,0.00017501169864586608,54.5,42.198341199625375,volatility
linreg_slope_60,0.004019655303102171,0.0002932524907800617,54.666666666666664,22.384518459566348,trend
cumret_ex1_60,0.0036166233731286094,0.0004380259163372985,55.0,30.796103649650227,stats
upper_shadow,0.00314444357781918,0.0003369960531506165,56.666666666666664,30.289712224890266,candle
uo_7_14_28,0.0031771072966058343,0.00024973159787717366,60.5,27.281862106535176,momentum
cs_excess_roc_120,0.007045921561686368,0.00018679944348977252,62.0,58.67196945731411,cross_section
skew_60,0.006789597186608632,2.3467863319797606e-05,65.0,27.81366570590795,stats
ema_ratio_60,0.004968635479462207,7.339128392718713e-05,65.33333333333333,20.13620288601271,trend
bb_bw_60,0.0038411843499541066,0.00018993145151794769,66.83333333333333,25.007332258093157,volatility
vol_sma_ratio_5,0.0029971358872234698,0.00010688405533386556,68.83333333333333,19.12502723309608,volume
sma_ratio_120,0.004632533543846545,0.00024981577092608726,69.66666666666667,54.03208923099926,trend
gap_ma20,0.00544481669329086,8.074082315693658e-05,70.33333333333333,37.612054805164085,candle
ad_roc_10,0.0024401984334290415,0.0001613705171773135,71.33333333333333,29.75007002792879,volume
stoch_k_60_3,0.0022298619927561833,0.00018488355098068688,73.0,34.31034829318991,momentum
cs_rank_roc_20,0.004610312263101195,0.00010910336373824867,75.66666666666667,41.93645987284414,cross_section
aroon_dn_25,0.0023906023796992607,0.0001734085729008856,77.5,38.391405288163135,trend
donchian_pos_60,0.0023020392215425713,0.00014611009722885636,77.83333333333333,28.708303096258874,volatility
aroon_osc_25,0.00222908892519183,0.0001093868138533195,80.5,27.67489837379715,trend
mdi_14,0.0018570638006664107,0.00011396860251532293,84.66666666666667,35.914713790682875,trend
ao_5_34,0.0026084403376612796,4.46136348251944e-05,84.83333333333333,18.584043334717734,momentum
ret_std_60,0.005891152968538728,4.88716915349031e-06,85.66666666666667,55.58656912120649,volatility
linreg_slope_20,0.002019876924957166,8.133521250481341e-05,87.16666666666667,30.41984001711164,trend
cmf_20,0.003262439440109671,5.294602042472794e-06,88.66666666666667,41.63011730306157,volume
wma_ratio_120,0.0028612908194213856,4.522576645673817e-05,89.16666666666667,26.84337286308609,trend
cs_excess_roc_5,0.002595520689293101,0.000168689490944914,89.5,51.063685726747146,cross_section
mdi_28,0.004581909751528142,6.524966214394023e-05,90.0,47.60252094164762,trend
vol_sma_ratio_20,0.0020872222117813365,5.456312678434975e-05,90.66666666666667,24.856923918028684,volume
vol_sma_ratio_10,0.0020268937102905266,7.299609549841582e-05,90.83333333333333,30.41326464992975,volume
mdd_60,0.029616334188739792,-0.00024929062978762406,91.16666666666667,95.33397435681924,volatility
ret_lag_1,0.001839570119273413,7.780586869846988e-05,92.0,29.832867780352597,momentum
vortex_pos_14,0.0023746402721417127,9.226837322245323e-05,94.16666666666667,45.48149806972794,trend
hurst_120,0.014802017118753251,-0.00017351589468041063,94.83333333333333,86.27494808266572,stats
ret_lag_10,0.001758904287340102,0.00014221938955348722,94.83333333333333,44.12444522786283,momentum
cs_excess_roc_10,0.0039275348664130965,1.3108684516390426e-05,95.16666666666667,42.64465578084394,cross_section
cs_beta_60,0.01362645624546612,-0.00017384084498694996,95.5,85.04763371193816,cross_section
vol_z_60,0.0014169374505175886,0.00011800689857801829,95.66666666666667,44.65273414547722,volume
ret_std_120,0.019461991128088777,-0.0003181921564865902,95.83333333333333,94.55456978203998,volatility
mdd_20,0.016103726798246922,-0.00017854818505388023,95.83333333333333,88.60116628276778,volatility
ret_lag_4,0.0018781461940959362,6.198927003722402e-05,97.33333333333333,28.730935708164232,momentum
vol_z_20,0.0014818822088453361,6.460573146662954e-05,98.66666666666667,40.40132011044523,volume
lower_shadow,0.003987251748651582,-2.3922157158838707e-05,98.66666666666667,47.31455026381067,candle
autocorr_60,0.005276175835371714,-3.0414127294406712e-05,100.0,46.39827583003489,stats
pv_corr_60,0.011282898317396971,-0.00022180006533946262,101.66666666666667,85.52582455999278,volume
obv_slope_60,0.0052002319640144234,-4.703645407675181e-05,101.66666666666667,47.09847839014193,volume
parkinson_20,0.027923191741403213,-0.003209972937773229,102.33333333333333,107.00404976759836,volatility
cs_excess_roc_20,0.009511234409205755,-0.0001995456676182493,103.0,80.09244658518055,cross_section
mfi_14,0.0015199751780442434,4.7904287805483006e-05,103.16666666666667,33.43899918757538,volume
cci_20,0.0022252399740115593,3.0063073748161823e-05,103.5,30.004999583402764,momentum
cs_rank_roc_5,0.001673439906641893,5.513555529687884e-05,103.66666666666667,32.035397089261544,cross_section
atr_ratio_14,0.013983974403922595,-0.0007078913359133502,104.16666666666667,94.4826262688896,volatility
stoch_d_14_3,0.004368362222197977,-6.448043896190025e-05,104.83333333333333,46.114712041458816,momentum
atr_ratio_28,0.015867629316794668,-0.0008777752252129042,104.83333333333333,97.75360180917463,volatility
vwap_ratio_20,0.003739085610332847,-4.312622227461058e-05,105.83333333333333,51.88994764563428,volume
close_pos_ma5,0.001546805782943449,2.7870462531202438e-05,106.16666666666667,30.41326464992975,candle
parkinson_60,0.008086786471033806,-0.0002519491396678742,106.33333333333333,76.97185632857419,volatility
dist_high_60,0.0020232514097577527,3.0284844679607912e-05,106.5,35.781280021821466,volatility
rsi_28,0.001286071909255731,0.0001286254040824892,106.66666666666667,52.667510541762525,momentum
pdi_28,0.0018513401633193569,2.639669554815871e-05,107.5,22.704625079485456,trend
ret_lag_7,0.0016356274356942684,3.874553821024849e-05,107.83333333333333,29.020107971313042,momentum
roc_20,0.00532844362576512,-6.999358329701838e-05,108.66666666666667,57.76388721914988,momentum
gap,0.0023090246081053684,-2.607876600789637e-05,109.83333333333333,34.2777867819185,candle
pvt_roc_20,0.00780024213057344,-0.00026115094285626846,110.0,78.40918313565064,volume
body_range,0.0012999571699482775,4.3438912891602406e-05,110.0,39.73914946246334,candle
