feature,family,perm_mean,perm_pos_folds,n_folds,perm_t,gain_share,perm_2019,perm_2020,perm_2021,perm_2022,perm_2023,perm_2024,perm_2025
skew_60,stats,0.001005771431663475,4,7,1.503554050287536,0.014504708665783291,-0.00035407192371973706,0.0002549742740840454,0.0005826425833614438,0.0036372621826877504,-0.0002646133393882925,-0.0002754477878871061,0.0034596540325062216
ev_days_since_spike3,event,0.0009543351714254312,5,7,1.1983251722813197,0.014636326659202408,-7.828042554483203e-05,0.001119855124030196,0.0005763654166612819,0.0023471622062413134,-0.0027845380346593466,0.0015181693246941247,0.003981612588555281
mkt_roc_20,cross_section,0.0008590474877198697,5,7,1.5684289196939518,0.017350343018252074,0.0006021357014073745,0.0004306541030697538,-0.00011765109852287607,-0.0009087630469998541,0.0021351851139299782,0.00046564587706830404,0.003406125764086408
cs_beta_60,cross_section,0.0008511332171229144,6,7,0.9567372606368735,0.02157851095275067,0.0012541073264042562,-0.003978440656073554,0.00199917606909226,0.0032668278743161103,2.311939023523675e-05,0.0012046604581246619,0.0021884820577614283
upper_shadow_ma20,candle,0.0008405889601485709,4,7,1.0790737199262936,0.016764836480404256,0.001330414390905457,-1.570111738968093e-05,0.0052035005892699686,-0.0011050028494876928,-0.0002835248172608666,0.00036711230428572466,0.0003873242207170872
stoch_k_60_3,momentum,0.000835488424975029,7,7,12.487358207677502,0.00906430965831865,0.0008470252365333601,0.000811936233826675,0.0007384028241950794,0.0005683584004496563,0.0009349187425829164,0.0008030878167195986,0.001144689720517918
gk_vol_60,volatility,0.0007793423217960185,5,7,0.40473626372662247,0.022914606365779678,-0.005526213468319058,0.0003960312737023777,0.006967341932402764,0.0052355386818779374,-0.006378611058197543,0.0015727322628117395,0.0031885766282939132
ema_ratio_5,trend,0.000741599685283733,5,7,1.9429414987016989,0.0085485151960125,0.0011347495767461413,0.0018352386174709436,0.00044677530223248785,0.0006491844236471376,0.00204938927626733,-0.0002820573383920683,-0.0006420820609858413
mkt_roc_60,cross_section,0.000737059732837586,6,7,1.5803961192890221,0.026212697140443608,0.0003372552859475508,6.522296431644807e-05,0.0015876408334859666,-0.0012593175307798524,0.00047908700391637954,0.0013896568728409655,0.002559872700135644
cumret_ex1_60,stats,0.0007083602957818427,5,7,1.264329385412472,0.005560935072492107,3.555598833047957e-06,-0.0001226744184789205,0.0006822309022268269,0.0002133511872654236,0.00018597085296696587,-2.076188932148733e-05,0.004016849836981043
mkt_roc_5,cross_section,0.0006234283489689835,5,7,1.2266822630516183,0.00837970289274948,0.003563828781835503,-0.000356667528406547,-0.00019662163440566094,0.0003264479312124179,0.0001324905352595281,0.0007455057664840122,0.0001490145908036311
obv_slope_60,volume,0.0006040771883947759,5,7,1.5730138657065174,0.0156927229697989,-0.0007849479264391753,0.0002816059828510504,0.0005642847302682932,0.0003777214465431414,-5.794880136595408e-05,0.002228512221874864,0.0016193126650312108
pv_corr_20,volume,0.0005695434634814618,5,7,0.6309406558544146,0.020728196548314693,0.0019878994938805268,0.002579814413058923,0.003026781321490077,0.000818215863317181,-0.003917911705557096,-0.0007911904860961133,0.00028319534427673443
dist_low_60,volatility,0.0005678581797330759,4,7,1.2137614698155583,0.0070625849375111375,-0.0001862381511610195,0.0002949992160178599,0.0031148610534381996,0.0001869684291270895,-0.000536867659224686,-3.95621192157327e-05,0.0011408464891498212
stochrsi_14,momentum,0.0005488836285877118,5,7,1.1318272256815625,0.00427859936906384,-0.00011874822248590655,6.0608252243255986e-05,6.370489936167086e-05,8.831460617654784e-05,0.0,0.0003038122720046167,0.003444493592813798
parkinson_10,volatility,0.0005132639201261569,5,7,0.7185753471639824,0.0149553325989403,0.0005015450971919445,-0.0010755401531638972,0.00031100519909762803,0.0012836765647354052,0.002718359122622522,-0.002594929262908586,0.0024487308733080818
adx_28,trend,0.0005008374554860663,3,7,0.9337100642494881,0.011344711957687326,0.00040837200612544564,0.0003117887933410236,-0.00046015097490836876,-0.00010590615435471587,-4.228842558120655e-05,-0.00025125675826630917,0.003645303702046595
donchian_pos_120,volatility,0.0004386787472670327,4,7,1.3037296775659164,0.007272366659369918,-0.0004088702023915339,0.0022208199970458003,0.00043394206782414874,0.0005456810025477021,0.0006589570395787933,-0.00026278573472057407,-0.00011699293901510736
adx_14,trend,0.00039129200740474355,4,7,0.9066724404853612,0.013668895219324689,0.0024511732300080795,-0.0010735970357618745,-0.00017633117544817167,-0.00023227292003359426,6.911651125127555e-05,0.0005365929642944713,0.0011643624775230187
dist_low_120,volatility,0.00038512459862344246,4,7,1.1209467477467219,0.0117388548883977,-0.00044846717119571486,-0.000693933888658123,0.0008539938531723565,0.0001966070614199076,0.0,0.0008194758390475421,0.001968196496578129
linreg_slope_5,trend,0.00037319626432230207,5,7,2.07945502289001,0.004779015634827657,0.0006084826937142555,0.0011889673944308293,8.50238311090994e-05,0.0007281330605141469,0.0,5.744206876101034e-05,-5.567519827322694e-05
obv_slope_10,volume,0.00036315023804988614,5,7,2.1856635637987627,0.007651321106779791,-0.0001878279191499186,0.0005583534612753914,0.0004952461229057251,0.0005283843792568988,0.0003549191415586174,-0.00022429165671586544,0.001017268137218354
ev_vol_dryup_cnt5,event,0.00035457821557587446,2,7,0.831231786249298,0.006017356422129781,0.0028571301069507393,-6.110022680557474e-05,-0.0004575039461591976,-8.452672821310815e-05,0.0,-0.00012376257746604669,0.0003518108807243093
linreg_slope_60,trend,0.0003390080258793456,4,7,0.7335814392494665,0.0067432071218428554,0.00011902998422381669,0.0027911440895613845,0.000619002613683949,0.0006034795362835471,-0.0005400959509050422,-0.0003041617358051039,-0.0009153423558871318
eom_14,volume,0.0003350455048332451,5,7,1.0692301646057514,0.012945418800112019,-0.0008562361798349696,9.494067870563043e-05,0.0015015001650644372,0.0004071052106211041,0.00037541316987881594,-0.00038497183821455176,0.0012075673276122495
ret_std_10,volatility,0.0003070404791167551,5,7,0.677711096597303,0.009344817398887251,0.0009814499799615378,8.01997124067963e-06,-0.0019073497363621614,-0.0002160349003121192,0.0004431934898980995,0.0009707826714300368,0.0018692218779612125
donchian_pos_5,volatility,0.0002771662686213318,4,7,0.7010883558543827,0.005511110874003815,-0.00022784912566515408,0.000955690263390457,0.0017322725937867905,0.0006080022587564687,-0.0012190013406406092,0.0008443317796507397,-0.0007532825489293705
pdi_14,trend,0.0002657483753692626,4,7,0.7186316983448833,0.006285907982293748,0.00238393093868708,-8.201637660905543e-05,-0.0007013122179550061,0.00020826491017560586,-6.512485480266647e-05,8.805852087837567e-05,2.8437707210504648e-05
ev_bigmove5_cnt20,event,0.0002367571885848244,4,7,1.166003456195649,0.00362507735783523,-0.00020418713052146667,0.0003187027616714205,0.0009947722127050043,-9.019059348868222e-05,2.752287006150579e-05,0.0009361406259840067,-0.0003254604263180176
macd_hist_5_35_5,trend,0.00023018149664928342,4,7,1.2440900827529486,0.006573073100874536,0.0010227617029782987,0.00013926887437354864,-0.00039194943912982533,0.0006188521636887392,0.00042652341620660715,-0.00014589333328141746,-5.829290829096704e-05
ppo_12_26,momentum,0.00022336387328625632,4,7,0.9114016594161867,0.0051892370165424785,0.0014695914245542185,-0.00035870646475321235,-9.31392101254346e-05,0.0003128700102743379,8.197926903460611e-05,0.0005544518589635257,-0.00040349977494424694
cumret_ex1_20,stats,0.0002052745362662917,5,7,1.8130768541505418,0.0029089156452950507,0.0008232698419702207,0.0001082923837165195,-2.8861808813012333e-06,0.00026875117221127645,-0.00010334299339792806,0.00020425579097432928,0.00013858173927092562
ema_ratio_10,trend,0.00019406961430619795,4,7,0.9293562924488904,0.0023075710977626517,0.0002443842140404685,0.0012616221711798362,-0.00023311991604380253,7.003991102215561e-05,0.0004913165399940573,-0.0003601135684465409,-0.0001156420516027883
ema_ratio_120,trend,0.0001917512368049264,6,7,1.6685902622387263,0.0066385443430668515,-0.00023337960575293393,8.040140921951409e-05,9.423153939695551e-05,0.0001786290043669624,0.0005155324251310314,4.1386034538314076e-05,0.0006654578507346414
ema_ratio_60,trend,0.00019030824704277286,5,7,0.6402268725526419,0.005353830872868212,0.00012673118552808163,-0.0005453074574328564,0.001268435129289265,0.000235607049706135,0.00013844189441676838,0.0010444999505105185,-0.0009362500227185026
upper_shadow,candle,0.0001798411614922697,7,7,2.161113951572788,0.0028135691747221275,3.2048012981903545e-05,0.0001500153103561459,0.000534232219743277,5.058909738336776e-05,1.1213162967966747e-06,3.8954926698994925e-05,0.00045192724698540215
cs_rank_turnover_z_20,cross_section,0.00016766110497820017,3,7,0.5415640817175734,0.0077783784661263795,0.0004787895230595046,0.0009071508531875132,0.001365514946576429,-0.00012521553926063989,-0.00018727346916569922,-0.00015615300296113223,-0.0011091855765885741
vortex_neg_14,trend,0.00014999288178928793,4,7,0.6995713202452783,0.006357418959136656,-0.0007432054500790183,0.0007834843222339826,0.0002831423108143674,-0.00029616276973732855,-0.00010334155743624313,0.0007970022714128031,0.00032903104531645244
uo_7_14_28,momentum,0.00014034385063470823,5,7,1.2618053420556243,0.004409282199220328,8.003940542327531e-06,0.0006498166201727596,-0.0002199544373777465,0.0002869217194351956,0.00031216044286742645,2.513271684088531e-05,-7.967404803789029e-05
aroon_dn_14,trend,0.00012203395253438418,5,7,2.262707558005952,0.001082642866725868,0.0001066535445048503,0.0,7.310029625876013e-05,0.0003864147486531688,0.0,0.00024120984192705792,4.685923639685211e-05
bb_pctb_20,volatility,0.00011882009825489905,4,7,0.9081283466675405,0.0030203769250487194,-3.1357417719909964e-05,0.00010660054317960758,0.0005629617641539492,-0.0002541646915653212,0.0005696540718822317,0.00015352533997069553,-0.00027547892211695946
turnover_z_60,volume,0.00010029497060644157,3,6,0.4470805691068582,0.004150124869802787,,0.0005192509261747327,-0.0006258044259882106,-0.0001339350432266797,0.00021215066954767458,-0.00025389150727599406,0.0008839992044071265
skew_20,stats,9.12841194188415e-05,4,7,0.6560558351839253,0.009378361311130151,-1.5232697096387998e-05,0.00011380835430035016,0.000261058853746228,-0.00011502140728862052,0.00018442007281853646,-0.0004953714905616812,0.0007053271500134656
lower_shadow_ma5,candle,8.840984024524434e-05,4,7,1.0853450656959402,0.005796835736135967,2.3011262791555742e-05,0.00020601307809072468,0.00023218388750220753,-0.00011428878004118616,-0.00011447658000700502,-6.725799299064107e-05,0.00045368400637105466
bb_bw_60,volatility,7.68645230003682e-05,5,7,0.2556270336886934,0.010131217773338634,7.966389809647978e-05,-0.0011072759403130356,0.0011990961908561956,0.00017367063350877052,0.00022968081176876878,0.0007181332387439012,-0.000754917171658503
ret_lag_8,momentum,7.08468069546792e-05,4,7,1.7480757152162503,0.0013992202823640831,2.4722496477616134e-05,0.0,-3.6112099520267206e-05,6.635747586203912e-05,-8.446716748264244e-07,0.0002310837702660494,0.00021072067727214336
ad_roc_10,volume,7.035365117863828e-05,4,7,0.22274552923327778,0.007765409191752169,-0.0009281229864368466,-1.7300912354566936e-05,0.0006323450428030175,0.0007088531156686784,-0.0012156667941731062,0.00040969773306245215,0.0009026703596808396
autocorr_20,stats,6.777441665962312e-05,4,7,0.3045016239372173,0.007055365533515381,0.0007520902712668601,0.00015039031638562766,-0.000463744576046414,-0.0003263331764296595,6.89734646494855e-05,-0.00061351446533673,0.0009065590821281921
macd_hist_12_26_9,trend,6.59359098613624e-05,5,7,0.3231906399969514,0.010002342112652987,-0.0010692628483236811,0.0002438922349027122,0.00019575863328868728,0.00021810872836352732,0.0002444343650829534,-2.6675030889464907e-05,0.0006552952866048026
ev_streak,event,4.618174906938437e-05,5,7,0.7745831825324782,0.0007898019412067797,0.000270421983763641,8.037187505029245e-05,5.360174869566368e-05,4.544618824881344e-05,-0.00025261403423330366,0.0,0.00012604448196058363
close_pos_ma5,candle,3.48624061402908e-05,4,7,0.9792705242367865,0.0032250492864187197,0.00013389149533700925,0.0,0.00013708692449404306,8.662405285587056e-05,-0.00010059429002662844,5.397570294989688e-05,-6.69470426281557e-05
body_range_ma20,candle,2.953318514324302e-05,3,7,0.15327688171183415,0.007062594504539363,0.0004617169749392633,0.0001772097120281103,-0.0005832208148911245,-7.599897340042235e-05,-0.0003626298992862587,-0.0002837494856440346,0.0008734047822571677
obv_slope_20,volume,2.3776981127407583e-05,3,7,0.16942811786176531,0.005607951817110329,0.0004380550899715623,-0.0004176505146485959,0.0004805344827385899,-0.0001442279863392767,0.0,-0.0004073704445233979,0.0002170982406929714
ev_new_high_250,event,1.9540903996548055e-05,3,5,1.9079665687726055,0.0003853731312301767,,,4.999773962664535e-05,1.0263717902195962e-05,0.0,0.0,3.7443062453898966e-05
ev_range_x_atr,event,1.267768544126515e-05,5,7,0.34523341360394033,0.0017152511371665926,0.00020822912190875584,6.537884179123471e-06,-7.655152976114114e-05,2.629951274993325e-06,2.0396403174880993e-06,-8.63308213381447e-05,3.218955150778117e-05
ev_new_low_20,event,1.2216804750352414e-05,1,7,1.0,7.013997789219956e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.55176332524669e-05
autocorr_60,stats,1.022219415039215e-05,4,7,0.017839930937715593,0.014021169160433448,0.001013178794096985,0.002061020381833085,-0.002431868626576128,-0.0012076674202344598,0.0009019056058718232,0.00025154084469948025,-0.0005165542206380403
force_13,volume,8.761646228146595e-06,3,7,0.03146721945718752,0.004916093020082206,-5.6685119998599785e-05,0.0005918011140245021,0.000598033416894519,0.0006215656531947412,-3.707935535447217e-05,-0.000201172051842916,-0.0014551321333207481
pv_diverge_20,volume,7.452259301407947e-06,2,7,0.17514886277949665,0.0004974104016724599,0.00012279280019686484,0.0,0.00015136289362211822,-2.794471486194013e-05,0.0,0.0,-0.0001940451638471873
up_ratio_5,momentum,7.43282487361651e-06,2,7,0.40569511486387516,0.0004918448720234137,1.0827581683678367e-07,0.0,0.00010812258206350372,-3.453597424285295e-06,0.0,0.0,-5.274748634073965e-05
ev_vol_dryup,event,7.087009387785183e-06,2,7,1.5163862623047957,0.0001253020698665563,2.0420263223224627e-05,2.9188802491271655e-05,0.0,0.0,0.0,0.0,0.0
donchian_pos_20,volatility,6.418556561223127e-06,3,7,0.04518092426764121,0.0033123475555856038,-0.0003082359204920673,0.0,2.8440965525465083e-05,0.0001255699172487817,0.0,-0.0004989689361674354,0.0006981238698138178
ret_lag_10,momentum,5.9676422155823756e-06,3,7,0.1651375345101808,0.0009876855707989355,0.0001675093172360219,0.0,-0.00014726619216842476,-4.070664049117198e-05,0.0,1.477794442424768e-06,6.075921649022672e-05
ev_spike3,event,5.211713119189035e-06,1,7,1.0,3.193867843195834e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.648199183432325e-05
ev_new_high_20,event,3.907599130025768e-06,1,7,0.7876244870146595,1.8262672555155623e-05,0.0,0.0,0.0,3.3254304463365324e-05,0.0,0.0,-5.901110553184948e-06
ev_spike2_cnt5,event,8.523860319135418e-07,1,7,0.029530250163540064,0.0009587598223212941,0.0,0.0,0.00013907339838666968,-8.250243267482702e-06,0.0,0.0,-0.0001248564528957922
dow_3,stats,8.409545826972475e-07,1,7,0.076954996257217,3.0255962944912977e-05,-4.70726511002754e-05,0.0,0.0,0.0,0.0,0.0,5.295933317915613e-05
ev_spike_long_red,event,0.0,0,7,,3.867537074611351e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_limit_up,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_new_high_60,event,0.0,0,7,,1.3884902203223562e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dow_0,stats,0.0,0,7,,6.875469991850769e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_touch_limit_up,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_gap_down_spike,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_gap_up_spike,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_spike_down,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_spike_long_black,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_down_streak_ge3,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_new_low_60,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_up_streak_ge3,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_breakdown_vol_60,event,0.0,0,7,,7.635071900739476e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_spike_up,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_spike2,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_limit_down,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_spike_ret,event,-6.690977335455624e-07,0,7,-1.0,3.539177055907302e-05,0.0,0.0,0.0,0.0,0.0,0.0,-4.683684134818937e-06
ev_new_low_250,event,-1.4068083078249321e-06,1,5,-0.33775947074151,0.00016821246238868615,,,-1.5862660952060032e-05,-1.3417115261385448e-06,0.0,0.0,1.0170330939073916e-05
dow_1,stats,-2.82934764180406e-06,0,7,-1.0,6.711869419219158e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.980543349262842e-05
body_range,candle,-4.658915725038807e-06,2,7,-0.024967622149116027,0.004125949915353745,0.0009177618249488264,0.0,0.00030891666439325044,-0.00033867918711114514,-0.000483083078948525,-0.00042006254884990185,-1.746608450777648e-05
ev_limit_down_cnt20,event,-4.659899137044186e-06,3,7,-0.2708979444153025,0.000797280316054814,0.0,0.0,-8.194872528030639e-05,3.254734004700758e-06,5.342843908464202e-05,3.4871040791190425e-05,-4.222478255953612e-05
ret_lag_7,momentum,-5.1560862001142575e-06,3,7,-0.10361657497643965,0.0011796564998238434,0.0001418202123714835,0.00011412682828849392,-0.00024764028838738145,5.27630203612621e-05,0.0,-1.5281356120528413e-05,-8.188101991412945e-05
ev_amt_pctile250,event,-5.834607033107378e-06,4,5,-0.051242682114269314,0.007286107337090405,,,0.0002561954958667581,7.57585405715989e-05,5.8297126855907195e-05,-0.00042963262543423375,1.0208426974432638e-05
upper_shadow_ma5,candle,-6.132164134990687e-06,4,7,-0.05874025061394184,0.005483233994691947,0.00014579842575614352,8.851863474787156e-05,0.00039468308652748874,6.191319394445911e-05,0.0,-0.00036313185776986646,-0.00037070663215103133
up_ratio_10,momentum,-6.4712923354219436e-06,3,7,-0.19921738024374236,0.0004755916393208809,0.0,-2.674156148226488e-05,-0.00018253791267418504,6.832985173443422e-05,0.0,2.2017114675602103e-05,7.363346139845998e-05
dow_2,stats,-7.967786913542234e-06,1,7,-0.8867338790618631,2.5008775383131107e-05,0.0,1.3709079071821199e-05,-9.906771485236146e-06,0.0,0.0,0.0,-5.957681598138068e-05
ev_limit_up_cnt20,event,-8.867352814415946e-06,1,7,-0.24293368290406742,0.00021188960191160993,0.0,0.0,-0.00019623550234462023,0.0,0.0,0.0,0.0001341640326437086
kurt_60,stats,-9.502701684010505e-06,3,7,-0.05978054249699418,0.01338234359450821,-0.00012658479056319727,0.0001992474724103249,0.00047648667285233687,-0.0007011374779708259,-6.22615366660725e-05,0.0004431563783029212,-0.0002954256301535609
ev_bigmove5,event,-9.724557572028867e-06,0,7,-1.0,1.5962976754413625e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.807190300420207e-05
ret_lag_5,momentum,-1.0909377710218556e-05,2,7,-0.23005365503043387,0.0014316715853612166,-3.377730280604516e-05,-0.00019884353461676092,-6.110981938218611e-05,-3.5468626946372435e-05,0.0,3.248547300945502e-05,0.00022034816677037974
lower_shadow,candle,-1.5329334819435593e-05,3,7,-0.16415388050818025,0.002670787851742368,0.0003641271371814918,6.04888012157295e-06,0.00013038923560751656,-5.31229687270029e-05,-2.894399537832399e-05,-6.746980880472861e-05,-0.0004583338237365749
ret_lag_6,momentum,-1.600721729212751e-05,3,7,-0.40458382715746105,0.0011441964752100893,-0.00023063264613980747,0.0,0.0001056125719970195,3.244289019241573e-05,0.0,2.1498088148598955e-05,-4.097142524311925e-05
cs_rank_rsi_14,cross_section,-1.6008812770367552e-05,4,7,-0.06883472866146254,0.003707014463583651,-0.0002557057939584356,5.355774253807162e-05,0.0008601760059376851,0.0003452211301828584,6.936104504904651e-05,-2.6813069276714525e-05,-0.0011578587498650844
ev_breakout_vol_60,event,-1.6261315334594962e-05,1,7,-0.4164114538691299,6.398688925152529e-05,0.0,0.0,0.00011545404628389201,0.0,0.0,0.0,-0.00022928325362605675
ret_lag_4,momentum,-1.777948835002908e-05,3,7,-0.3933647861404697,0.0015042789397104485,-0.00014062434111307537,-0.00017161585529844835,0.0001846125719063401,-4.894384054204837e-05,0.0,4.7876815861420605e-05,4.238230735607862e-06
ret_lag_2,momentum,-1.8220121286606265e-05,3,7,-0.37150120318149227,0.0011165374916034187,5.8628127758828204e-05,0.0,-0.0003043091857002171,4.623458562204539e-05,0.0,0.0,7.190562331309963e-05
dist_high_20,volatility,-2.2690335063014055e-05,3,7,-0.14659615153485359,0.005169020844474509,0.0007956201295858447,-5.541042197531517e-05,-0.0004307819129359865,7.118307451903459e-06,-0.0001237863171977396,-0.00041134945658375294,5.9757326213947616e-05
aroon_osc_14,trend,-2.6425561670779197e-05,3,7,-0.23032204051120694,0.0024616526719409416,7.458318257907298e-05,0.0003651656775249942,0.00015945594736901936,-1.2590410774019947e-05,-0.00014763045624485138,-1.4651666879619598e-05,-0.00060931120527005
gap,candle,-3.0483743454426334e-05,2,7,-1.0505403456651203,0.001964054370920974,-7.957757561396124e-05,-0.00014433345405295058,9.108085866341847e-05,-1.871229380027058e-06,0.0,1.3338905757234731e-06,-8.001869437318741e-05
linreg_slope_20,trend,-3.4201011521454086e-05,4,7,-0.18161146878049614,0.004815600057787937,0.0007000999895428866,9.79221492329943e-06,-0.0009311050753200711,-8.966546589100899e-05,5.4878170494917763e-05,0.00026256680836020136,-0.00024597372276040363
updown_mag_ratio_20,stats,-3.558288959571594e-05,3,7,-0.2328764881270112,0.005568790807191472,8.218029070227127e-05,-0.00041103579390283727,0.0007501270851923309,-0.00018539165583861839,1.2524111897115863e-05,-0.00046411418008120213,-3.337008513907188e-05
vol_sma_ratio_5,volume,-4.224877246521846e-05,1,7,-2.178220774662951,0.0014964804729695168,-5.682560836448025e-05,0.0,-0.00013806885667410942,2.1655272956003918e-05,-3.7209202842147954e-05,-2.6642883413897922e-05,-5.865012891789756e-05
pvt_roc_10,volume,-4.273356370814591e-05,2,7,-0.329319784865965,0.006412037734765763,-0.00043295454851979717,-0.00010495142066150502,0.0006561059330471806,-8.992967276013712e-05,-6.789762654576426e-05,1.9728283709530513e-05,-0.00027923589422652884
ret_lag_3,momentum,-4.397401589221498e-05,2,7,-1.8008123125740345,0.0007556453762336969,-0.00012273720527189677,0.0,-8.464438793818103e-05,-0.00010448035437929497,-5.856364569996504e-05,3.6061151697492376e-05,2.6546330346340536e-05
ev_vol_x_avg20,event,-5.0148490263787075e-05,3,7,-0.14695592589550363,0.0067535330358065755,0.000891415726745262,0.00040092860534211996,0.001146324589839191,-0.000316214240788455,-0.0008141393342684806,-0.0003298986057075441,-0.0013294561730086026
gap_ma20,candle,-5.4997547263153416e-05,4,7,-0.06291911221538672,0.014664538538550619,0.004579820726069499,-0.001999127939925068,-0.0024477164249028216,5.081904970571117e-05,0.00023923701650969674,0.00021340751373342208,-0.001021422772032513
donchian_pos_10,volatility,-5.99224678951756e-05,2,7,-1.0922572322345514,0.0030829556409586547,-0.00016670208179587453,-7.35653013935218e-05,-0.00029104656329238116,0.00016352733254522875,0.0,2.6883247017237797e-05,-7.855390834691824e-05
ema_ratio_20,trend,-6.074564895267681e-05,3,7,-0.9592219872093389,0.001964406486340262,2.204842345175419e-05,0.0,-0.00010036125772700892,4.5820681838192046e-06,7.128206309195446e-05,-1.503455131715801e-07,-0.000422620494156085
linreg_slope_10,trend,-6.428767632565209e-05,2,7,-0.3459122303796573,0.004283392206831594,-0.0003784098111811208,0.0004140857359611879,-0.0005442220354540858,-0.00029829859086360697,-5.183787816522156e-05,-0.000384563577052582,0.0007932324224758647
dist_high_60,volatility,-6.581294229798767e-05,3,7,-0.20291579857304118,0.006737590927147273,0.0005117668608275531,-0.0013471300077675492,0.0009707785609504582,0.0007351055458850106,0.0,-0.000704003368623258,-0.0006272081873581284
sma_cross_20_120,trend,-7.334780693904822e-05,4,7,-0.09947182881802002,0.013961137254177757,-0.003113471084256414,0.0009633866730841032,0.0007758537764279335,0.001844715868258225,-0.00010728157560484491,0.0015430106074160387,-0.0024196489138983792
cs_excess_roc_60,cross_section,-9.141869854745225e-05,2,7,-0.20642567712408338,0.011422437609758019,-0.001696405595805928,0.0,0.0015388399158830595,-0.0012406935412406644,0.0,0.0011612330746332041,-0.00040290474330183695
