,nan_ratio,mean,std,kept
sma_ratio_5,0.0,0.0028673667,0.029646937,True
ema_ratio_5,0.0,0.002397277,0.024593674,True
wma_ratio_5,0.0,0.0019007779,0.022053648,True
sma_ratio_10,0.0,0.005476793,0.044522073,True
ema_ratio_10,0.0,0.0046861367,0.038185686,True
wma_ratio_10,0.0,0.0037717537,0.03442836,True
sma_ratio_20,0.0,0.009609515,0.062605605,True
ema_ratio_20,0.0,0.008428201,0.054533076,True
wma_ratio_20,0.0,0.0067133047,0.0495826,True
sma_ratio_60,0.02208706786171575,0.022643095,0.10855384,True
ema_ratio_60,0.0,0.020942098,0.09257044,True
wma_ratio_60,0.02208706786171575,0.0153129,0.08354836,True
sma_ratio_120,0.05670385952076093,0.0433946,0.16720633,True
ema_ratio_120,0.0,0.038932256,0.13536273,True
wma_ratio_120,0.05670385952076093,0.028666815,0.12193175,True
sma_cross_5_20,0.0,0.00612406,0.04219399,True
sma_cross_10_60,0.02208706786171575,0.01602621,0.07792046,True
sma_cross_20_120,0.05670385952076093,0.031306643,0.118940786,True
macd_diff_12_26_9,0.0,0.0029949816,0.022842366,True
macd_signal_12_26_9,0.0,0.0027697224,0.019552747,True
macd_hist_12_26_9,0.0,0.00022525928,0.0074512055,True
macd_diff_5_35_5,0.0,0.0066809235,0.050700195,True
macd_signal_5_35_5,0.0,0.006221339,0.045248684,True
macd_hist_5_35_5,0.0,0.00045958403,0.011722785,True
adx_14,0.0,25.502098,10.769726,True
pdi_14,0.0,25.468882,10.0826235,True
mdi_14,0.0,21.531696,10.203662,True
adx_28,0.0,19.097525,9.786888,True
pdi_28,0.0,24.525946,7.120519,True
mdi_28,0.0,21.274466,7.3262906,True
aroon_up_14,0.0,60.63132,38.463615,True
aroon_dn_14,0.0,46.168896,38.875237,True
aroon_osc_14,0.0,14.462423,69.28978,True
aroon_up_25,0.0042527894640570696,59.964363,37.91824,True
aroon_dn_25,0.0042527894640570696,43.487484,37.64332,True
aroon_osc_25,0.0042527894640570696,16.476877,66.86793,True
linreg_slope_5,0.0,0.0008564833,0.012876113,True
linreg_slope_10,0.0,0.0006041427,0.00801127,True
linreg_slope_20,0.0,0.00046928355,0.004883199,True
linreg_slope_60,0.02208706786171575,0.00038085663,0.0024576837,True
linreg_slope_120,0.05670385952076093,0.0003647979,0.0017236754,True
trix_15,0.0,0.06182755,0.31367028,True
vortex_pos_14,0.0,0.97257155,0.19264333,True
vortex_neg_14,0.0,0.8870884,0.18804166,True
psar_dist,0.0,0.0052311397,0.07452159,True
roc_5,0.0,0.0073424876,0.05661614,True
roc_10,0.0,0.011753282,0.07645595,True
roc_20,0.00155478324492409,0.019881068,0.106168434,True
roc_60,0.022498628132430948,0.05334264,0.23431751,True
roc_120,0.057298335467349554,0.111919306,0.42442977,True
rsi_6,0.0,54.308823,23.316792,True
rsi_14,0.0,53.53945,15.135745,True
rsi_28,0.0,52.975403,10.426992,True
stoch_k_14_3,0.0,56.204998,30.345451,True
stoch_d_14_3,0.0,56.053703,28.678782,True
stoch_k_60_3,0.02259008597036766,58.474293,30.687637,True
stoch_d_60_3,0.02405341137735504,58.390865,29.941193,True
stochrsi_14,0.0,0.5354669,0.4025823,True
willr_14,0.0,-43.741173,34.778034,True
willr_28,0.0053960124382659595,-42.56065,33.76946,True
cci_14,0.0,25.337208,145.42334,True
cci_20,0.0,28.636992,151.03133,True
cci_60,0.02208706786171575,34.125004,146.59015,True
cmo_14,0.0,7.90292,38.61224,True
ppo_12_26,0.0,0.42358723,2.3485801,True
tsi_25_13,0.0,6.091545,22.16296,True
uo_7_14_28,0.0053960124382659595,52.3076,13.411349,True
ao_5_34,0.00736235595390525,0.006246564,0.05818814,True
ret_lag_1,0.0,0.001975267,0.028099833,True
ret_lag_2,0.0,0.0016992026,0.025175316,True
ret_lag_3,0.0,0.0012816715,0.022415085,True
ret_lag_4,0.0,0.0008733621,0.021373391,True
ret_lag_5,0.0,0.0012374553,0.019168925,True
ret_lag_6,0.0,0.0010017762,0.01825232,True
ret_lag_7,0.0,0.0006936547,0.017666921,True
ret_lag_8,0.0,0.00066253246,0.017103821,True
ret_lag_9,0.0,0.0008774154,0.019367805,True
ret_lag_10,0.0,0.0007075612,0.017402608,True
up_ratio_5,0.0,0.4859429,0.24614269,True
up_ratio_10,0.0,0.4764999,0.17160338,True
up_ratio_20,0.0,0.4698555,0.119156525,True
up_ratio_60,0.02208706786171575,0.46644142,0.070912756,True
up_ratio_120,0.05670385952076093,0.46494976,0.054226413,True
