,nan_ratio,mean,std,kept
sma_ratio_5,0.0,0.0071599702,0.0342094,True
ema_ratio_5,0.0,0.0059730695,0.028205473,True
wma_ratio_5,0.0,0.0048190616,0.025322441,True
sma_ratio_10,0.0,0.012665739,0.05119846,True
ema_ratio_10,0.0,0.010539336,0.043615602,True
wma_ratio_10,0.0,0.009127105,0.03962429,True
sma_ratio_20,0.0,0.01883411,0.07105251,True
ema_ratio_20,0.0,0.015889281,0.061546974,True
wma_ratio_20,0.0,0.014471216,0.056595188,True
sma_ratio_60,0.025912962806780803,0.029391227,0.11487062,True
ema_ratio_60,0.0,0.02780821,0.09942779,True
wma_ratio_60,0.025912962806780803,0.023107208,0.09133172,True
sma_ratio_120,0.06008054313907397,0.04808978,0.16429041,True
ema_ratio_120,0.0,0.043705944,0.1371096,True
wma_ratio_120,0.06008054313907397,0.034866214,0.12580876,True
sma_cross_5_20,0.0,0.010840182,0.0476081,True
sma_cross_10_60,0.025912962806780803,0.015399315,0.08123274,True
sma_cross_20_120,0.06008054313907397,0.026682641,0.11686204,True
macd_diff_12_26_9,0.0,0.003774721,0.025359547,True
macd_signal_12_26_9,0.0,0.0023549378,0.021672199,True
macd_hist_12_26_9,0.0,0.0014197839,0.008480146,True
macd_diff_5_35_5,0.0,0.009610253,0.056460265,True
macd_signal_5_35_5,0.0,0.0071973535,0.050145924,True
macd_hist_5_35_5,0.0,0.0024128999,0.013495563,True
adx_14,0.0,26.19853,10.971759,True
pdi_14,0.0,27.182405,10.408628,True
mdi_14,0.0,20.744476,10.065439,True
adx_28,0.0,19.609215,10.044031,True
pdi_28,0.0,25.740425,7.368194,True
mdi_28,0.0,20.972713,7.21041,True
aroon_up_14,0.0,63.170784,38.644356,True
aroon_dn_14,0.0,43.939083,37.849915,True
aroon_osc_14,0.0,19.231709,68.35706,True
aroon_up_25,0.004090410727840095,59.820213,38.922817,True
aroon_dn_25,0.004090410727840095,43.11496,36.771584,True
aroon_osc_25,0.004090410727840095,16.705256,66.90617,True
linreg_slope_5,0.0,0.0026914452,0.014863455,True
linreg_slope_10,0.0,0.0016330861,0.009149907,True
linreg_slope_20,0.0,0.000800236,0.005454904,True
linreg_slope_60,0.025912962806780803,0.00022737398,0.0027698674,True
linreg_slope_120,0.06008054313907397,0.0002716087,0.0018983947,True
trix_15,0.0,0.058505807,0.33449784,True
vortex_pos_14,0.0,0.9890555,0.1877951,True
vortex_neg_14,0.0,0.87808216,0.191182,True
psar_dist,0.0,0.01571588,0.08551025,True
roc_5,0.0,0.016547486,0.065939456,True
roc_10,0.0,0.02347132,0.08759589,True
roc_20,0.0011280256388631188,0.03096677,0.11785833,True
roc_60,0.026345196930083494,0.05727334,0.21962857,True
roc_120,0.060681453993421605,0.11097086,0.37243477,True
rsi_6,0.0,57.027306,23.115576,True
rsi_14,0.0,54.74956,15.19284,True
rsi_28,0.0,53.27439,10.6745405,True
stoch_k_14_3,0.0,57.418125,29.049892,True
stoch_d_14_3,0.0,56.30466,27.582403,True
stoch_k_60_3,0.026619296618031543,56.7733,30.023026,True
stoch_d_60_3,0.02780003373534621,55.98525,29.317225,True
stochrsi_14,0.0,0.58989954,0.39526042,True
willr_14,0.0,-41.400814,33.12394,True
willr_28,0.005629585898625285,-41.414154,32.538624,True
cci_14,0.0,43.89541,144.48503,True
cci_20,0.0,45.94889,150.54024,True
cci_60,0.025912962806780803,41.916035,148.31543,True
cmo_14,0.0,11.513426,38.696323,True
ppo_12_26,0.0,0.5332147,2.57366,True
tsi_25_13,0.0,6.176673,22.550262,True
uo_7_14_28,0.005629585898625285,50.57493,12.50639,True
ao_5_34,0.009393185460065784,0.009046762,0.064985454,True
ret_lag_1,0.0,0.0042635314,0.03106249,True
ret_lag_2,0.0,0.004407758,0.027608689,True
ret_lag_3,0.0,0.0028818971,0.024363229,True
ret_lag_4,0.0,0.0022719298,0.022890702,True
ret_lag_5,0.0,0.0021440336,0.021627136,True
ret_lag_6,0.0,0.001770526,0.020756312,True
ret_lag_7,0.0,0.0012784284,0.020094521,True
ret_lag_8,0.0,0.001178338,0.019607631,True
ret_lag_9,0.0,0.0011189117,0.019959325,True
ret_lag_10,0.0,0.00093405164,0.01949069,True
up_ratio_5,0.0,0.5099119,0.24380536,True
up_ratio_10,0.0,0.4909632,0.17172283,True
up_ratio_20,0.0,0.47562724,0.12091003,True
up_ratio_60,0.025912962806780803,0.4645062,0.071163565,True
up_ratio_120,0.06008054313907397,0.46288136,0.05390882,True
mom_accel_5_20,0.0011280256388631188,-0.014472606,0.08622646,True
atr_ratio_14,0.0,0.025119329,0.013668683,True
atr_ratio_28,0.0,0.02457764,0.012896978,True
ret_std_5,0.0,0.019666232,0.015132658,True
parkinson_5,0.0,0.016969701,0.010447458,True
gk_vol_5,0.0,0.016485594,0.0100013595,True
ret_std_10,0.0,0.01866324,0.012729912,True
parkinson_10,0.0,0.01587528,0.009275347,True
gk_vol_10,0.0,0.015517096,0.008944696,True
ret_std_20,0.0011280256388631188,0.01777017,0.010972258,True
parkinson_20,0.0,0.015182563,0.008395787,True
gk_vol_20,0.0,0.01490206,0.008152961,True
ret_std_60,0.026345196930083494,0.018207908,0.009819566,True
parkinson_60,0.025912962806780803,0.015435957,0.0077964864,True
gk_vol_60,0.025912962806780803,0.015170789,0.007623762,True
ret_std_120,0.060681453993421605,0.018486941,0.009343175,True
parkinson_120,0.06008054313907397,0.015618272,0.0075082155,True
gk_vol_120,0.06008054313907397,0.015357484,0.0073611094,True
bb_pctb_20,0.0,0.6284723,0.4211574,True
bb_bw_20,0.0,0.12790036,0.107468285,True
bb_pctb_60,0.025912962806780803,0.6229337,0.4253261,True
bb_bw_60,0.025912962806780803,0.20883283,0.16703226,True
keltner_pos_20_10,0.0,0.27433118,0.9348668,True
donchian_pos_5,1.0542295690309521e-05,0.56363076,0.3332103,True
donchian_pos_10,0.0,0.5808004,0.332502,True
donchian_pos_20,0.0,0.58850074,0.32851657,True
donchian_pos_60,0.025912962806780803,0.57624245,0.31530228,True
donchian_pos_120,0.06008054313907397,0.58217853,0.3018498,True
dist_high_20,0.0,-0.04884007,0.057896018,True
dist_low_20,0.0,0.08893532,0.1024578,True
dist_high_60,0.025912962806780803,-0.08231111,0.0844786,True
dist_low_60,0.025912962806780803,0.16465542,0.21619971,True
dist_high_120,0.06008054313907397,-0.11026363,0.10411024,True
dist_low_120,0.06008054313907397,0.26661816,0.3943786,True
mdd_20,0.0,-0.064074546,0.057996213,True
mdd_60,0.025912962806780803,-0.1274656,0.09022961,True
vol_ratio_5_60,0.026345196930083494,1.0664645,0.51409674,True
ulcer_14,0.004701863877878047,3.7429702,3.6463718,True
vol_sma_ratio_5,0.0,0.49204564,0.52994376,True
vol_sma_ratio_10,0.0,0.72147,0.71867543,True
vol_sma_ratio_20,0.0,0.90666074,0.9230978,True
vol_sma_ratio_60,0.025912962806780803,0.9691621,1.404517,True
vol_sma_ratio_120,0.06008054313907397,0.9949813,1.6990266,True
vol_z_20,0.0,1.4414644,0.9225511,True
vol_z_60,0.025912962806780803,1.294134,1.3128353,True
obv_slope_10,0.0,0.122809105,0.41458023,True
obv_slope_20,0.0,0.08410803,0.2885214,True
obv_slope_60,0.025912962806780803,0.05669964,0.17625941,True
cmf_20,0.0,-0.009423912,0.22127627,True
mfi_14,0.0006957915155604284,57.609554,20.181984,True
ad_roc_10,0.0,0.004460765,0.28156316,True
ad_roc_20,0.0011280256388631188,-0.009376815,0.22130983,True
force_13,0.0,0.0051841885,0.02077284,True
eom_14,0.050518680947963225,-0.0030610126,0.17287399,True
vwap_ratio_5,0.0,0.004239613,0.029701533,True
vwap_ratio_20,0.0,0.0118501205,0.058384333,True
pvt_roc_10,0.0,0.004546,0.014950352,True
pvt_roc_20,0.0015602597621658092,0.0036751116,0.011127158,True
