,gain_mean,perm_mean,rank_mean,rank_std,family
close_pos,0.02677094551229205,0.006136686500726802,1.0,0.0,candle
cumret_ex1_120,0.017081382541066142,0.0032903893942689433,4.0,2.6832815729997477,stats
linreg_slope_120,0.016357055523650417,0.0026198169915380523,5.666666666666667,2.804757862395017,trend
hurst_120,0.01789760851720335,0.0010307276027325951,12.166666666666666,11.788412389574207,stats
obv_slope_60,0.012348839755199485,0.001985576316614557,12.833333333333334,6.6758270399005,volume
pv_corr_60,0.0168225791287933,0.0010096476053398486,13.166666666666666,12.718752559377304,volume
gk_vol_60,0.014151081593917083,0.0013323553269091676,13.333333333333334,4.320493798938574,volatility
up_ratio_60,0.012827135864065557,0.0017159585520015606,13.833333333333334,5.307227776030219,momentum
roc_120,0.012000737129231748,0.002312699962598604,13.833333333333334,7.985403350280227,momentum
cs_idio_std_60,0.01208599945045148,0.000859675656346284,20.333333333333332,3.444802848737017,cross_section
skew_60,0.01255217695739609,0.0008587027092471005,20.833333333333332,11.973582031567105,stats
cs_excess_roc_120,0.01199611613806853,0.0009535148347942717,21.0,11.713240371477058,cross_section
ema_ratio_120,0.008275969124587798,0.0032752035731739015,21.0,21.06181378704123,trend
parkinson_10,0.008887715012303477,0.0021608778448470372,21.333333333333332,18.52205892082915,volatility
up_ratio_120,0.009864059418893923,0.0012038588312261024,23.166666666666668,10.796604404472113,momentum
updown_mag_ratio_20,0.009170877249819128,0.0012263668638773373,26.166666666666668,12.576432986608987,stats
mdd_60,0.0087964167439447,0.0006624247554098344,29.5,4.5934736311423405,volatility
stoch_d_60_3,0.006774938167953282,0.0022924171541193685,29.666666666666668,26.310960960532526,momentum
sma_cross_20_120,0.0073703770095702725,0.0012441702265231225,30.166666666666668,15.967675681409196,trend
atr_ratio_28,0.006360700516588546,0.0014976574697931466,36.166666666666664,25.451260610560464,volatility
cs_excess_roc_60,0.0091793529182285,0.0003822050059546377,39.166666666666664,23.215655637234683,cross_section
cs_rank_roc_120,0.006645939886042472,0.0007266769264251405,40.0,14.573949361789344,cross_section
parkinson_60,0.0076127370481241735,0.0008402308377879968,40.0,23.49468024894146,volatility
gk_vol_10,0.005784217338371669,0.000962409454404351,41.833333333333336,26.991974115774983,volatility
cs_rank_ret_std_20,0.005862153188016507,0.0008446655934369144,45.833333333333336,28.736156087178166,cross_section
kurt_20,0.008854785285454225,0.00022527177739322605,45.833333333333336,24.56352309150026,stats
ret_std_60,0.007616798904113926,0.0009887731822535316,48.833333333333336,38.963658281360935,volatility
stoch_k_60_3,0.005191720241816041,0.0010020099706111484,49.0,29.216433731720237,momentum
parkinson_20,0.0038951822393450213,0.0010459275472533003,55.833333333333336,41.97340427778842,volatility
cumret_ex1_60,0.00508486164745177,0.0005241768189615403,57.5,27.660441066620756,stats
mdd_20,0.005385261081149069,0.00031467463092281646,57.666666666666664,16.31767957359951,volatility
ev_vol_vs_max20,0.007477843542679645,8.849267721090639e-05,64.16666666666667,26.369805965662064,event
adx_14,0.009251584230971296,8.973710793615097e-05,65.66666666666667,74.12601882380211,trend
kurt_60,0.013565815554313056,-0.00014367760896964268,68.66666666666667,85.1837230148264,stats
dist_low_60,0.0042065445961838015,0.0002029897195521392,73.66666666666667,21.275964529643932,volatility
gk_vol_20,0.0043715886094040845,0.0001995075104987482,73.66666666666667,18.76876838438438,volatility
bb_bw_20,0.008989019362814628,0.00027851238422300147,74.0,75.20904200958817,volatility
mkt_roc_20,0.008079830335850862,0.00011618243780011885,74.5,74.89926568398384,cross_section
aroon_dn_14,0.0031353763180199342,0.0005463788440574305,74.83333333333333,42.1967613291194,trend
stochrsi_14,0.0029197094601728316,0.0005151362572865957,75.16666666666667,43.89722846224653,momentum
atr_ratio_14,0.0071977455118550525,5.222842799261033e-05,76.5,68.03161029991867,volatility
lower_shadow_ma20,0.01001907202629926,-0.00014465212533834286,78.0,80.23216312676607,candle
mkt_roc_60,0.013919264497014805,-5.003458921099609e-05,78.5,94.77921713118336,cross_section
pv_corr_20,0.017811983019962244,-0.00010357963432662391,81.0,109.15860021088581,volume
vol_sma_ratio_60,0.003458932451929017,0.00015182211775149272,82.66666666666667,17.45470328211473,volume
donchian_pos_60,0.0024291749743428595,0.0005376348743207791,83.0,51.84592558726288,volatility
skew_20,0.009188224311909254,4.2166271863498655e-05,83.66666666666667,74.19883197643118,stats
sma_ratio_120,0.004217694734063298,0.00047776253452135194,84.33333333333333,55.16399792134963,trend
vol_sma_ratio_120,0.0063693645969470185,-6.541970753442476e-05,84.83333333333333,73.10927893685361,volume
pdi_28,0.003747258024082307,0.00012361449822235256,86.16666666666667,26.103001104598423,trend
dist_low_120,0.0052331867917953315,0.00015354674494827417,86.5,68.72481356831753,volatility
gap_ma5,0.004831444254666114,4.5700266810882395e-05,87.83333333333333,22.75448673705181,candle
dist_high_120,0.00557447033277654,0.00030661172415560574,87.83333333333333,60.48277991847487,volatility
roc_60,0.004725439502615897,0.00027554332630090145,87.83333333333333,74.57457117990467,momentum
ev_amt_pctile250,0.0037563490414467744,0.0001277197072731859,88.66666666666667,22.949219304078007,event
upper_shadow,0.011867220938537043,-0.0004561662474583302,90.5,105.97877145919365,candle
cci_60,0.0022309547503124574,0.0003450101799140626,92.16666666666667,53.42440141608202,momentum
sma_ratio_5,0.0025632878524748277,0.000169011896016961,93.83333333333333,37.25274039136808,trend
body_range,0.0051077717358521055,4.7420186199162754e-05,94.66666666666667,42.481368465089105,candle
ret_std_120,0.012343910386355884,-0.0010668098166872753,94.83333333333333,109.11721526260955,volatility
upper_shadow_ma5,0.005062148758213647,1.7465969700030613e-05,95.66666666666667,64.81255022498858,candle
ulcer_14,0.005245144233671077,2.879452632762212e-05,95.83333333333333,54.44783436158565,volatility
ret_std_20,0.006870646387884171,5.465765720159678e-05,96.0,75.48509786706248,volatility
turnover_z_20,0.0029476040611170866,0.00018606357856512345,98.0,41.15823125451335,volume
dist_high_20,0.0023537924911317455,0.0001796170193982322,99.0,42.927846440276966,volatility
