,nan_ratio,mean,std,kept
sma_ratio_5,0.0020607934054611026,0.0012420716,0.0191921,True
ema_ratio_5,0.0,0.0011017337,0.01572504,True
wma_ratio_5,0.0020607934054611026,0.00078334054,0.0141257215,True
sma_ratio_10,0.00463678516228748,0.002889145,0.029724471,True
ema_ratio_10,0.0,0.002540052,0.025185885,True
wma_ratio_10,0.00463678516228748,0.0018458421,0.022370545,True
sma_ratio_20,0.009788768675940238,0.006208924,0.04485368,True
ema_ratio_20,0.0,0.0053979065,0.038137652,True
wma_ratio_20,0.009788768675940238,0.0039788247,0.033828106,True
sma_ratio_60,0.030396702730551263,0.018192522,0.0858581,True
ema_ratio_60,0.0,0.01659154,0.07198017,True
wma_ratio_60,0.030396702730551263,0.011561802,0.06349249,True
sma_ratio_120,0.0613086038124678,0.037868626,0.13619319,True
ema_ratio_120,0.0,0.032990992,0.10969781,True
wma_ratio_120,0.0613086038124678,0.02407073,0.09745324,True
sma_cross_5_20,0.009788768675940238,0.004735482,0.034821607,True
sma_cross_10_60,0.030396702730551263,0.014878727,0.070732,True
sma_cross_20_120,0.0613086038124678,0.030427622,0.10811201,True
macd_diff_12_26_9,0.0,0.002845291,0.01986802,True
macd_signal_12_26_9,0.0,0.0028147015,0.018601228,True
macd_hist_12_26_9,0.0,3.0589013e-05,0.005996503,True
macd_diff_5_35_5,0.0,0.006095163,0.04158765,True
macd_signal_5_35_5,0.0,0.0060590324,0.0401175,True
macd_hist_5_35_5,0.0,3.61293e-05,0.008555353,True
adx_14,0.0007006697578567748,25.542673,12.044622,True
pdi_14,0.0,23.858025,8.236825,True
mdi_14,0.0,20.917418,8.160235,True
adx_28,0.0007006697578567748,19.687248,11.767633,True
pdi_28,0.0,23.677591,6.383293,True
mdi_28,0.0,20.908802,6.4112372,True
aroon_up_14,0.0072127769191138585,52.07777,36.47344,True
aroon_dn_14,0.0072127769191138585,41.244053,35.894264,True
aroon_osc_14,0.0072127769191138585,10.833717,63.192696,True
aroon_up_25,0.01287995878413189,53.37503,35.730816,True
aroon_dn_25,0.01287995878413189,39.616577,34.801823,True
aroon_osc_25,0.01287995878413189,13.758455,61.536217,True
linreg_slope_5,0.0020607934054611026,0.00043429606,0.008922127,True
linreg_slope_10,0.00463678516228748,0.00044126227,0.0061354013,True
linreg_slope_20,0.009788768675940238,0.0004385343,0.00434964,True
linreg_slope_60,0.030396702730551263,0.0003922648,0.0024286865,True
linreg_slope_120,0.0613086038124678,0.00038417394,0.001694271,True
trix_15,0.0005151983513652757,0.057169035,0.29104182,True
vortex_pos_14,0.0072127769191138585,0.9750221,0.16567452,True
vortex_neg_14,0.0072127769191138585,0.9118717,0.16396092,True
psar_dist,0.0005151983513652757,0.0025365148,0.058196478,True
roc_5,0.002575991756826378,0.0037305863,0.039696712,True
roc_10,0.005151983513652756,0.0075720497,0.057374053,True
roc_20,0.010303967027305513,0.015402965,0.08570129,True
roc_60,0.030911901081916538,0.046626862,0.19081576,True
roc_120,0.061823802163833076,0.101172484,0.35894784,True
rsi_6,0.0008552292632663576,52.803528,17.989784,True
rsi_14,0.0008552292632663576,52.65116,12.193637,True
rsi_28,0.0008552292632663576,52.44474,9.298356,True
stoch_k_14_3,0.0077279752704791345,54.681942,28.182507,True
stoch_d_14_3,0.008758371973209686,54.693092,27.336351,True
stoch_k_60_3,0.03142709943328181,57.575882,28.834185,True
stoch_d_60_3,0.03245749613601236,57.56641,28.610434,True
stochrsi_14,0.007552807831014941,0.50723934,0.3584071,True
willr_14,0.006697578567748583,-45.338474,30.465933,True
willr_28,0.013910355486862442,-43.938187,29.89115,True
cci_14,0.006697578567748583,15.6572895,109.23421,True
cci_20,0.009788768675940238,18.798187,111.9859,True
cci_60,0.030396702730551263,28.579784,115.80194,True
cmo_14,0.0072127769191138585,6.005064,33.127544,True
ppo_12_26,0.0,0.3614148,2.0316644,True
tsi_25_13,0.0005564142194744977,5.2110324,21.487043,True
uo_7_14_28,0.01398248325605358,51.597248,12.033459,True
ao_5_34,0.017001545595054096,0.0061481507,0.05048652,True
