,nan_ratio,mean,std,kept
sma_ratio_5,0.0,0.003257056,0.02910611,True
ema_ratio_5,0.0,0.0027494042,0.024092121,True
wma_ratio_5,0.0,0.0021632726,0.021649905,True
sma_ratio_10,0.0,0.006178969,0.043511935,True
ema_ratio_10,0.0,0.0053478996,0.037322573,True
wma_ratio_10,0.0,0.0042788247,0.03370799,True
sma_ratio_20,0.0,0.010803693,0.06108532,True
ema_ratio_20,0.0,0.00946233,0.053233445,True
wma_ratio_20,0.0,0.007616987,0.04841836,True
sma_ratio_60,0.019375802310654687,0.02452271,0.105933614,True
ema_ratio_60,0.0,0.02266461,0.090443045,True
wma_ratio_60,0.019375802310654687,0.016909707,0.08149109,True
sma_ratio_120,0.04974326059050064,0.04582475,0.16253184,True
ema_ratio_120,0.0,0.04062539,0.13194276,True
wma_ratio_120,0.04974326059050064,0.03085696,0.11882885,True
sma_cross_5_20,0.0,0.0069552655,0.041041303,True
sma_cross_10_60,0.019375802310654687,0.017195856,0.07599814,True
sma_cross_20_120,0.04974326059050064,0.032492474,0.11542876,True
macd_diff_12_26_9,0.0,0.0035084658,0.02215039,True
macd_signal_12_26_9,0.0,0.0031500875,0.018974712,True
macd_hist_12_26_9,0.0,0.0003583783,0.0072129737,True
macd_diff_5_35_5,0.0,0.007878017,0.049167622,True
macd_signal_5_35_5,0.0,0.0072491392,0.04389222,True
macd_hist_5_35_5,0.0,0.0006288791,0.011413008,True
adx_14,0.0,25.363768,10.80475,True
pdi_14,0.0,25.655964,9.9901705,True
mdi_14,0.0,21.248367,9.996973,True
adx_28,0.0,18.839264,9.711638,True
pdi_28,0.0,24.686478,7.04519,True
mdi_28,0.0,21.070288,7.155928,True
aroon_up_14,0.0,61.498833,38.213757,True
aroon_dn_14,0.0,45.377827,38.71241,True
aroon_osc_14,0.0,16.121,68.88848,True
aroon_up_25,0.003730744544287548,60.645218,37.818913,True
aroon_dn_25,0.003730744544287548,42.96678,37.386127,True
aroon_osc_25,0.003730744544287548,17.678438,66.5016,True
linreg_slope_5,0.0,0.001068739,0.012586307,True
linreg_slope_10,0.0,0.000760355,0.0077657634,True
linreg_slope_20,0.0,0.00058210455,0.004733416,True
linreg_slope_60,0.019375802310654687,0.0004226345,0.0023854817,True
linreg_slope_120,0.04974326059050064,0.0003920057,0.0016689738,True
trix_15,0.0,0.066106886,0.30579567,True
vortex_pos_14,0.0,0.9769372,0.1903434,True
vortex_neg_14,0.0,0.8833093,0.18651839,True
psar_dist,0.0,0.006515629,0.072689556,True
roc_5,0.0,0.008070499,0.05549415,True
roc_10,0.0,0.013142774,0.07460813,True
roc_20,0.0013639281129653401,0.021542134,0.10332056,True
roc_60,0.019736842105263157,0.05604787,0.22748505,True
roc_120,0.05026476251604621,0.11299495,0.40660855,True
rsi_6,0.0,54.73835,23.149029,True
rsi_14,0.0,53.90018,14.967339,True
rsi_28,0.0,53.248993,10.27526,True
stoch_k_14_3,0.0,56.80178,30.168156,True
stoch_d_14_3,0.0,56.619865,28.512442,True
stoch_k_60_3,0.019817073170731708,59.245007,30.474796,True
stoch_d_60_3,0.0211007702182285,59.120842,29.74929,True
stochrsi_14,0.0,0.5389531,0.40144092,True
willr_14,0.0,-43.170143,34.643536,True
willr_28,0.004733632862644416,-41.9278,33.616737,True
cci_14,0.0,27.781866,144.45317,True
cci_20,0.0,31.307198,149.91356,True
cci_60,0.019375802310654687,37.890102,144.90823,True
cmo_14,0.0,8.854364,38.31033,True
ppo_12_26,0.0,0.46927574,2.287171,True
tsi_25_13,0.0,6.6759133,21.877811,True
uo_7_14_28,0.004733632862644416,52.42519,13.377607,True
ao_5_34,0.006458600770218229,0.0074940105,0.056357287,True
ret_lag_1,0.0,0.0021306982,0.027509704,True
ret_lag_2,0.0,0.0019318017,0.024541127,True
ret_lag_3,0.0,0.001474468,0.02186621,True
ret_lag_4,0.0,0.0010183404,0.020811846,True
ret_lag_5,0.0,0.0012424289,0.018688507,True
ret_lag_6,0.0,0.0011356388,0.017889466,True
ret_lag_7,0.0,0.00077885535,0.017284986,True
ret_lag_8,0.0,0.0008389081,0.01679503,True
ret_lag_9,0.0,0.0010135407,0.018802231,True
ret_lag_10,0.0,0.00086781586,0.017019,True
up_ratio_5,0.0,0.48856708,0.24549225,True
up_ratio_10,0.0,0.4803434,0.17047814,True
up_ratio_20,0.0,0.47303432,0.11835223,True
up_ratio_60,0.019375802310654687,0.46897525,0.07040394,True
up_ratio_120,0.04974326059050064,0.46710676,0.053589303,True
mom_accel_5_20,0.0013639281129653401,-0.013552234,0.07536457,True
atr_ratio_14,0.0,0.021240227,0.01201942,True
atr_ratio_28,0.0,0.02081387,0.01103558,True
ret_std_5,0.0,0.01658171,0.014999752,True
parkinson_5,0.0,0.013859317,0.0089823,True
gk_vol_5,0.0,0.013524549,0.008653382,True
ret_std_10,0.0,0.015851287,0.012302801,True
parkinson_10,0.0,0.013056031,0.008031384,True
gk_vol_10,0.0,0.012818991,0.0077837263,True
ret_std_20,0.0013639281129653401,0.015105915,0.010238025,True
parkinson_20,0.0,0.012524254,0.0072660204,True
gk_vol_20,0.0,0.012355214,0.007078505,True
ret_std_60,0.019736842105263157,0.01554964,0.009375371,True
parkinson_60,0.019375802310654687,0.012732009,0.0067857923,True
gk_vol_60,0.019375802310654687,0.0125763295,0.006636793,True
ret_std_120,0.05026476251604621,0.015849164,0.009203759,True
parkinson_120,0.04974326059050064,0.01288317,0.006591832,True
gk_vol_120,0.04974326059050064,0.012728889,0.006452503,True
bb_pctb_20,0.0,0.5879895,0.42212954,True
bb_bw_20,0.0,0.1072601,0.09346177,True
bb_pctb_60,0.019375802310654687,0.61345494,0.41981447,True
bb_bw_60,0.019375802310654687,0.17791003,0.1596406,True
keltner_pos_20_10,0.0,0.21210426,0.94115853,True
donchian_pos_5,0.0,0.5463942,0.35065612,True
donchian_pos_10,0.0,0.56084263,0.3489653,True
donchian_pos_20,0.0,0.57577056,0.3414131,True
donchian_pos_60,0.019375802310654687,0.5926539,0.32184148,True
donchian_pos_120,0.04974326059050064,0.608791,0.30484882,True
dist_high_20,0.0,-0.043170027,0.052758865,True
dist_low_20,0.0,0.06978991,0.089806385,True
dist_high_60,0.019375802310654687,-0.06783707,0.0742966,True
dist_low_60,0.019375802310654687,0.1394281,0.22620839,True
dist_high_120,0.04974326059050064,-0.08992431,0.0921283,True
dist_low_120,0.04974326059050064,0.23492105,0.44576126,True
mdd_20,0.0,-0.05590039,0.051604044,True
mdd_60,0.019375802310654687,-0.10483762,0.07797309,True
vol_ratio_5_60,0.019736842105263157,1.0507327,0.49135986,True
ulcer_14,0.0040516688061617455,3.1884255,3.1583643,True
vol_sma_ratio_5,0.0,0.42495692,0.42937496,True
vol_sma_ratio_10,0.0,0.6004343,0.54291505,True
vol_sma_ratio_20,0.0,0.7307268,0.6425338,True
vol_sma_ratio_60,0.019375802310654687,0.7496442,0.89681506,True
vol_sma_ratio_120,0.04974326059050064,0.7606987,1.0728606,True
vol_z_20,0.0,1.4369104,0.86022925,True
vol_z_60,0.019375802310654687,1.2945076,1.1916485,True
obv_slope_10,0.0,0.0759965,0.40145203,True
obv_slope_20,0.0,0.06229597,0.27550256,True
obv_slope_60,0.019375802310654687,0.046747208,0.164997,True
cmf_20,0.0,0.04440161,0.23176338,True
mfi_14,0.0008023106546854943,54.890377,19.367346,True
ad_roc_10,0.0,0.04988817,0.29621544,True
ad_roc_20,0.0013639281129653401,0.044469938,0.23179291,True
force_13,0.0,0.0018255068,0.01538751,True
eom_14,0.038109756097560975,-0.0018835946,0.10404588,True
vwap_ratio_5,0.0,0.0023650955,0.026003689,True
vwap_ratio_20,0.0,0.008354209,0.05264687,True
pvt_roc_10,0.0,0.0020572024,0.013478685,True
pvt_roc_20,0.0016848523748395378,0.001739758,0.0092981,True
pv_corr_20,0.04224165596919127,0.06899346,0.389632,True
pv_corr_60,0.12367618741976893,0.061992913,0.2598264,True
turnover_z_20,0.03959403080872914,1.3475949,0.5752556,True
turnover_z_60,0.12235237483953787,1.2387408,0.7560252,True
pv_diverge_20,0.0,0.19207317,0.39393818,True
body_range,8.023106546854942e-05,0.036228906,0.5988663,True
upper_shadow,8.023106546854942e-05,0.23522125,0.22814552,True
lower_shadow,8.023106546854942e-05,0.23896983,0.22824986,True
close_pos,8.023106546854942e-05,0.5199887,0.34809145,True
gap,0.0,0.0009811796,0.017151963,True
range_ratio,0.0,0.026470331,0.019349458,True
body_range_ma5,0.01319801026957638,0.024347477,0.2759,True
body_range_ma20,0.04119865211810013,0.011893828,0.14839435,True
upper_shadow_ma5,0.01319801026957638,0.24503215,0.114866115,True
upper_shadow_ma20,0.04119865211810013,0.24992067,0.06871827,True
lower_shadow_ma5,0.01319801026957638,0.26594332,0.11944963,True
lower_shadow_ma20,0.04119865211810013,0.27545902,0.07365516,True
close_pos_ma5,0.01319801026957638,0.5226293,0.17727858,True
close_pos_ma20,0.04119865211810013,0.5187161,0.10676019,True
gap_ma5,0.0,0.0008754903,0.0068809334,True
gap_ma20,0.0013639281129653401,0.00073922967,0.0033315942,True
range_ratio_ma5,0.0,0.02148264,0.013944919,True
range_ratio_ma20,0.0,0.01902499,0.01105397,True
skew_20,0.0013639281129653401,0.1008884,0.85216177,True
kurt_20,0.0013639281129653401,1.0294522,2.1527429,True
autocorr_20,0.0016848523748395378,-0.07233803,0.22883156,True
ret_z_20,0.0013639281129653401,0.11644032,1.4803984,True
skew_60,0.019736842105263157,0.084432855,0.81671256,True
kurt_60,0.019736842105263157,2.061439,3.1292639,True
autocorr_60,0.019817073170731708,-0.04912864,0.14965433,True
ret_z_60,0.019736842105263157,0.10674935,1.508533,True
cumret_ex1_20,0.0013639281129653401,0.019150062,0.09597651,True
cumret_ex1_60,0.019736842105263157,0.05347531,0.22046374,True
cumret_ex1_120,0.05026476251604621,0.11020571,0.39942062,True
updown_mag_ratio_20,0.0013639281129653401,1.1697499,0.5209086,True
hurst_120,0.05026476251604621,0.5182112,0.047684718,True
dow_0,0.0,0.17101252,0.37652746,True
dow_1,0.0,0.1983713,0.3987813,True
dow_2,0.0,0.21453787,0.4105096,True
dow_3,0.0,0.20819962,0.4060285,True
ev_vol_x_avg20,0.0,1.7307267,0.6425338,True
ev_vol_vs_max20,0.0013639281129653401,0.8406603,0.43726906,True
ev_spike2,0.0,0.20354621,0.40264332,True
ev_spike3,0.0,0.044648588,0.20653524,True
ev_spike2_cnt5,0.0,0.5903402,0.8673054,True
ev_spike2_cnt20,0.0,1.203145,1.348808,True
