,nan_ratio,mean,std,kept
sma_ratio_5,0.0018996103424285093,0.0013641368,0.028345773,True
ema_ratio_5,0.0,0.0010706764,0.023107823,True
wma_ratio_5,0.0018996103424285093,0.0008115058,0.02070979,True
sma_ratio_10,0.004274123270464146,0.0032245524,0.044122886,True
ema_ratio_10,0.0,0.002560122,0.03705454,True
wma_ratio_10,0.004274123270464146,0.001971804,0.033100914,True
sma_ratio_20,0.009023149126535419,0.0069680493,0.06597546,True
ema_ratio_20,0.0,0.005584917,0.055553418,True
wma_ratio_20,0.009023149126535419,0.004280229,0.04994265,True
sma_ratio_60,0.028019252550820512,0.02102873,0.1195263,True
ema_ratio_60,0.0,0.017839113,0.100438245,True
wma_ratio_60,0.028019252550820512,0.012913793,0.09058344,True
sma_ratio_120,0.05650390963553601,0.04473414,0.17691208,True
ema_ratio_120,0.0,0.036321353,0.14573196,True
wma_ratio_120,0.05650390963553601,0.027761882,0.13202536,True
sma_cross_5_20,0.009023149126535419,0.0051587936,0.051275935,True
sma_cross_10_60,0.028019252550820512,0.016941369,0.09907426,True
sma_cross_20_120,0.05650390963553601,0.03555279,0.14283502,True
macd_diff_12_26_9,0.0,0.0019457045,0.02869627,True
macd_signal_12_26_9,0.0,0.001982029,0.026779903,True
macd_hist_12_26_9,0.0,-3.6324454e-05,0.008879763,True
macd_diff_5_35_5,0.0,0.0041746935,0.060090397,True
macd_signal_5_35_5,0.0,0.0042040176,0.057881135,True
macd_hist_5_35_5,0.0,-2.9323732e-05,0.0126869595,True
adx_14,0.0008168324472442591,26.279083,12.0927515,True
pdi_14,0.0002635709350119557,25.251043,8.766504,True
mdi_14,0.0002635709350119557,21.878569,8.381207,True
adx_28,0.0008168324472442591,20.313826,11.769916,True
pdi_28,0.0002635709350119557,25.195028,6.753863,True
mdi_28,0.0002635709350119557,21.742233,6.4082317,True
aroon_up_14,0.006648636198499783,49.27881,36.39792,True
aroon_dn_14,0.006648636198499783,43.645515,36.09974,True
aroon_osc_14,0.006648636198499783,5.633281,63.08043,True
aroon_up_25,0.011872564640178183,49.880535,35.652496,True
aroon_dn_25,0.011872564640178183,42.881115,35.305683,True
aroon_osc_25,0.011872564640178183,6.9994206,61.889153,True
linreg_slope_5,0.0018996103424285093,0.00027435887,0.0131592,True
linreg_slope_10,0.004274123270464146,0.00028013298,0.009106601,True
linreg_slope_20,0.009023149126535419,0.00028931836,0.006382012,True
linreg_slope_60,0.028019252550820512,0.0002947098,0.0034842584,True
linreg_slope_120,0.05650390963553601,0.00031366598,0.002408434,True
trix_15,0.0004749025856071273,0.061838858,0.4134076,True
vortex_pos_14,0.008085216519961342,0.963694,0.1632458,True
vortex_neg_14,0.008085216519961342,0.9390895,0.17508073,True
psar_dist,0.0004749025856071273,-0.0042375647,0.08817765,True
roc_5,0.0023745129280356367,0.0047670323,0.059190664,True
roc_10,0.004749025856071273,0.009716717,0.085371,True
roc_20,0.009498051712142547,0.019791337,0.1252063,True
roc_60,0.02849415513642764,0.060057197,0.23995252,True
roc_120,0.056978812221143135,0.12864952,0.39355013,True
rsi_6,0.0009972954297749674,51.286194,18.23142,True
rsi_14,0.0009972954297749674,51.334244,12.460215,True
rsi_28,0.0009972954297749674,51.327496,9.521127,True
stoch_k_14_3,0.00859811131241704,48.90211,27.381012,True
stoch_d_14_3,0.009576410638767723,48.907097,26.583559,True
stoch_k_60_3,0.029883245199328487,50.59832,27.949305,True
stoch_d_60_3,0.030842548422254885,50.603783,27.728073,True
stochrsi_14,0.008192069601722947,0.4938133,0.35945484,True
willr_14,0.0076198119860663585,-51.10465,29.46028,True
willr_28,0.014035745917618648,-50.32301,29.112518,True
cci_14,0.007624561011922429,8.269168,110.55481,True
cci_20,0.010374246982587697,9.818648,113.80834,True
cci_60,0.02892394197640209,15.881945,118.27821,True
cmo_14,0.008085216519961342,2.9571927,34.18258,True
ppo_12_26,0.0,0.3505168,2.907022,True
tsi_25_13,0.0007574696240433681,2.721941,22.019575,True
uo_7_14_28,0.01447028178344917,45.05428,11.071285,True
ao_5_34,0.0156717853250352,0.004094076,0.074071854,True
ret_lag_1,0.0004749025856071273,0.00092911825,0.025609413,True
ret_lag_2,0.0009498051712142547,0.00092987984,0.025611207,True
ret_lag_3,0.001424707756821382,0.00092290365,0.025611788,True
ret_lag_4,0.0018996103424285093,0.0009264369,0.025613213,True
ret_lag_5,0.0023745129280356367,0.0009288168,0.025614958,True
ret_lag_6,0.002849415513642764,0.0009248435,0.025615701,True
ret_lag_7,0.0033243180992498914,0.0009180076,0.025613366,True
ret_lag_8,0.0037992206848570186,0.0009272949,0.025610443,True
ret_lag_9,0.004274123270464146,0.0009338956,0.02561077,True
ret_lag_10,0.004749025856071273,0.00093527476,0.025614168,True
up_ratio_5,0.0018996103424285093,0.4681203,0.2184625,True
up_ratio_10,0.004274123270464146,0.4682736,0.15492046,True
up_ratio_20,0.009023149126535419,0.46848336,0.11187126,True
up_ratio_60,0.028019252550820512,0.46846586,0.06918758,True
up_ratio_120,0.05650390963553601,0.4690077,0.05377929,True
mom_accel_5_20,0.009498051712142547,-0.0149835115,0.108653836,True
atr_ratio_14,0.0,0.03244523,0.015158725,True
atr_ratio_28,0.0,0.03244275,0.015620722,True
ret_std_5,0.0023745129280356367,0.021128252,0.014156121,True
parkinson_5,0.0018996103424285093,0.019260772,0.0100671975,True
gk_vol_5,0.0018996103424285093,0.018953564,0.00977598,True
ret_std_10,0.004749025856071273,0.02220926,0.012498986,True
parkinson_10,0.004274123270464146,0.019593574,0.009357412,True
gk_vol_10,0.004274123270464146,0.01925208,0.009133018,True
ret_std_20,0.009498051712142547,0.022897732,0.01125231,True
parkinson_20,0.009023149126535419,0.019853817,0.008749457,True
gk_vol_20,0.009023149126535419,0.01948798,0.00858374,True
ret_std_60,0.02849415513642764,0.023626333,0.009768608,True
parkinson_60,0.028019252550820512,0.020197622,0.007929802,True
gk_vol_60,0.028019252550820512,0.019812483,0.007819872,True
ret_std_120,0.056978812221143135,0.02394296,0.00899934,True
parkinson_120,0.05650390963553601,0.020381924,0.007447952,True
gk_vol_120,0.05650390963553601,0.019988596,0.0073557314,True
bb_pctb_20,0.010376621495515732,0.52741176,0.32634038,True
bb_bw_20,0.009023149126535419,0.15905558,0.11359228,True
bb_pctb_60,0.02892394197640209,0.5466445,0.34565598,True
bb_bw_60,0.028019252550820512,0.27803737,0.18505734,True
keltner_pos_20_10,0.0002635709350119557,0.06955922,0.7639935,True
donchian_pos_5,0.00402717392594844,0.47201082,0.30149695,True
donchian_pos_10,0.005827054725399452,0.48393273,0.295686,True
donchian_pos_20,0.010369497956731625,0.49318594,0.29372573,True
donchian_pos_60,0.02892394197640209,0.5059478,0.28489524,True
donchian_pos_120,0.0570096808892076,0.52055603,0.2792578,True
dist_high_20,0.009023149126535419,-0.07462655,0.06167533,True
dist_low_20,0.009023149126535419,0.094797075,0.1030237,True
dist_high_60,0.028019252550820512,-0.12102358,0.090356216,True
dist_low_60,0.028019252550820512,0.19627218,0.22059742,True
dist_high_120,0.05650390963553601,-0.15789065,0.11343709,True
dist_low_120,0.05650390963553601,0.3254866,0.38861698,True
mdd_20,0.009023149126535419,-0.08661207,0.061195508,True
mdd_60,0.028019252550820512,-0.16405134,0.093200825,True
vol_ratio_5_60,0.029391721023225112,0.8998515,0.4567185,True
ulcer_14,0.012347467225785311,5.4235373,4.21871,True
vol_sma_ratio_5,0.004041421003516654,0.012401514,0.51983047,True
vol_sma_ratio_10,0.005905413652024629,0.027132055,0.6987766,True
vol_sma_ratio_20,0.01053571386169412,0.04022505,0.8771294,True
vol_sma_ratio_60,0.029151895217493513,0.06780254,1.2183278,True
vol_sma_ratio_120,0.057356359776700803,0.098250106,1.4368929,True
vol_z_20,0.01053571386169412,-0.005109445,1.0688937,True
vol_z_60,0.029151895217493513,0.017071772,1.123054,True
obv_slope_10,0.005905413652024629,0.05817574,0.38945857,True
obv_slope_20,0.01053571386169412,0.06991448,0.29374358,True
obv_slope_60,0.029151895217493513,0.08689128,0.18346919,True
cmf_20,0.01053571386169412,-0.10681524,0.20617534,True
mfi_14,0.008002108567480095,55.77219,18.307287,True
ad_roc_10,0.0063779417247037205,-0.1149557,0.25875887,True
ad_roc_20,0.011008241934373211,-0.10683591,0.20617823,True
force_13,0.01053571386169412,0.0036100012,0.015944514,True
eom_14,0.053991674957674304,-0.0073718247,0.18579452,True
vwap_ratio_5,0.004041421003516654,-0.0023062723,0.027148344,True
vwap_ratio_20,0.01053571386169412,-0.0031983166,0.058854096,True
pvt_roc_10,0.006850469797382812,0.0031022783,0.014330231,True
pvt_roc_20,0.011480770007052303,0.003859162,0.01199046,True
pv_corr_20,0.0455027912399469,0.19871026,0.39489084,True
pv_corr_60,0.12194073690634209,0.22222278,0.2704875,True
turnover_z_20,0.04502788865433978,-0.0351814,1.0772458,True
turnover_z_60,0.12147295785951906,-0.0112093175,1.1139787,True
pv_diverge_20,0.0,0.22451732,0.41726455,True
body_range,0.006453926138400861,-0.09079734,0.55863947,True
upper_shadow,0.006453926138400861,0.27707884,0.24093178,True
lower_shadow,0.006453926138400861,0.23547243,0.22312382,True
close_pos,0.006453926138400861,0.4337981,0.3274597,True
gap,0.0004749025856071273,0.00286729,0.0140312025,True
range_ratio,0.0,0.030082677,0.020392923,True
body_range_ma5,0.01914094871289527,-0.09084467,0.24418956,True
body_range_ma20,0.062361833028999926,-0.09102502,0.13328555,True
upper_shadow_ma5,0.01914094871289527,0.27701086,0.1134139,True
upper_shadow_ma20,0.062361833028999926,0.2769433,0.06460958,True
lower_shadow_ma5,0.01914094871289527,0.23527068,0.10879441,True
lower_shadow_ma20,0.062361833028999926,0.23496397,0.067834884,True
close_pos_ma5,0.01914094871289527,0.4337075,0.15181684,True
close_pos_ma20,0.062361833028999926,0.43349767,0.09143832,True
gap_ma5,0.0023745129280356367,0.0028722628,0.0067626685,True
gap_ma20,0.009498051712142547,0.002890375,0.0038719052,True
range_ratio_ma5,0.0018996103424285093,0.030066336,0.01557511,True
range_ratio_ma20,0.009023149126535419,0.03002375,0.013325588,True
skew_20,0.009498051712142547,0.23926345,0.8797859,True
kurt_20,0.009498051712142547,1.2238004,2.206262,True
autocorr_20,0.011324052153801951,-0.059595123,0.21638554,True
ret_z_20,0.010834902490626611,0.030835703,1.0183408,True
skew_60,0.02849415513642764,0.30210122,0.8344959,True
kurt_60,0.02849415513642764,2.330532,3.1597755,True
autocorr_60,0.02987137263468831,-0.02094962,0.14290968,True
ret_z_60,0.029391721023225112,0.035690594,1.0206596,True
cumret_ex1_20,0.009498051712142547,0.018803475,0.12167888,True
cumret_ex1_60,0.02849415513642764,0.059046004,0.23735915,True
cumret_ex1_120,0.056978812221143135,0.12753823,0.39122143,True
updown_mag_ratio_20,0.011065230244646066,1.1939955,0.5614617,True
hurst_120,0.057479834448958655,0.5281543,0.045865495,True
dow_0,0.0,0.19562188,0.39667913,True
dow_1,0.0,0.20249134,0.40185693,True
dow_2,0.0,0.20336753,0.40250412,True
dow_3,0.0,0.20107138,0.40080178,True
ev_vol_x_avg20,0.01053571386169412,1.0402251,0.8771294,True
ev_vol_vs_max20,0.011010616447301247,0.41680568,0.44509625,True
ev_spike2,0.0,0.08576028,0.28001007,True
ev_spike3,0.0,0.03303185,0.17871995,True
ev_spike2_cnt5,0.0018996103424285093,0.42922497,0.8313695,True
ev_spike2_cnt20,0.009023149126535419,1.7232131,1.82546,True
ev_days_since_spike3,0.0,32.768932,22.081627,True
ev_spike_up,0.0,0.059889965,0.23728316,True
ev_spike_down,0.0,0.024201035,0.15367304,True
ev_spike_long_red,0.0,0.02147747,0.14496979,True
ev_spike_long_black,0.0,0.0073633646,0.08549365,True
ev_spike_ret,0.0004749025856071273,0.0016903218,0.014265623,True
ev_vol_pctile250,0.11824124576446257,0.500085,0.30805552,True
ev_amt_pctile250,0.11824124576446257,0.5168965,0.31277472,True
ev_vol_dryup,0.0,0.1971107,0.3978171,True
ev_vol_dryup_cnt5,0.0018996103424285093,0.986518,1.3128794,True
ev_limit_up,0.0,0.011112721,0.10482965,True
ev_limit_down,0.0,0.003870456,0.06209255,True
ev_limit_up_lock,0.0,0.010246024,0.10070286,True
ev_limit_down_lock,0.0,0.003110612,0.055686112,True
ev_limit_up_cnt20,0.009023149126535419,0.22245225,0.6346091,True
ev_limit_down_cnt20,0.009023149126535419,0.0775916,0.34131238,True
ev_days_since_limit_up,0.0,18.264116,4.687669,True
ev_days_since_limit_down,0.0,19.31949,3.017567,True
ev_touch_limit_up,0.0,0.0059813983,0.07710794,True
ev_new_high_20,0.0,0.11200815,0.31537685,True
ev_new_low_20,0.0,0.090533055,0.28694427,True
ev_new_high_60,0.0,0.062024653,0.24120061,True
ev_new_low_60,0.0,0.04156585,0.19959515,True
ev_new_high_250,0.0,0.03321231,0.17919077,True
ev_new_low_250,0.0,0.01231185,0.110273734,True
ev_breakout_vol_60,0.0,0.025326556,0.15711518,True
ev_breakdown_vol_60,0.0,0.0055492367,0.07428631,True
ev_streak,0.0,0.015524565,2.1226997,True
ev_up_streak_ge3,0.0,0.096808895,0.29569772,True
ev_down_streak_ge3,0.0,0.09457923,0.2926332,True
ev_bigmove5,0.0,0.061043978,0.23941125,True
ev_bigmove5_cnt20,0.009023149126535419,1.2194283,1.7838417,True
ev_gap_up_spike,0.0,0.017096493,0.12963118,True
ev_gap_down_spike,0.0,0.0045353197,0.06719197,True
ev_range_x_atr,0.010542837400478226,1.0165913,0.53405654,True
cs_rank_roc_5,0.0023745129280356367,0.5025933,0.28866598,True
cs_rank_roc_20,0.009498051712142547,0.50259125,0.28867134,True
cs_rank_roc_60,0.02849415513642764,0.5025939,0.28867072,True
cs_rank_roc_120,0.056978812221143135,0.5025972,0.28867158,True
cs_rank_ret_std_20,0.009498051712142547,0.50259274,0.28867197,True
cs_rank_ret_std_60,0.02849415513642764,0.50259334,0.28867126,True
cs_rank_vol_z_20,0.01053571386169412,0.5025956,0.28867128,True
cs_rank_turnover_z_20,0.04502788865433978,0.502663,0.2886748,True
cs_rank_rsi_14,0.0009972954297749674,0.50259244,0.28861007,True
cs_excess_roc_5,0.0023745129280356367,5.8940645e-06,0.050065484,True
cs_excess_roc_10,0.004749025856071273,3.7636226e-05,0.07240036,True
cs_excess_roc_20,0.009498051712142547,0.00026089489,0.10744578,True
cs_excess_roc_60,0.02849415513642764,0.002444562,0.2165436,True
cs_excess_roc_120,0.056978812221143135,0.008148461,0.36508653,True
mkt_roc_5,0.002208297023073142,0.004762007,0.031585857,True
mkt_roc_20,0.008833188092292568,0.019545235,0.06406419,True
mkt_roc_60,0.026499564276877705,0.05764615,0.10136984,True
cs_beta_60,0.02905454018744405,1.0003633,0.47778246,True
cs_idio_std_60,0.02905454018744405,0.02023275,0.0083267065,True
cs_rank_excess_roc_20,0.009498051712142547,0.50259125,0.28867134,True
