,nan_ratio,mean,std,kept
sma_ratio_5,0.004160216718266254,0.0018221949,0.023266234,True
ema_ratio_5,0.0,0.0015810344,0.018919334,True
wma_ratio_5,0.004160216718266254,0.0011536927,0.017134799,True
sma_ratio_10,0.009360487616099072,0.004263133,0.035383016,True
ema_ratio_10,0.0,0.0036460299,0.029949868,True
wma_ratio_10,0.009360487616099072,0.002737982,0.026818188,True
sma_ratio_20,0.019761029411764705,0.009109191,0.052489046,True
ema_ratio_20,0.0,0.007734318,0.044778854,True
wma_ratio_20,0.019761029411764705,0.0058378736,0.039936025,True
sma_ratio_60,0.061363196594427245,0.02621212,0.09683362,True
ema_ratio_60,0.0,0.02326792,0.08154157,True
wma_ratio_60,0.061363196594427245,0.016696086,0.07324553,True
sma_ratio_120,0.12376644736842106,0.05491379,0.14571232,True
ema_ratio_120,0.0,0.044223435,0.11861061,True
wma_ratio_120,0.12376644736842106,0.03571891,0.108357504,True
sma_cross_5_20,0.019761029411764705,0.006988307,0.04066729,True
sma_cross_10_60,0.061363196594427245,0.021488048,0.08055184,True
sma_cross_20_120,0.12376644736842106,0.04424547,0.118998595,True
macd_diff_12_26_9,0.0,0.004106261,0.023497684,True
macd_signal_12_26_9,0.0,0.004049599,0.022108098,True
macd_hist_12_26_9,0.0,5.6662277e-05,0.0069977418,True
macd_diff_5_35_5,0.0,0.008769532,0.04912153,True
macd_signal_5_35_5,0.0,0.008712639,0.04747214,True
macd_hist_5_35_5,0.0,5.6892444e-05,0.010110424,True
adx_14,0.0012577399380804953,27.48414,13.138632,True
pdi_14,0.0,24.8923,8.58412,True
mdi_14,0.0,20.828384,7.938784,True
adx_28,0.0012577399380804953,22.32122,14.015253,True
pdi_28,0.0,24.5155,6.8339953,True
mdi_28,0.0,20.598791,6.217302,True
aroon_up_14,0.014560758513931888,52.410995,36.454014,True
aroon_dn_14,0.014560758513931888,41.12762,35.795845,True
aroon_osc_14,0.014560758513931888,11.283372,63.149193,True
aroon_up_25,0.026001354489164085,53.73801,35.628773,True
aroon_dn_25,0.026001354489164085,40.312798,34.95646,True
aroon_osc_25,0.026001354489164085,13.425216,61.886196,True
linreg_slope_5,0.004160216718266254,0.00063290464,0.01073989,True
linreg_slope_10,0.009360487616099072,0.0006629482,0.00723967,True
linreg_slope_20,0.019761029411764705,0.00066931476,0.0050720535,True
linreg_slope_60,0.061363196594427245,0.0005770164,0.002950315,True
linreg_slope_120,0.12376644736842106,0.00053982623,0.0021117795,True
trix_15,0.0010400541795665636,0.081458054,0.3341564,True
vortex_pos_14,0.014560758513931888,0.97517407,0.16244179,True
vortex_neg_14,0.014560758513931888,0.91580355,0.16990687,True
psar_dist,0.0010400541795665636,0.0017013043,0.07066488,True
roc_5,0.0052002708978328175,0.005425671,0.047664832,True
roc_10,0.010400541795665635,0.011069364,0.06705882,True
roc_20,0.02080108359133127,0.022313923,0.09777328,True
roc_60,0.06240325077399381,0.065268554,0.18913251,True
roc_120,0.12480650154798761,0.13322186,0.30220976,True
rsi_6,0.0014754256965944271,52.71137,17.97796,True
rsi_14,0.0014754256965944271,52.6263,12.4318905,True
rsi_28,0.0014754256965944271,52.365585,9.974842,True
stoch_k_14_3,0.015600812693498452,52.77749,27.563063,True
stoch_d_14_3,0.01768092105263158,52.780926,26.76391,True
stoch_k_60_3,0.06344330495356038,56.202785,28.494635,True
stoch_d_60_3,0.0655234133126935,56.185394,28.281416,True
stochrsi_14,0.014996130030959752,0.5010353,0.358313,True
willr_14,0.013520704334365325,-47.23974,29.731192,True
willr_28,0.028081462848297215,-45.627537,29.511366,True
cci_14,0.013520704334365325,16.477661,109.58473,True
cci_20,0.019761029411764705,19.756819,112.62596,True
cci_60,0.061363196594427245,31.648687,114.29659,True
cmo_14,0.014560758513931888,6.1145916,33.222263,True
ppo_12_26,0.0,0.51765406,2.3676631,True
tsi_25_13,0.0010400541795665636,5.1424875,22.492807,True
uo_7_14_28,0.028178212074303405,48.262455,10.980648,True
ao_5_34,0.034321787925696595,0.009072238,0.060059194,True
ret_lag_1,0.0010400541795665636,0.0010749727,0.021770313,True
ret_lag_2,0.002080108359133127,0.0010776242,0.02177289,True
ret_lag_3,0.0031201625386996904,0.0010707848,0.021777771,True
ret_lag_4,0.004160216718266254,0.0010725193,0.021783998,True
ret_lag_5,0.0052002708978328175,0.0010667256,0.021791719,True
ret_lag_6,0.006240325077399381,0.0010708914,0.021798784,True
ret_lag_7,0.007280379256965944,0.001074224,0.021802897,True
ret_lag_8,0.008320433436532508,0.0010804173,0.021808567,True
ret_lag_9,0.009360487616099072,0.0010855683,0.021815846,True
ret_lag_10,0.010400541795665635,0.0010877973,0.0218226,True
up_ratio_5,0.004160216718266254,0.47253472,0.21380897,True
up_ratio_10,0.009360487616099072,0.47293016,0.15103556,True
up_ratio_20,0.019761029411764705,0.47275645,0.10771175,True
up_ratio_60,0.061363196594427245,0.47139737,0.06496118,True
up_ratio_120,0.12376644736842106,0.47092757,0.048582982,True
mom_accel_5_20,0.02080108359133127,-0.01683502,0.08435675,True
atr_ratio_14,0.0,0.027149403,0.01262291,True
atr_ratio_28,0.0,0.027157126,0.012581535,True
ret_std_5,0.0052002708978328175,0.018226711,0.012144904,True
parkinson_5,0.004160216718266254,0.015996499,0.0085188905,True
gk_vol_5,0.004160216718266254,0.015810689,0.0084085595,True
ret_std_10,0.010400541795665635,0.019049734,0.010693845,True
parkinson_10,0.009360487616099072,0.016240975,0.008002077,True
gk_vol_10,0.009360487616099072,0.016028572,0.007945682,True
ret_std_20,0.02080108359133127,0.019526297,0.009641771,True
parkinson_20,0.019761029411764705,0.016412068,0.0075989095,True
gk_vol_20,0.019761029411764705,0.016186375,0.007585652,True
ret_std_60,0.06240325077399381,0.019987594,0.00866149,True
parkinson_60,0.061363196594427245,0.016605342,0.007184356,True
gk_vol_60,0.061363196594427245,0.01637293,0.0072215796,True
ret_std_120,0.12480650154798761,0.02023478,0.008310652,True
parkinson_120,0.12376644736842106,0.016733568,0.007031219,True
gk_vol_120,0.12376644736842106,0.016494319,0.0070811156,True
bb_pctb_20,0.019761029411764705,0.55738103,0.32257533,True
bb_bw_20,0.019761029411764705,0.13159265,0.08782627,True
bb_pctb_60,0.061363196594427245,0.5948976,0.33801,True
bb_bw_60,0.061363196594427245,0.231681,0.14997467,True
keltner_pos_20_10,0.0,0.1386361,0.70349544,True
donchian_pos_5,0.0045714009287925695,0.50345975,0.30336645,True
donchian_pos_10,0.009360487616099072,0.5200777,0.29788253,True
donchian_pos_20,0.019761029411764705,0.5358117,0.29739898,True
donchian_pos_60,0.061363196594427245,0.56220216,0.29032305,True
donchian_pos_120,0.12376644736842106,0.5874014,0.28416315,True
dist_high_20,0.019761029411764705,-0.05724567,0.05213922,True
dist_low_20,0.019761029411764705,0.08074585,0.07732407,True
dist_high_60,0.061363196594427245,-0.090561084,0.08029403,True
dist_low_60,0.061363196594427245,0.16611359,0.16543412,True
dist_high_120,0.12376644736842106,-0.11538093,0.10186522,True
dist_low_120,0.12376644736842106,0.275919,0.2862561,True
mdd_20,0.019761029411764705,-0.06994692,0.050747134,True
mdd_60,0.061363196594427245,-0.13045865,0.08105471,True
vol_ratio_5_60,0.06240325077399381,0.9061277,0.43492666,True
ulcer_14,0.02704140866873065,4.3184886,3.5393496,True
vol_sma_ratio_5,0.0045714009287925695,0.008478504,0.45898196,True
vol_sma_ratio_10,0.009360487616099072,0.01715177,0.57881814,True
vol_sma_ratio_20,0.019761029411764705,0.025184106,0.6858547,True
vol_sma_ratio_60,0.061363196594427245,0.041006055,0.8554635,True
vol_sma_ratio_120,0.12376644736842106,0.07090444,0.958229,True
vol_z_20,0.019761029411764705,-0.0013449474,1.0477455,True
vol_z_60,0.061363196594427245,0.018802844,1.0812677,True
obv_slope_10,0.009360487616099072,0.06916503,0.3758203,True
obv_slope_20,0.019761029411764705,0.076099694,0.28448138,True
obv_slope_60,0.061363196594427245,0.08044322,0.18009195,True
cmf_20,0.019761029411764705,-0.036618184,0.20251948,True
mfi_14,0.013665828173374613,55.41389,17.495102,True
ad_roc_10,0.010400541795665635,-0.04018689,0.25611758,True
ad_roc_20,0.02080108359133127,-0.036618058,0.20253864,True
force_13,0.019761029411764705,0.0027873036,0.012280168,True
eom_14,0.07282797987616099,-0.004320018,0.16212448,True
vwap_ratio_5,0.0045714009287925695,7.475805e-05,0.02214045,True
vwap_ratio_20,0.019761029411764705,0.004527004,0.04758079,True
pvt_roc_10,0.011440595975232198,0.0027815497,0.011483567,True
pvt_roc_20,0.02184113777089783,0.003166123,0.009376553,True
pv_corr_20,0.07415828173374613,0.15387706,0.39159167,True
pv_corr_60,0.20648703560371517,0.16454534,0.28307265,True
turnover_z_20,0.07311822755417957,-0.015198622,1.0568651,True
turnover_z_60,0.20549535603715172,0.030709606,1.0898379,True
pv_diverge_20,0.0,0.21959655,0.4139783,True
body_range,0.0045714009287925695,-0.05335925,0.5548347,True
upper_shadow,0.0045714009287925695,0.26496208,0.23797919,True
lower_shadow,0.0045714009287925695,0.25973254,0.2355341,True
close_pos,0.0045714009287925695,0.4707056,0.3304144,True
gap,0.0010400541795665636,0.001918508,0.012146654,True
range_ratio,0.0,0.024970641,0.017061027,True
body_range_ma5,0.019567530959752322,-0.052355856,0.23718047,True
body_range_ma20,0.07512577399380804,-0.053305373,0.13046668,True
upper_shadow_ma5,0.019567530959752322,0.26514336,0.117910534,True
upper_shadow_ma20,0.07512577399380804,0.26566133,0.07223407,True
lower_shadow_ma5,0.019567530959752322,0.2595472,0.119988084,True
lower_shadow_ma20,0.07512577399380804,0.25845337,0.0784434,True
close_pos_ma5,0.019567530959752322,0.47102404,0.15401916,True
close_pos_ma20,0.07512577399380804,0.46974337,0.0933358,True
gap_ma5,0.0052002708978328175,0.0019315635,0.0059324414,True
gap_ma20,0.02080108359133127,0.001942754,0.0034440288,True
range_ratio_ma5,0.004160216718266254,0.024955627,0.01314801,True
range_ratio_ma20,0.019761029411764705,0.024905097,0.011549902,True
skew_20,0.02080108359133127,0.23130222,0.8620112,True
kurt_20,0.02080108359133127,1.200696,2.120838,True
autocorr_20,0.02184113777089783,-0.08801791,0.21115264,True
ret_z_20,0.02080108359133127,0.051929574,1.0041913,True
skew_60,0.06240325077399381,0.29564387,0.8000727,True
