feature,family,perm_mean,perm_pos_folds,n_folds,perm_t,gain_share,perm_2019,perm_2020,perm_2021,perm_2022,perm_2023,perm_2024,perm_2025
mkt_roc_20,cross_section,0.00016417522827038948,3,7,0.3895851343306966,0.010657566093280505,-0.0002216306337774962,-0.0005149307771411416,0.00015344413296463494,-0.0005172738112236933,-0.0008182595374295665,0.0006211292280409337,0.0024467479964590554
adx_28,trend,0.0001634984660340931,2,7,0.7348773202010586,0.006494834615391863,-0.0001852095139443522,-5.248070333597338e-05,-0.00023372242838056353,0.0004421324969066896,0.0,-0.00021625127449842463,0.001390020685491276
dist_high_20,volatility,0.000163026864001743,5,7,2.093826319104238,0.0035618572086012776,0.00025238456146392416,0.00020135899524379117,4.153152746885306e-05,0.00013576105086412818,0.0,-4.999276837980293e-05,0.0005601446813513072
persist_12,longmom,0.00015694553309534334,4,5,2.9365389714426797,0.0020508295361941265,,,0.0001525663344549543,9.42842306370234e-05,0.0,0.0003105713464173811,0.00022730575396735786
linreg_slope_60,trend,0.00015561194285743988,4,7,1.2953676440634392,0.003985224699223411,0.0002736539818873676,0.0,0.00010575672502025994,-0.00030030872953539536,0.0,0.000716186067568921,0.00029399555506092606
ad_roc_10,volume,0.0001496187827689573,5,7,0.8741664471483249,0.0033794878945024045,-0.0006989947590644712,0.00017528220250774781,0.0005620369679046078,0.00022794980184022892,0.0,7.837960235812398e-05,0.0007026776638364637
ad_roc_20,volume,0.00012998995404227433,3,7,0.9149254245183782,0.005164527538705678,-9.992691872646661e-05,-0.0003036354029428926,0.00024839802841436265,0.00027113213669371916,0.0,-5.772112463726248e-05,0.0008516829594944602
mom_accel_5_20,momentum,0.00012948106078533535,3,7,0.5734106149492528,0.002417524066386297,0.0013951733202095865,0.0,-0.0005448301441799766,7.425715887197463e-05,0.0,6.120071574843937e-05,-7.943362515267643e-05
sh_foreign_z60,chip,0.00012335061596835452,2,5,0.9826880262910025,0.005808343957786815,,,-5.969480527303478e-05,-0.00010319032383731645,0.0004282464612230339,-8.106853721870481e-05,0.00043246028494779476
cs_rank_inst_trust_sum20,chip,0.00011842423704034016,5,7,0.6163334686549329,0.006566474712781727,1.6384483113357263e-05,0.0002755952921511644,0.000592438265278943,4.4728705219751475e-05,0.0,-0.0008293653041453707,0.0007291882176645356
skew_20,stats,0.0001151249793057231,3,7,1.095163541977526,0.0055423599287111784,-0.00017019231335128662,-2.9677415571826896e-06,7.246570810183252e-05,0.0006720418527440796,0.0,-3.026466124117731e-05,0.0002647920104437961
fip_126,longmom,0.00011012954529883517,3,7,0.6790422478586706,0.005065208276645384,0.0006009138657320084,-0.0002297539873183455,-0.00031191263543672393,-0.0002052419944160525,0.0,0.00012982054898063103,0.0007870810195503286
upper_shadow,candle,8.95595603958223e-05,4,7,1.968413360572536,0.000882133576401064,7.194917109160555e-05,0.0,0.0002444733529771634,5.6567318911135193e-05,0.0,-1.916543141638911e-05,0.00027309251120724115
donchian_pos_10,volatility,8.922668612850781e-05,4,7,1.3159160038055477,0.0013989355013792105,-0.00012520189856695652,-9.35537303274614e-06,0.00020295270602978718,0.00014129066097118975,0.0,2.7565248272853893e-07,0.0004146250550155518
cs_rank_mg_bal_chg20,chip,8.890658341405915e-05,5,7,0.499144197384082,0.0066176558198931,2.778921449500769e-05,0.00022383044570246317,-0.0006953706581262093,-0.00035513893071051117,0.000493258749532303,0.00030056787569284507,0.0006274093873125155
mg_bal_roc20,chip,8.733882190338099e-05,4,7,1.368144261551407,0.007296976219280768,-0.00010731117210814947,-3.510033834494495e-05,5.06970989219054e-05,0.00010060574928325364,-5.095882382237255e-06,0.00038898138296985493,0.00021859491498398462
on_id_diff_20,overnight,8.352328552052565e-05,5,7,0.8813681145271923,0.002929376579928686,0.0004235603160170851,0.00015660370307284412,-0.0003846916409280532,0.00020842772457443462,0.0,5.769141446587457e-06,0.0001749937544607815
mom_250_126,longmom,7.502176115898049e-05,2,5,0.06191629594932681,0.011924377620604575,,,0.004743287921241529,-0.0019268233925944765,6.784900689471082e-05,-0.0011391485570380357,-0.0013700561727088255
id_ret_5,overnight,7.323792001586266e-05,2,7,0.9421919388380401,0.0034817062984835523,-1.0013405588523103e-05,-5.023208374187587e-05,0.0005063789738431237,-4.484422570112783e-05,0.0,0.00016537249148242117,-5.3996310182979436e-05
pvt_roc_10,volume,6.46837450728866e-05,4,7,0.7240071241074241,0.0035419986713596985,-2.188086734856177e-05,-9.637806946003376e-05,0.0005412892482567558,8.890357163605922e-05,3.649421160159784e-05,-0.0002026684840207698,0.00010702660484515857
ss_bal_chg20,chip,6.278210206774389e-05,4,7,0.13849188350933336,0.011550816205271342,-0.0005294964278920502,0.00017828891212512353,3.8679900519295506e-05,0.001988537940158993,0.001188006113485471,-0.0013542602116864745,-0.001070281512236151
sma_cross_20_120,trend,6.212872947115716e-05,4,7,0.21142735490902034,0.006890553180159182,-0.0010705030030496339,0.0007431842008695913,0.00045275320768935434,0.000951150709566592,0.0,0.00024478604512663077,-0.0008864700539044345
mkt_roc_5,cross_section,5.923425657718859e-05,2,7,0.2680821615345909,0.005220918159458461,0.0012021373544732206,-0.0004553504424652192,-0.00028376922419988637,-0.0002964638047334191,0.0,-0.00021016620412016526,0.0004582521170857894
macd_hist_5_35_5,trend,5.795782750112698e-05,4,7,0.2806086307710813,0.004434220295744061,0.0006902218673573978,0.00021577324323464176,-0.00020525562448239312,0.00046265468882847327,0.0,-0.000990828744072755,0.00023313936164252405
updown_mag_ratio_20,stats,5.603361556198753e-05,4,7,0.4331241538891459,0.0033439704570880765,7.347335635208656e-05,-6.241119936668295e-05,0.00034043162718323805,4.810192965002541e-05,0.0,-0.0005502129048050482,0.0005428524999202938
inst_foreign_sum5,chip,5.5491879705672255e-05,4,7,0.501339488504619,0.003277512307717671,-0.000388017064127467,0.00014782271539028115,0.00027087776605272396,0.00035558062353155395,0.0,-0.00028518109548344067,0.0002873602125760544
pdi_14,trend,5.2598458855326924e-05,4,7,0.9963341171043361,0.0035509063395699238,-6.365169867752693e-05,3.9007155988614435e-05,9.237089638186591e-05,3.086453031041561e-05,0.0,0.00034097894661289904,-7.138061862897958e-05
dist_high_60,volatility,4.805138089741544e-05,4,7,0.1572842628672078,0.00543752079602387,0.0008073041778459758,-0.0008170392767207253,0.0013245463518440036,4.924314784298181e-05,0.00020865402811162228,-0.0004565486940029927,-0.0007798000686389575
ret_lag_5,momentum,4.462477645561605e-05,4,7,2.2501980808796453,0.0007714617654442889,3.9593880027356344e-05,0.0001182087070929558,8.314931248490827e-05,-1.6502197807992624e-05,0.0,0.0,8.79237333920845e-05
lower_shadow,candle,4.378133975100859e-05,5,7,1.9625247539485566,0.0013571249179681767,0.00013530352379978577,2.7050632889900894e-05,-2.2243428417207296e-05,2.0469129680248988e-05,0.0,2.9784166652794864e-05,0.0001161053536515369
kurt_20,stats,4.1888705449848415e-05,3,7,0.4442046630278073,0.006466042695516924,-0.00013518385302205282,-4.8338742607570546e-05,0.0005018975753867556,0.0002043922915634123,0.0,-0.00026500039676728243,3.545406359567691e-05
cs_excess_roc_120,cross_section,4.158268841609991e-05,3,7,0.2154849306808424,0.006427140044317012,-8.75177469187594e-05,0.0009447747124847888,6.183836037060991e-05,-0.00014904104045494979,0.0,-0.0007567464534737276,0.00027777098690473745
ret_lag_8,momentum,3.643698439285308e-05,2,7,0.8795280139283637,0.0006068176529668983,8.398322439422817e-05,0.0,-1.665440457167498e-05,-3.7858686087087014e-05,0.0,-4.0776327327162375e-05,0.0002663650843416678
obv_slope_20,volume,3.3779151812423895e-05,3,7,0.3823580797105499,0.00321119721498837,0.000508022531011928,8.901957398302236e-05,1.1080857183973225e-06,-2.805414415143574e-05,0.0,-0.0002484513697663786,-8.519061410856611e-05
ev_amt_pctile250,event,3.220733174416e-05,2,5,0.525951820363564,0.0023974858297441466,,,0.00025380989793883046,-7.169588048671603e-05,-5.038055101324e-06,-8.037440319219949e-05,6.433509956220902e-05
up_ratio_120,momentum,3.14605323272918e-05,1,7,0.23890915108505087,0.005442408477606018,-0.0001132640498798694,-0.00027401120562781507,-4.899530111391696e-05,-9.046350707816893e-05,0.0,-4.9468862497408415e-05,0.0007964266524882214
kurt_60,stats,2.936182492386025e-05,3,7,0.13182693520577057,0.008264836213416574,-0.00042293555999597596,0.0012918394634103816,-0.0002667814800531275,5.509831635413497e-05,-0.0003918233142909116,-0.0001085154800627014,4.8650829105221595e-05
mdi_14,trend,2.8885754281976826e-05,4,7,0.1485797586754063,0.003856026023251302,0.0009784447128360952,4.401766734462321e-05,0.00018295085368980288,-0.00036747941490554323,0.0,4.5037320142186e-05,-0.0006807708591333265
mg_bal_to_vol,chip,2.380341684164478e-05,4,7,0.08064300908786069,0.014374877668549845,0.0004345944591149659,-0.0011995741064994255,-0.0006766560396128316,0.0010078001748715798,0.000671211411740994,0.00019789797376741058,-0.00026864995549117965
inst_foreign_net_r,chip,1.895555771289131e-05,4,7,0.09919091661793177,0.0020029729458404233,-2.6647053338895815e-05,5.787414438799231e-05,1.2826991883022979e-05,0.00033338351700249944,0.0008844532404132644,-0.0005403576819950155,-0.0005888442543626286
gap,candle,1.6176969261076184e-05,2,7,0.9748572622087606,0.0008377264032176665,-5.170410552181315e-06,0.0,0.00011411942110211432,-9.60734828234916e-06,0.0,-1.9520703726007746e-06,1.5849192932550216e-05
ret_lag_7,momentum,1.276903697764939e-05,5,7,2.2926870446317023,0.00039660869240199306,2.928400240587159e-05,0.0,1.3589645521394633e-07,3.301974895473375e-05,0.0,2.1635101178998223e-05,5.308509848728216e-06
ret_lag_3,momentum,1.0917670477882377e-05,4,7,1.2642676029997066,0.000548506239077047,4.783745707579353e-05,0.0,2.5137392758607196e-05,1.515922190692178e-05,0.0,1.3480758979519022e-05,-2.519113737566488e-05
vol_ratio_5_60,volatility,1.0596711248961545e-05,3,7,0.1692207628411762,0.0034366391581647214,0.00020623189765517705,0.00014069967558013284,-9.809467136024051e-05,-2.3354557133172665e-05,0.0,0.00012626291103490458,-0.0002775682770340705
ret_lag_6,momentum,9.70284590318132e-06,2,7,0.46934900947318314,0.0004615397486886391,0.0,0.0,0.00011488571966448054,-5.6516117184964944e-05,0.0,-2.8166093908681366e-05,3.771641275143502e-05
ev_breakout_vol_60,event,9.491215674488219e-06,1,7,1.0000000000000002,1.0095693501169137e-05,0.0,0.0,6.643850972141753e-05,0.0,0.0,0.0,0.0
ev_spike_ret,event,9.465669462416557e-06,1,7,1.0,1.9261035389033562e-05,0.0,0.0,0.0,0.0,0.0,6.62596862369159e-05,0.0
cumret_ex1_20,stats,9.18055274610955e-06,4,7,0.11764315279354558,0.0019739370108120898,0.0003672844844651915,-1.2142540317610964e-05,-0.00013974509479694938,4.4698910322555026e-05,6.898694987071165e-05,4.0747487476942616e-05,-0.0003055663277980736
dow_2,stats,6.344782520595668e-06,1,7,1.0000000000000002,1.7067201898498836e-05,0.0,0.0,4.4413477644169676e-05,0.0,0.0,0.0,0.0
ev_down_streak_ge3,event,4.956556141703861e-06,1,7,1.0,1.0648794707538778e-05,0.0,0.0,3.4695892991927026e-05,0.0,0.0,0.0,0.0
lower_shadow_ma5,candle,3.276280429187701e-06,2,7,0.06319259007582007,0.003836467608135032,0.00022655449268213965,-4.596915726281086e-05,8.598951542105003e-05,-1.2202251873516765e-05,0.0,-0.00022798277790870777,-3.4558580538403736e-06
vol_sma_ratio_5,volume,2.5465969786191003e-06,4,7,0.1311711380731239,0.0007679503489749837,2.3006629188398325e-05,6.215918586493022e-05,3.2571339073389494e-05,-5.461922665104165e-05,-1.469890595487165e-05,4.281812943561734e-05,-7.341097210608837e-05
ev_new_high_60,event,4.991756422269884e-07,1,7,1.0000000000000002,2.6499817362770804e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.4942294955889186e-06
ev_new_high_20,event,0.0,0,7,,1.3415883854421578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_new_low_60,event,0.0,0,7,,2.593982759143763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_limit_down,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_spike_long_black,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_touch_limit_up,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_gap_up_spike,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_spike3,event,0.0,0,7,,1.1194687208246022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_breakdown_vol_60,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dow_0,stats,0.0,0,7,,1.1799592351472243e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_spike2,event,0.0,0,7,,6.975265172499413e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_gap_down_spike,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_spike_long_red,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_bigmove5,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_up_streak_ge3,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_spike_up,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_limit_up,event,0.0,0,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ev_new_low_250,event,-1.5046363372947513e-06,0,5,-1.0,1.791506588901799e-05,,,-7.523181686473757e-06,0.0,0.0,0.0,0.0
dow_3,stats,-1.973216747116308e-06,0,7,-1.0,4.288407100369592e-06,0.0,0.0,-1.3812517229814155e-05,0.0,0.0,0.0,0.0
ev_new_high_250,event,-2.7844239419367684e-06,0,5,-1.0,4.9486111200751935e-05,,,-1.3922119709683841e-05,0.0,0.0,0.0,0.0
ev_spike_down,event,-2.84119678242447e-06,0,7,-1.0,9.709060371412748e-06,0.0,0.0,0.0,0.0,0.0,-1.988837747697129e-05,0.0
ev_spike2_cnt5,event,-3.1370445958877764e-06,2,7,-0.29733306182026925,0.0003679332033176114,3.896236826808272e-05,0.0,1.547794213276286e-05,0.0,0.0,-3.23668354736302e-05,-4.403278709842982e-05
ev_new_low_20,event,-3.198452890657738e-06,1,7,-0.827280008116038,1.5989086808098438e-05,0.0,0.0,3.7850232844268326e-06,0.0,0.0,0.0,-2.6174193519030997e-05
pv_diverge_20,volume,-3.4043354400274472e-06,1,7,-0.35838242117751207,0.0003730425197563084,0.0,0.0,-4.6232925198230745e-06,-5.241201777389052e-05,0.0,0.0,3.320496221352146e-05
ev_limit_down_cnt20,event,-4.204671329900611e-06,1,7,-0.42940836927235165,0.0003144378829105485,0.0,0.0,-5.1020716445924576e-05,3.657376140786308e-05,0.0,-1.4479621777836507e-05,-5.061224934062766e-07
