index,model,wavelet,quarter,year,n,MAPE,R,TheilU,ret_pct,dir_acc,epochs
csi300,WSAEs-LSTM,full,1,1,60,0.04973529605831568,0.7203464192453645,0.030428312500439893,-2.3547863043213835,0.5166666666666667,89
csi300,WLSTM,full,1,1,60,0.014436830376907472,0.8788112533698017,0.010859388570263383,4.404584122286376,0.65,483
csi300,LSTM,none,1,1,60,0.015196619853440752,0.8960329680629086,0.010107671195235257,-8.71858125404258,0.5666666666666667,342
csi300,RNN,none,1,1,60,0.01397082526754444,0.9165110650451884,0.009549754281705965,14.608513646857729,0.5833333333333334,417
csi300,naive,none,1,1,60,0.012789124856447632,0.9172194642745531,0.00863675705761152,-5.552516947091054,0.5,0
csi300,WSAEs-LSTM,full,2,1,57,0.03915706909535384,0.8749605294116716,0.024004616621205784,1.9786309151805952,0.5789473684210527,221
csi300,WLSTM,full,2,1,57,0.014861559319506062,0.9266337401771837,0.009026674390709089,11.677411223252717,0.5789473684210527,214
csi300,LSTM,none,2,1,57,0.014545269729221693,0.8912460318593393,0.008976884307555106,-5.230637881945435,0.5087719298245614,434
csi300,RNN,none,2,1,57,0.01173141435399545,0.9265658114429095,0.007722042711231197,14.949097595201344,0.631578947368421,187
csi300,naive,none,2,1,57,0.01021208960657001,0.9225685587796825,0.0066299019351437165,-3.2879566693766398,0.45614035087719296,0
csi300,WSAEs-LSTM,full,3,1,60,0.022068729221319396,0.9244005453038185,0.012465000243132601,-0.5134503267510189,0.5,90
csi300,WLSTM,full,3,1,60,0.011506559033438469,0.9773774179563981,0.0068575520075724004,9.546359038019174,0.5833333333333334,360
csi300,LSTM,none,3,1,60,0.012293369233600807,0.9725132514809596,0.007699055777505999,-2.912595792924008,0.55,243
csi300,RNN,none,3,1,60,0.012077657030356457,0.9720635252123164,0.007394920591087039,-6.9807388982160266,0.5,227
csi300,naive,none,3,1,60,0.008476324339221023,0.9739462972736327,0.005399157618313789,6.154193944786155,0.5166666666666667,0
csi300,WSAEs-LSTM,full,4,1,64,0.043187701052057645,0.9471762069734823,0.02345645723742608,-17.512251295255272,0.390625,89
csi300,WLSTM,full,4,1,64,0.02509858981094206,0.9725165651920545,0.014331977333833647,-11.07627696172267,0.4375,88
csi300,LSTM,none,4,1,64,0.02986921692489565,0.9609789038144748,0.01695599906887768,-17.512251295255272,0.390625,88
csi300,RNN,none,4,1,64,0.011240393413366676,0.9685025356504314,0.007162857517249287,-0.08590490433318804,0.4375,323
csi300,naive,none,4,1,64,0.00988192985001607,0.9712355320075484,0.006658892829033504,15.147721008052548,0.59375,0
csi300,WSAEs-LSTM,full,5,2,59,0.04637125330557614,0.795546016861818,0.027723780766643048,-3.850535495341001,0.4915254237288136,248
csi300,WLSTM,full,5,2,59,0.021392269250360564,0.9535379966766514,0.01261519081182206,5.485392455725484,0.5254237288135594,493
csi300,LSTM,none,5,2,59,0.02128358735138903,0.9681522263686747,0.012316541902723169,3.506027367967273,0.4915254237288136,516
csi300,RNN,none,5,2,59,0.010776443861848617,0.9665841886303188,0.006867014911866721,8.575443653605655,0.5254237288135594,327
csi300,naive,none,5,2,59,0.010715645966596132,0.9639489345276924,0.007121176465782287,6.825736060296022,0.559322033898305,0
csi300,WSAEs-LSTM,full,6,2,57,0.03349683057131811,-0.3495724067780781,0.020526893994719398,7.41361334117166,0.5263157894736842,82
csi300,WLSTM,full,6,2,57,0.012928493936472359,0.916184242975157,0.008461001808763007,19.567224323205583,0.5789473684210527,243
csi300,LSTM,none,6,2,57,0.013126641241384879,0.9176992608277177,0.00806873616119946,11.357757091780504,0.5614035087719298,501
csi300,RNN,none,6,2,57,0.01298326359820235,0.9090731309492305,0.008223963053355156,9.476542459020218,0.543859649122807,406
csi300,naive,none,6,2,57,0.011132626130332949,0.929911662654772,0.007347524290953871,-8.026850003739009,0.47368421052631576,0
csi300,WSAEs-LSTM,full,7,2,58,0.026147106751548493,0.8445446252144015,0.015532157256482144,1.669432023713339,0.5517241379310345,83
csi300,WLSTM,full,7,2,58,0.009548816824788196,0.9088530383562788,0.005870527482768449,7.9999111638188865,0.5517241379310345,162
csi300,LSTM,none,7,2,58,0.009601304037839735,0.8901315815801795,0.006028910837063556,0.11306259907855297,0.5,164
csi300,RNN,none,7,2,58,0.008422763300103251,0.9000556382496901,0.005555332558326002,5.2406757909668125,0.5,261
csi300,naive,none,7,2,58,0.008415149884864439,0.9055219053411215,0.005430662989343047,0.25659519718503104,0.5689655172413793,0
csi300,WSAEs-LSTM,full,8,2,64,0.050762751801801564,0.4577158927879221,0.028591847500792265,-1.5734077904731671,0.515625,262
csi300,WLSTM,full,8,2,64,0.009804016899545465,0.9441781798396984,0.00621220952912302,20.625234228977178,0.625,274
csi300,LSTM,none,8,2,64,0.012824946346660118,0.9216731074773044,0.007826913683815315,-1.3439366778356499,0.484375,324
csi300,RNN,none,8,2,64,0.010887889755644376,0.924514558740364,0.007157905090694136,-5.982536576310162,0.484375,242
csi300,naive,none,8,2,64,0.008941296740059966,0.9429277398378177,0.005961221594799451,4.504658922997848,0.515625,0
csi300,WSAEs-LSTM,full,9,3,60,0.044971427410976456,0.5686614601043135,0.025986237076168837,-3.4196812167051798,0.4166666666666667,82
csi300,WLSTM,full,9,3,60,0.009814465670827683,0.9508994175384365,0.006678300553658008,11.667099978210778,0.55,392
csi300,LSTM,none,9,3,60,0.00978610938631405,0.9539729228471268,0.006451856793762991,8.793096318466256,0.48333333333333334,338
csi300,RNN,none,9,3,60,0.013564632585943568,0.940874880576232,0.009434950975461074,-13.85932990095842,0.5,424
csi300,naive,none,9,3,60,0.009120883203918058,0.9506831025857172,0.006356385147130418,-12.551097616260787,0.48333333333333334,0
csi300,WSAEs-LSTM,full,10,3,55,0.11494026133393738,0.5828692242198839,0.0625043517392192,0.23814945652289432,0.4727272727272727,82
csi300,WLSTM,full,10,3,55,0.02048325386935187,0.8973427425157892,0.011761231216323742,2.216891578460174,0.5272727272727272,267
csi300,LSTM,none,10,3,55,0.017231190087266465,0.8624110963742854,0.010462653719301126,-8.433579430042707,0.509090909090909,371
csi300,RNN,none,10,3,55,0.018732606590317703,0.858231172501812,0.01130082191699059,-2.4378818533919024,0.5272727272727272,387
csi300,naive,none,10,3,55,0.011215801394105931,0.8558761527908814,0.0078112777346033765,0.23814945652289432,0.4727272727272727,0
csi300,WSAEs-LSTM,full,11,3,56,0.02487796711658475,0.6762259643215683,0.019022977061649016,-1.5698976312880086,0.5178571428571429,374
