index,model,wavelet,quarter,year,n,MAPE,R,TheilU,ret_pct,dir_acc,epochs
nifty50,WLSTM,causal,1,1,63,0.0356565525742064,0.7833449045976963,0.019341653399308028,-1.4668983257454633,0.5238095238095238,436
nifty50,WLSTM,causal,2,1,61,0.031581256016296515,0.8235320067878926,0.018118105749849754,-0.5780751880020141,0.5409836065573771,226
nifty50,WLSTM,causal,3,1,61,0.016531540582168523,0.8318504456201815,0.009540730041197537,2.670581058751632,0.5409836065573771,93
nifty50,WLSTM,causal,4,1,62,0.03827925444910717,0.8686698300649025,0.022710410956023802,-9.174998926042775,0.4032258064516129,97
nifty50,WLSTM,causal,5,2,59,0.04080284637345749,0.8162624881814883,0.022679027453046965,-4.26941900944863,0.423728813559322,195
nifty50,WLSTM,causal,6,2,63,0.041523266383044405,0.8348369970335816,0.024843786791402655,0.4954702325715085,0.4603174603174603,83
nifty50,WLSTM,causal,7,2,62,0.012062027211508626,0.8731914448254532,0.007125193581996322,10.47982371506302,0.5645161290322581,95
nifty50,WLSTM,causal,8,2,62,0.015108787976392875,0.7978536712241394,0.009085265508579809,-14.711886123474924,0.3709677419354839,95
nifty50,WLSTM,causal,9,3,60,0.010169296428555656,0.8392759380081615,0.006699353824308093,-2.7826257061963884,0.48333333333333334,379
nifty50,WLSTM,causal,10,3,61,0.016728352367860043,0.8898533167749527,0.009631759617778355,6.628105102983607,0.5409836065573771,334
nifty50,WLSTM,causal,11,3,62,0.012401133364274945,0.892062262168085,0.007710843494704794,-7.5213206366501,0.45161290322580644,362
nifty50,WLSTM,causal,12,3,62,0.012391173970448493,0.9059019183985546,0.00829139621486096,19.028988472288322,0.5967741935483871,600
nifty50,WLSTM,causal,13,4,61,0.050102535047627426,0.435421309218419,0.027233963756572274,-10.189504545101876,0.5245901639344263,87
nifty50,WLSTM,causal,14,4,62,0.024712952167574628,0.8821139704640663,0.015756967407741886,-5.196074669733205,0.3387096774193548,105
nifty50,WLSTM,causal,15,4,59,0.0476062820325922,0.8972591838685735,0.030949323391649533,-10.578885628729441,0.4915254237288136,261
nifty50,WLSTM,causal,16,4,62,0.06703731535963561,0.1602010920073396,0.0372261367257733,-5.740402546438469,0.43548387096774194,586
nifty50,WLSTM,causal,17,5,57,0.03543768851323067,0.9060961898156887,0.019474545950023375,-5.668196242466741,0.40350877192982454,181
nifty50,WLSTM,causal,18,5,61,0.030794613012280567,0.8177169896635453,0.017301215577916997,-1.36027711440772,0.4918032786885246,102
nifty50,WLSTM,causal,19,5,60,0.019458574219834802,0.6641896128565931,0.01155050628854686,5.165809214385406,0.4666666666666667,96
nifty50,WLSTM,causal,20,5,63,0.0206313571552473,0.8886674864910931,0.013404468849991575,-6.473496302591833,0.47619047619047616,121
nifty50,WLSTM,causal,21,6,60,0.007845158093608189,0.9039573599099628,0.005023312213736025,-3.6036709211137503,0.48333333333333334,492
nifty50,WLSTM,causal,22,6,60,0.04712817288577868,0.8033889198429858,0.024894971382403232,-3.849467381757648,0.5166666666666667,89
nifty50,WLSTM,causal,23,6,61,0.014267193063691216,0.8426681205836164,0.00866583492922485,-8.150884527123651,0.4098360655737705,411
nifty50,WLSTM,causal,24,6,61,0.022642840806088138,0.7668600095327277,0.01261044037872018,-4.733084740024985,0.45901639344262296,98
