index,model,wavelet,quarter,year,n,MAPE,R,TheilU,ret_pct,dir_acc,epochs
hangseng,WSAEs-LSTM,none,1,1,63,0.05226827042151817,0.6160422782923086,0.02883066558995068,-3.38052769603763,0.4603174603174603,557
hangseng,WLSTM,none,1,1,63,0.011848352633431179,0.8879795730613598,0.0072165526248919995,-1.7458292076901127,0.4603174603174603,248
hangseng,LSTM,none,1,1,63,0.011848352633431179,0.8879795730613598,0.0072165526248919995,-1.7458292076901127,0.4603174603174603,248
hangseng,RNN,none,1,1,63,0.011687501742764641,0.8930017148794912,0.0072252179305831495,-3.38052769603763,0.4603174603174603,600
hangseng,naive,none,1,1,63,0.008703642055698034,0.8972138001248654,0.005464815988664338,-3.38052769603763,0.4603174603174603,0
hangseng,WSAEs-LSTM,none,2,1,61,0.0694743602860716,0.5221123487799656,0.03734461529663603,-2.146430438591834,0.47540983606557374,128
hangseng,WLSTM,none,2,1,61,0.0094929197651413,0.8318171812200778,0.005847090372398264,-1.680564421593874,0.5409836065573771,254
hangseng,LSTM,none,2,1,61,0.0094929197651413,0.8318171812200778,0.005847090372398264,-1.680564421593874,0.5409836065573771,254
hangseng,RNN,none,2,1,61,0.010736173616058116,0.8293332888378199,0.006689322078730771,12.964212848049922,0.5901639344262295,322
hangseng,naive,none,2,1,61,0.008576623250167933,0.868360830040969,0.0053526753489117965,-2.146430438591834,0.47540983606557374,0
hangseng,WSAEs-LSTM,none,3,1,58,0.02591983602055605,0.798470206121977,0.01678026382340478,6.6102937108592625,0.5862068965517241,99
hangseng,WLSTM,none,3,1,58,0.007537824031183912,0.9599072767640854,0.00477396483777258,6.447115701269023,0.5862068965517241,600
hangseng,LSTM,none,3,1,58,0.007537824031183912,0.9599072767640854,0.00477396483777258,6.447115701269023,0.5862068965517241,600
hangseng,RNN,none,3,1,58,0.00772944745249559,0.9578716880867301,0.004833131955214387,-4.0712066865498775,0.5,574
hangseng,naive,none,3,1,58,0.007235115442624935,0.9627648403030731,0.004562916259742234,4.64732434765942,0.603448275862069,0
hangseng,WSAEs-LSTM,none,4,1,62,0.07298132393858316,0.9431558373270057,0.03748455362982249,-27.253905589307575,0.45161290322580644,144
hangseng,WLSTM,none,4,1,62,0.017182464002523642,0.9689012582037714,0.010649918324107277,-1.5978832381600767,0.4838709677419355,543
hangseng,LSTM,none,4,1,62,0.017182464002523642,0.9689012582037714,0.010649918324107277,-1.5978832381600767,0.4838709677419355,543
hangseng,RNN,none,4,1,62,0.01577556022222581,0.9663080628162085,0.009963760651002329,2.537485113532952,0.4838709677419355,490
hangseng,naive,none,4,1,62,0.014376881973703274,0.9694696780348997,0.009333879760573276,24.77910889075558,0.5483870967741935,0
hangseng,WSAEs-LSTM,none,5,2,61,0.07883251141391842,0.6880306550638458,0.03984170147500448,8.898853158447997,0.5409836065573771,164
hangseng,WLSTM,none,5,2,61,0.026420586351013246,0.809310990282061,0.01569391544056814,8.898853158447997,0.5409836065573771,325
hangseng,LSTM,none,5,2,61,0.026420586351013246,0.809310990282061,0.01569391544056814,8.898853158447997,0.5409836065573771,325
hangseng,RNN,none,5,2,61,0.027312127009415713,0.7908307431960403,0.015658620384271228,9.8023660080262,0.5081967213114754,452
hangseng,naive,none,5,2,61,0.016285576626693075,0.8632471862077686,0.010387455807700105,-11.340877131476994,0.45901639344262296,0
hangseng,WSAEs-LSTM,none,6,2,60,0.11173252425057191,-0.4611376722142806,0.06405662688241273,-10.155339829455535,0.45,82
hangseng,WLSTM,none,6,2,60,0.008636402838184142,0.9659275038766036,0.005420317004145211,-0.3016710647180072,0.5666666666666667,324
hangseng,LSTM,none,6,2,60,0.008636402838184142,0.9659275038766036,0.005420317004145211,-0.3016710647180072,0.5666666666666667,324
hangseng,RNN,none,6,2,60,0.00997002714837673,0.9579974142305384,0.00611305389652844,1.925329881558803,0.5333333333333333,299
hangseng,naive,none,6,2,60,0.008339235598148432,0.9688531234886997,0.005243735280169128,-10.155339829455535,0.45,0
hangseng,WSAEs-LSTM,none,7,2,60,0.012927736932831176,0.9508631314683035,0.008266833358764823,1.6485103578590572,0.5666666666666667,261
hangseng,WLSTM,none,7,2,60,0.009743314312396717,0.9679521996456805,0.006014556251432755,10.524296112499961,0.5333333333333333,336
hangseng,LSTM,none,7,2,60,0.009743314312396717,0.9679521996456805,0.006014556251432755,10.524296112499961,0.5333333333333333,336
hangseng,RNN,none,7,2,60,0.009618765790399662,0.9680478257943985,0.00610655013711273,2.1076503981273134,0.5166666666666667,510
hangseng,naive,none,7,2,60,0.00981841572203137,0.9669900269071132,0.005957876411094999,3.427660776553544,0.5666666666666667,0
hangseng,WSAEs-LSTM,none,8,2,63,0.013803014448845352,0.8817132659851327,0.008815412302977242,-5.036832536964429,0.5079365079365079,196
hangseng,WLSTM,none,8,2,63,0.008891380088107663,0.9254371410871285,0.005638623430509606,-2.3686407628368773,0.5079365079365079,600
hangseng,LSTM,none,8,2,63,0.008891380088107663,0.9254371410871285,0.005638623430509606,-2.3686407628368773,0.5079365079365079,600
hangseng,RNN,none,8,2,63,0.008371454033474347,0.9286868382588584,0.0052990487261509915,18.04319966812545,0.6825396825396826,600
hangseng,naive,none,8,2,63,0.007846897343702476,0.9145627685424282,0.005391890938364125,-7.204490767184428,0.49206349206349204,0
hangseng,WSAEs-LSTM,none,9,3,60,0.016167409225881883,0.8940996211362074,0.00933138652601607,3.615359007120815,0.6166666666666667,95
hangseng,WLSTM,none,9,3,60,0.006302908561778255,0.9513611093080474,0.0041015385536827325,8.243960776851376,0.6,301
hangseng,LSTM,none,9,3,60,0.006302908561778255,0.9513611093080474,0.0041015385536827325,8.243960776851376,0.6,301
hangseng,RNN,none,9,3,60,0.006292291202851467,0.9534597325718446,0.003972319708648751,8.776643905047433,0.5666666666666667,600
hangseng,naive,none,9,3,60,0.005893127221777289,0.9529679115668482,0.0038505767312545986,-9.671369450316618,0.38333333333333336,0
hangseng,WSAEs-LSTM,none,10,3,58,0.024283346726037137,0.8921080848569041,0.013360681399224637,2.6536092074811397,0.5862068965517241,93
hangseng,WLSTM,none,10,3,58,0.006640401998062777,0.925580093136438,0.004387090409744845,-1.7687402611972978,0.5344827586206896,244
hangseng,LSTM,none,10,3,58,0.006640401998062777,0.925580093136438,0.004387090409744845,-1.7687402611972978,0.5344827586206896,244
hangseng,RNN,none,10,3,58,0.0066813230189533435,0.9202566405042155,0.004531208745387099,-2.00818151667037,0.5172413793103449,381
hangseng,naive,none,10,3,58,0.005776087641985022,0.9318529517538358,0.003957644930299351,2.6536092074811397,0.5862068965517241,0
hangseng,WSAEs-LSTM,none,11,3,59,0.013109103106701657,0.9285574064635251,0.009524255511750093,2.6960488874974335,0.4915254237288136,221
hangseng,WLSTM,none,11,3,59,0.0102181346940567,0.9517397793951329,0.006547344485884717,1.3524290296380757,0.4915254237288136,200
hangseng,LSTM,none,11,3,59,0.0102181346940567,0.9517397793951329,0.006547344485884717,1.3524290296380757,0.4915254237288136,200
hangseng,RNN,none,11,3,59,0.00893384075250498,0.9580432785522554,0.006007284484752633,0.6855621739296917,0.5932203389830508,322
hangseng,naive,none,11,3,59,0.008635756189635439,0.9629771707226074,0.00564675660109478,6.121817371323363,0.5254237288135594,0
hangseng,WSAEs-LSTM,none,12,3,62,0.014543182248402998,0.934809184481675,0.008552576666176676,-12.627695680136597,0.4032258064516129,467
hangseng,WLSTM,none,12,3,62,0.009005554437179288,0.9555282983394094,0.005818409651999718,-12.101577070451599,0.45161290322580644,331
hangseng,LSTM,none,12,3,62,0.009005554437179288,0.9555282983394094,0.005818409651999718,-12.101577070451599,0.45161290322580644,331
hangseng,RNN,none,12,3,62,0.008924196045229723,0.9495193538459213,0.005791785333786759,-17.527297813649938,0.5,424
hangseng,naive,none,12,3,62,0.007705168829161331,0.9592989443282064,0.0051075463987152805,-11.954858682159394,0.41935483870967744,0
hangseng,WSAEs-LSTM,none,13,4,61,0.03151453522286294,0.6002682074088395,0.01727613283139784,-2.982864342756332,0.5409836065573771,96
hangseng,WLSTM,none,13,4,61,0.007054528026359247,0.8257060317586853,0.004562565048132781,-3.2291953733327534,0.5081967213114754,292
hangseng,LSTM,none,13,4,61,0.007054528026359247,0.8257060317586853,0.004562565048132781,-3.2291953733327534,0.5081967213114754,292
hangseng,RNN,none,13,4,61,0.006370076329827998,0.8402968005727143,0.004343102154214844,6.881526952823689,0.5573770491803278,600
hangseng,naive,none,13,4,61,0.006223257510430604,0.8611975193656232,0.0040876969816604075,-2.982864342756332,0.5409836065573771,0
hangseng,WSAEs-LSTM,none,14,4,60,0.013266935937475589,0.8154367770073152,0.008645669215549564,-3.8736176363161388,0.5666666666666667,556
hangseng,WLSTM,none,14,4,60,0.008642473049669797,0.8976336872992293,0.005532444443803654,-7.0408783646439685,0.4666666666666667,481
hangseng,LSTM,none,14,4,60,0.008642473049669797,0.8976336872992293,0.005532444443803654,-7.0408783646439685,0.4666666666666667,481
hangseng,RNN,none,14,4,60,0.00861427883535302,0.9013791864142684,0.005745650828391045,-2.6361404264910493,0.5666666666666667,600
hangseng,naive,none,14,4,60,0.008231575838451069,0.9094398866717996,0.005153604244494908,3.7231166709658794,0.48333333333333334,0
hangseng,WSAEs-LSTM,none,15,4,59,0.017324653564424402,0.38021804783968727,0.010505082675156565,-3.6265952623425206,0.5254237288135594,92
hangseng,WLSTM,none,15,4,59,0.007374325679800341,0.8791940523939872,0.004612884533862969,-1.2963848690766064,0.559322033898305,401
hangseng,LSTM,none,15,4,59,0.007374325679800341,0.8791940523939872,0.004612884533862969,-1.2963848690766064,0.559322033898305,401
hangseng,RNN,none,15,4,59,0.006359770200968491,0.9052507998817675,0.0039937788518372725,3.7926168044440525,0.576271186440678,416
hangseng,naive,none,15,4,59,0.005692590540323781,0.9109099319334756,0.003769824566799169,-4.404177222354769,0.4745762711864407,0
hangseng,WSAEs-LSTM,none,16,4,63,0.043798927361707284,0.200283994887624,0.02623969295139275,8.594510387791441,0.5714285714285714,530
hangseng,WLSTM,none,16,4,63,0.01226191960719331,0.9435555740183617,0.00758793562545866,0.7735527712662862,0.5238095238095238,285
hangseng,LSTM,none,16,4,63,0.01226191960719331,0.9435555740183617,0.00758793562545866,0.7735527712662862,0.5238095238095238,285
hangseng,RNN,none,16,4,63,0.009845543672764816,0.9539728123397091,0.006209173254981918,3.9943054197954866,0.5396825396825397,339
hangseng,naive,none,16,4,63,0.005619304028198085,0.9584650395341856,0.0038229589342997044,1.6606797128592465,0.5079365079365079,0
hangseng,WSAEs-LSTM,none,17,5,61,0.03843466133680143,0.6008134965548843,0.020709453414217007,-4.356884309377882,0.4918032786885246,152
hangseng,WLSTM,none,17,5,61,0.010732433951854508,0.7591807144599554,0.0066417532237073905,-5.542993956073053,0.4426229508196721,293
hangseng,LSTM,none,17,5,61,0.010732433951854508,0.7591807144599554,0.0066417532237073905,-5.542993956073053,0.4426229508196721,293
hangseng,RNN,none,17,5,61,0.010159920263976326,0.7645499896998964,0.00638627578452133,-6.531045605499819,0.4918032786885246,424
hangseng,naive,none,17,5,61,0.007877001233283741,0.8002965408018144,0.004942813755041175,-4.356884309377882,0.4918032786885246,0
hangseng,WSAEs-LSTM,none,18,5,60,0.018083322757701064,0.6853457077939425,0.010398137320976943,-5.324687710853226,0.4666666666666667,95
hangseng,WLSTM,none,18,5,60,0.011525420608782823,0.779135305708678,0.006878018897977872,-5.683914311720512,0.4166666666666667,91
hangseng,LSTM,none,18,5,60,0.011525420608782823,0.779135305708678,0.006878018897977872,-5.683914311720512,0.4166666666666667,91
hangseng,RNN,none,18,5,60,0.006506009078101694,0.8856657185109374,0.004274067588207467,-2.2601796556974163,0.5166666666666667,237
hangseng,naive,none,18,5,60,0.00570179566498835,0.9034848069622985,0.003503168653393912,-6.011144511254738,0.43333333333333335,0
hangseng,WSAEs-LSTM,none,19,5,59,0.11144222924864784,0.4947094850389519,0.060075043715942425,-6.019927847991297,0.4915254237288136,324
hangseng,WLSTM,none,19,5,59,0.03919104167571534,0.7621073656660117,0.02141762989602044,-6.019927847991297,0.4915254237288136,426
hangseng,LSTM,none,19,5,59,0.03919104167571534,0.7621073656660117,0.02141762989602044,-6.019927847991297,0.4915254237288136,426
hangseng,RNN,none,19,5,59,0.03317375654449477,0.8441655426576328,0.017978892594333086,-6.019927847991297,0.4915254237288136,324
hangseng,naive,none,19,5,59,0.009955685590077028,0.8568799094789074,0.006289921988959414,-6.019927847991297,0.4915254237288136,0
hangseng,WSAEs-LSTM,none,20,5,62,0.03112822675792826,0.9103098861817485,0.018495407197190172,8.256347047716197,0.5,107
hangseng,WLSTM,none,20,5,62,0.016139956039328864,0.9585285584134867,0.0104709775509578,-9.687638396178809,0.46774193548387094,353
hangseng,LSTM,none,20,5,62,0.016139956039328864,0.9585285584134867,0.0104709775509578,-9.687638396178809,0.46774193548387094,353
hangseng,RNN,none,20,5,62,0.015248979620924658,0.9589801453476311,0.010319877598127745,3.55095681519276,0.5,388
hangseng,naive,none,20,5,62,0.013269041548713816,0.9701296881599046,0.00907124856828353,20.979039823946298,0.6129032258064516,0
hangseng,WSAEs-LSTM,none,21,6,62,0.03572693146498669,0.8149288597416815,0.018964913645713684,1.0165912716715009,0.4032258064516129,95
hangseng,WLSTM,none,21,6,62,0.008961000869250101,0.8398355060923133,0.005880322680654616,-4.384027070953126,0.532258064516129,312
hangseng,LSTM,none,21,6,62,0.008961000869250101,0.8398355060923133,0.005880322680654616,-4.384027070953126,0.532258064516129,312
hangseng,RNN,none,21,6,62,0.008410126357474042,0.871911602545887,0.005592950821435227,8.967494616743355,0.6451612903225806,440
hangseng,naive,none,21,6,62,0.008343300084257746,0.8774760535111459,0.005350350901419301,-3.4970426350621717,0.5967741935483871,0
hangseng,WSAEs-LSTM,none,22,6,58,0.10428405886907319,0.47112949792965675,0.051158874196301454,-1.9755620510898024,0.43103448275862066,126
hangseng,WLSTM,none,22,6,58,0.03677251554393936,0.8830209087323263,0.019937340890787386,0.6639838334891957,0.4482758620689655,577
hangseng,LSTM,none,22,6,58,0.03677251554393936,0.8830209087323263,0.019937340890787386,0.6639838334891957,0.4482758620689655,577
hangseng,RNN,none,22,6,58,0.020301605227737288,0.8910455045018723,0.01207233688297936,0.6639838334891957,0.4482758620689655,600
hangseng,naive,none,22,6,58,0.012893884828956299,0.8943565028926779,0.008005163992791928,-0.3442748201871117,0.5689655172413793,0
hangseng,WSAEs-LSTM,none,23,6,61,0.019929733138820706,0.840490908682731,0.012548602765041088,9.953643126237333,0.5409836065573771,81
hangseng,WLSTM,none,23,6,61,0.018098173575689696,0.8990303844800311,0.010324329163964247,1.5890877700938382,0.5573770491803278,215
hangseng,LSTM,none,23,6,61,0.018098173575689696,0.8990303844800311,0.010324329163964247,1.5890877700938382,0.5573770491803278,215
hangseng,RNN,none,23,6,61,0.010202006823120184,0.8784705746615113,0.006653650239754377,2.650916090602952,0.5901639344262295,183
hangseng,naive,none,23,6,61,0.008910507415038923,0.8971617524388806,0.0057602009121335,-4.029649643835231,0.4426229508196721,0
hangseng,WSAEs-LSTM,none,24,6,62,0.01957377653542845,0.9441877787257829,0.011199105949849747,-5.76196378698157,0.4032258064516129,154
hangseng,WLSTM,none,24,6,62,0.009108905002006187,0.9692273285501753,0.005457822837705032,-10.501275390731927,0.3548387096774194,520
hangseng,LSTM,none,24,6,62,0.009108905002006187,0.9692273285501753,0.005457822837705032,-10.501275390731927,0.3548387096774194,520
hangseng,RNN,none,24,6,62,0.00974632364771287,0.9688398380685387,0.005693949222903415,-11.188325707745719,0.3709677419354839,503
hangseng,naive,none,24,6,62,0.007357801634101537,0.9737536359348475,0.004739157106095841,-11.814110852620443,0.3870967741935484,0
