index,model,wavelet,quarter,year,n,MAPE,R,TheilU,ret_pct,dir_acc,epochs
nifty50,WLSTM,full,1,1,63,0.05424063844603429,0.8098011027795499,0.028865056234330527,-1.4668983257454633,0.5238095238095238,93
nifty50,WLSTM,full,2,1,61,0.014107639661558051,0.9054162127046431,0.00839653297248836,17.608663352932926,0.5901639344262295,564
nifty50,WLSTM,full,3,1,61,0.01575659693346701,0.8590324736149717,0.009982577603100822,25.227780166892533,0.6721311475409836,88
nifty50,WLSTM,full,4,1,62,0.01810562250002341,0.9644786890402076,0.01159968593151952,18.50681042806724,0.5645161290322581,348
nifty50,WLSTM,full,5,2,59,0.022781235778950644,0.9507029267628158,0.013105109546703885,3.3840701418851538,0.4745762711864407,202
nifty50,WLSTM,full,6,2,63,0.01270556210951841,0.9520059705730135,0.008229534515653116,13.784611146176799,0.4603174603174603,416
nifty50,WLSTM,full,7,2,62,0.009106038754059664,0.928100375764708,0.005821679805358679,21.709955169534062,0.6451612903225806,99
nifty50,WLSTM,full,8,2,62,0.008432372694807708,0.9392409289635113,0.005483610887429507,7.876894699997697,0.532258064516129,114
nifty50,WLSTM,full,9,3,60,0.008728542272422759,0.9469467882213275,0.005108250133110686,5.504753754007943,0.5,389
nifty50,WLSTM,full,10,3,61,0.03126730728684919,0.8938181664284743,0.016862413539975946,4.174012818888341,0.5245901639344263,99
nifty50,WLSTM,full,11,3,62,0.008762322046762583,0.9439960766336042,0.005559602028067933,25.05219060909151,0.6451612903225806,600
nifty50,WLSTM,full,12,3,62,0.012490028931027231,0.9136825110075953,0.0079842715053608,24.455769866920075,0.5645161290322581,426
nifty50,WLSTM,full,13,4,61,0.012924955145332468,0.8169007777053089,0.007982094216891427,7.612721278495807,0.5573770491803278,201
nifty50,WLSTM,full,14,4,62,0.014492897583158925,0.9396648293467645,0.009434447828006082,-1.5364050642676617,0.3709677419354839,100
nifty50,WLSTM,full,15,4,59,0.07833949398818037,0.8849112354968839,0.046966428093829206,-13.644300049466146,0.4745762711864407,95
nifty50,WLSTM,full,16,4,62,0.060595435540923656,-0.3966520053583449,0.03436216794750055,-5.740402546438469,0.43548387096774194,553
nifty50,WLSTM,full,17,5,57,0.008359428777706531,0.9599868629608909,0.004922496645938021,7.123699851750804,0.543859649122807,375
nifty50,WLSTM,full,18,5,61,0.019857246106959988,0.9097554910383209,0.01137543390835533,-1.36027711440772,0.4918032786885246,344
nifty50,WLSTM,full,19,5,60,0.011300723691027676,0.8740222756728958,0.006870512932523906,17.97393738982266,0.55,254
nifty50,WLSTM,full,20,5,63,0.011054466519070197,0.9454342778601149,0.007281030955804393,21.126183465485145,0.6190476190476191,276
nifty50,WLSTM,full,21,6,60,0.015345676441446948,0.87768780231607,0.008894159802134673,-0.26023474359784154,0.4666666666666667,88
nifty50,WLSTM,full,22,6,60,0.010997602845397352,0.9151394334351991,0.007171287467504325,22.584828755508678,0.5666666666666667,600
nifty50,WLSTM,full,23,6,61,0.01030111630563629,0.9010487301115138,0.0066024657454140856,5.28479321286231,0.45901639344262296,455
nifty50,WLSTM,full,24,6,61,0.006472019012238697,0.9022703245466621,0.004051311682093554,6.525174003380823,0.6229508196721312,108
