index,model,wavelet,quarter,year,n,MAPE,R,TheilU,ret_pct,dir_acc,epochs
nifty50,WSAEs-LSTM,causal,1,1,63,0.14038552199037524,0.750233495023651,0.0759278880430165,-1.4668983257454633,0.5238095238095238,433
nifty50,WLSTM,causal,1,1,63,0.04574616633583563,0.8091791731743193,0.024432581059784988,-1.4668983257454633,0.5238095238095238,344
nifty50,LSTM,none,1,1,63,0.0364258379531471,0.8690050702056681,0.0193459982771052,-1.4668983257454633,0.5238095238095238,323
nifty50,RNN,none,1,1,63,0.02730016699612473,0.8276619999596823,0.015117125322010764,-1.4668983257454633,0.5238095238095238,476
nifty50,naive,none,1,1,63,0.008742230339883183,0.8723849407296393,0.0053594340289216825,-1.4668983257454633,0.5238095238095238,0
nifty50,WSAEs-LSTM,causal,2,1,61,0.029180969432032758,0.4627701885925118,0.01911739709411353,13.897208561375459,0.5409836065573771,334
nifty50,WLSTM,causal,2,1,61,0.014927801911250269,0.8752108591752987,0.008895761054452162,1.1249406970057196,0.47540983606557374,258
nifty50,LSTM,none,2,1,61,0.011230922213604085,0.9174433213019829,0.00734332350582264,16.661312211255794,0.5901639344262295,339
nifty50,RNN,none,2,1,61,0.014765622442041241,0.9127570400693653,0.009048339074368514,-0.48385023399056815,0.5573770491803278,600
nifty50,naive,none,2,1,61,0.010975513408638745,0.9331327087276784,0.0067446497751828954,3.4237903089392017,0.4918032786885246,0
nifty50,WSAEs-LSTM,causal,3,1,61,0.03358582517735979,-0.6001966866735409,0.02296969851688006,8.002713587690932,0.5737704918032787,91
nifty50,WLSTM,causal,3,1,61,0.01734731501257444,0.7756543488761618,0.010392468494523648,8.15036526503652,0.6229508196721312,90
nifty50,LSTM,none,3,1,61,0.016293057802678926,0.8083723032155394,0.00999625411590839,16.000174862448237,0.6721311475409836,90
nifty50,RNN,none,3,1,61,0.027549049870307714,0.6737558482936018,0.015107090048394577,-1.907538760455026,0.5245901639344263,90
nifty50,naive,none,3,1,61,0.008200919100949909,0.9500659703948021,0.005196981815938703,2.1232133045669137,0.5573770491803278,0
nifty50,WSAEs-LSTM,causal,4,1,62,0.07977532851213918,0.06973590158382913,0.044061602695860035,-5.542740859667476,0.45161290322580644,91
nifty50,WLSTM,causal,4,1,62,0.018434695226970468,0.9539902429804178,0.011431151187157778,-3.004594349584619,0.45161290322580644,600
nifty50,LSTM,none,4,1,62,0.017357526863732056,0.9654751818999455,0.010439020275640086,-11.386601416824579,0.41935483870967744,443
nifty50,RNN,none,4,1,62,0.013608755014329243,0.9659294134365919,0.008289769642199787,6.321158698211954,0.532258064516129,485
nifty50,naive,none,4,1,62,0.01163863064526481,0.970122421652932,0.006897966187823375,11.443387107625876,0.6129032258064516,0
nifty50,WSAEs-LSTM,causal,5,2,59,0.05444131566814408,0.8640810204942808,0.02895864598145527,-4.26941900944863,0.423728813559322,284
nifty50,WLSTM,causal,5,2,59,0.024752891599276104,0.9318368776850813,0.014067728108928992,-5.641435587982286,0.4067796610169492,567
nifty50,LSTM,none,5,2,59,0.026313883324150446,0.944904690564699,0.014468279302623345,-5.579158454899376,0.4067796610169492,393
nifty50,RNN,none,5,2,59,0.012137235094764536,0.9501582889961298,0.00701447363220758,28.430685439396807,0.559322033898305,395
nifty50,naive,none,5,2,59,0.012041430573362658,0.942195237179159,0.007277061873658871,3.220038374582327,0.5932203389830508,0
nifty50,WSAEs-LSTM,causal,6,2,63,0.0195797392769898,0.8913678970550034,0.012618562227059909,9.688502054158251,0.49206349206349204,600
