index,model,wavelet,quarter,year,n,MAPE,R,TheilU,ret_pct,dir_acc,epochs
csi300,WLSTM,full,1,1,60,0.04186583260993762,0.8774220602128514,0.02281878920484869,-6.632388827980701,0.5,90
csi300,WLSTM,full,2,1,57,0.013030702854478842,0.8773108741917377,0.008281130412292947,28.87282710270155,0.7017543859649122,87
csi300,WLSTM,full,3,1,60,0.012961604797928366,0.9645332994026915,0.007883671249778934,11.93544208604848,0.5166666666666667,94
csi300,WLSTM,full,4,1,64,0.018821748927173802,0.9689001687304926,0.010852118231727026,1.5821311202075468,0.5,95
csi300,WLSTM,full,5,2,59,0.023686548475347208,0.9490097306263878,0.014230482322209366,10.498103274412273,0.5254237288135594,296
csi300,WLSTM,full,6,2,57,0.0259798270891364,0.9351647929848281,0.014469812889750426,10.452585742172788,0.543859649122807,115
csi300,WLSTM,full,7,2,58,0.010177264978454125,0.9012414671351829,0.006097209683507097,8.438689624752499,0.5689655172413793,256
csi300,WLSTM,full,8,2,64,0.012771166622708725,0.944038127659631,0.007932793350297982,8.913198525986648,0.59375,520
csi300,WLSTM,full,9,3,60,0.014734879154219883,0.9495463091398644,0.008824221226934272,6.6770894978170094,0.48333333333333334,364
csi300,WLSTM,full,10,3,55,0.019396931721862243,0.8372632125165002,0.012215018112736132,5.77426610573561,0.5454545454545454,114
csi300,WLSTM,full,11,3,56,0.01852634248932138,0.8831929187932835,0.013545424629168261,-2.7924378884578536,0.5892857142857143,600
csi300,WLSTM,full,12,3,63,0.059819199281571075,0.8870741032045636,0.03017040341716709,10.204223771622745,0.5079365079365079,84
csi300,WLSTM,full,13,4,60,0.008278411351474415,0.9250873514607374,0.005215019564142346,17.97835102803417,0.6166666666666667,316
csi300,WLSTM,full,14,4,57,0.037274627864773466,0.7529017648613993,0.019951731194075728,-6.610517428579003,0.45614035087719296,85
csi300,WLSTM,full,15,4,60,0.00604490401393729,0.8863790626268273,0.004195844299821943,21.049741259389798,0.7,410
csi300,WLSTM,full,16,4,64,0.02305632260968369,0.9600086505043959,0.014231573490667164,-0.4370993251856345,0.515625,84
csi300,WLSTM,full,17,5,60,0.04906675028636523,0.9675868378834889,0.04455770420868064,-19.717157350787446,0.4,207
csi300,WLSTM,full,18,5,56,0.17815122935582867,0.6577538198943756,0.10153210475816246,-11.705821842090295,0.39285714285714285,587
csi300,WLSTM,full,19,5,61,0.15895706081139163,0.1651170699257136,0.09580011338583846,-9.801437889702195,0.4262295081967213,600
csi300,WLSTM,full,20,5,63,0.036662450001932585,0.8944890619097433,0.022883969510624064,38.774763130760775,0.5873015873015873,173
csi300,WLSTM,full,21,6,60,0.014554813865578426,0.9236331138395535,0.009331928737353447,26.7443419499436,0.5833333333333334,310
csi300,WLSTM,full,22,6,58,0.019478162339446266,0.8756640688037052,0.01249847128988645,34.384324933173275,0.6896551724137931,384
csi300,WLSTM,full,23,6,60,0.021184009767726098,0.8978206431331319,0.01164974516808869,1.427863437533486,0.55,283
csi300,WLSTM,full,24,6,63,0.017175460563794515,0.2908206608164646,0.01444293372191184,15.441274307246955,0.5714285714285714,89
