index,model,wavelet,quarter,year,n,MAPE,R,TheilU,ret_pct,dir_acc,epochs
csi300,WLSTM,causal,1,1,60,0.047853470622467656,0.8192500954891254,0.026415763210777495,-5.987423814290411,0.5166666666666667,89
csi300,WLSTM,causal,2,1,57,0.017113626392312294,0.7989814744948398,0.010498558980133198,-3.721982023254817,0.543859649122807,87
csi300,WLSTM,causal,3,1,60,0.014201372739550933,0.9435648100248054,0.008291076332609924,3.832430144613323,0.4,95
csi300,WLSTM,causal,4,1,64,0.025398588256223573,0.9493448471184409,0.014374992027828761,-5.913229122618099,0.484375,94
csi300,WLSTM,causal,5,2,59,0.03233912953802302,0.9062050132337196,0.01802744126659973,-8.162524901323643,0.4067796610169492,115
csi300,WLSTM,causal,6,2,57,0.02624919292366461,0.8532775379376668,0.015668333534669704,7.174917157890684,0.543859649122807,600
csi300,WLSTM,causal,7,2,58,0.014812496857669489,0.8023448532551731,0.008523630772070082,1.890694179135161,0.4827586206896552,201
csi300,WLSTM,causal,8,2,64,0.014589609444680563,0.8802269434999439,0.009266407029629801,-0.6513710007627207,0.515625,591
csi300,WLSTM,causal,9,3,60,0.019262315179843746,0.9185103782544061,0.01135721271438017,7.098748311390077,0.48333333333333334,169
csi300,WLSTM,causal,10,3,55,0.022672857409265248,0.7180617221761139,0.014533299374312601,11.357524093234215,0.5636363636363636,133
csi300,WLSTM,causal,11,3,56,0.02345400069602161,0.8050684798510844,0.015281499381649325,-10.739670539003807,0.48214285714285715,84
csi300,WLSTM,causal,12,3,63,0.057196349558123846,0.840110220022906,0.02953478853806838,10.204223771622745,0.5079365079365079,84
csi300,WLSTM,causal,13,4,60,0.015090757286209884,0.8148121365924471,0.009720519763367462,8.289780458303524,0.6333333333333333,84
csi300,WLSTM,causal,14,4,57,0.038133954957106385,0.6501403293198609,0.02085817058239292,-6.610517428579003,0.45614035087719296,85
csi300,WLSTM,causal,15,4,60,0.01349681403771544,0.7178347034301058,0.00781501505108475,0.9196241871535494,0.5,84
csi300,WLSTM,causal,16,4,64,0.02670937779595217,0.9328027944498521,0.016453854890334838,-12.286242699812671,0.4375,84
csi300,WLSTM,causal,17,5,60,0.03120486586552559,0.9645998405905918,0.029594552288012943,11.452987785225377,0.5166666666666667,450
csi300,WLSTM,causal,18,5,56,0.17898941488903558,0.7233871692141174,0.10190787551534043,-11.705821842090295,0.39285714285714285,448
csi300,WLSTM,causal,19,5,61,0.1537433499096877,0.3580277922727601,0.09245063133306862,-9.801437889702195,0.4262295081967213,385
csi300,WLSTM,causal,20,5,63,0.04661837731711721,0.8515431866331946,0.02889941466802976,31.95911793355353,0.5396825396825397,171
csi300,WLSTM,causal,21,6,60,0.02192959412604691,0.8528690112247436,0.01411342023644795,1.1218839175384732,0.5166666666666667,310
csi300,WLSTM,causal,22,6,58,0.0675899450097577,0.7583264503132311,0.03557440492758227,-6.8113794404457275,0.5862068965517241,86
csi300,WLSTM,causal,23,6,60,0.019374843850665336,0.8203924225547133,0.011114669256380081,2.841313283970729,0.55,258
csi300,WLSTM,causal,24,6,63,0.019654865356838632,0.21517998323542623,0.015448100876987956,0.8623534957931575,0.5396825396825397,89
