index,model,wavelet,quarter,year,n,MAPE,R,TheilU,ret_pct,dir_acc,epochs
csi300,WLSTM,causal,1,1,60,0.02768779284155017,0.7030237570049891,0.016455621502127673,-2.4396649432703708,0.55,86
csi300,WLSTM,causal,2,1,57,0.01553304667217963,0.8800586458883213,0.009547717343667644,-0.37547234108197564,0.5614035087719298,493
csi300,WLSTM,causal,3,1,60,0.023117809605612234,0.9461175316441758,0.012959561859928992,-6.657087768903505,0.4666666666666667,437
csi300,WLSTM,causal,4,1,64,0.03156020442097386,0.9493668463589873,0.017473525733681793,-7.522449086514568,0.40625,276
csi300,WLSTM,causal,5,2,59,0.029886133301337738,0.9456387786758478,0.017000444777079075,-3.699853660036248,0.4745762711864407,570
csi300,WLSTM,causal,6,2,57,0.01709905314031258,0.8780913422509544,0.010535008812551991,7.97066272893144,0.5087719298245614,439
csi300,WLSTM,causal,7,2,58,0.015076125763845998,0.793965678293058,0.00866226097418173,5.008526394904242,0.4827586206896552,124
csi300,WLSTM,causal,8,2,64,0.031228691455951862,0.7830940778779105,0.018032348105701253,-5.71412631196711,0.46875,96
csi300,WLSTM,causal,9,3,60,0.012372039053049346,0.9396440346449932,0.008115959740702984,9.731099603427149,0.5333333333333333,431
csi300,WLSTM,causal,10,3,55,0.019402728240941913,0.8507565077839466,0.011686941188108034,-1.3130235522567222,0.5636363636363636,574
csi300,WLSTM,causal,11,3,56,0.04321237635504581,0.15144027693081327,0.030380081580923205,-11.207336982221783,0.4642857142857143,81
csi300,WLSTM,causal,12,3,63,0.017918063919482075,0.900973637304578,0.010442834612699884,-1.3411587429262808,0.42857142857142855,510
csi300,WLSTM,causal,13,4,60,0.010888903241785883,0.8596040846160472,0.007004640350866395,-6.0729705289757945,0.5333333333333333,508
csi300,WLSTM,causal,14,4,57,0.018904838726251903,0.7651804731140965,0.011381102882032527,-3.8606015228976656,0.5087719298245614,600
csi300,WLSTM,causal,15,4,60,0.009192822674776337,0.844831500296083,0.005834145684544022,-0.4033373392266451,0.48333333333333334,345
csi300,WLSTM,causal,16,4,64,0.007837540324343558,0.9700761865414574,0.005330903433117584,5.221527073172436,0.609375,326
csi300,WLSTM,causal,17,5,60,0.037051159358743674,0.9819322805913611,0.03244227953682061,-17.570457363423664,0.4166666666666667,426
csi300,WLSTM,causal,18,5,56,0.16516581633871943,0.6953762095765605,0.09465184260598931,-11.705821842090295,0.39285714285714285,330
csi300,WLSTM,causal,19,5,61,0.17801037363254674,0.12938692637815266,0.10656554984582865,-9.801437889702195,0.4262295081967213,210
csi300,WLSTM,causal,20,5,63,0.056854494776892375,0.9251382605256108,0.03288762807136064,-20.905604147008223,0.49206349206349204,573
csi300,WLSTM,causal,21,6,60,0.022458561036243843,0.8759971830444229,0.014900914641042517,-11.302861329366522,0.5,315
csi300,WLSTM,causal,22,6,58,0.028216457357517984,0.7799031769765029,0.01794829756299118,-3.72764066134189,0.5172413793103449,262
csi300,WLSTM,causal,23,6,60,0.015804119922184185,0.8086029372286209,0.009549101886179693,-1.8441264189892819,0.5333333333333333,268
csi300,WLSTM,causal,24,6,63,0.016940996742380154,0.2483524795998202,0.019086631167308764,0.13227396904578528,0.47619047619047616,231
